dataset,model,cal_size,test_size,CIR_brier,CIR_logloss,CIR_kuiper,CIR_ece-15,CIR_accuracy,CIR_time
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.3372466101892938,0.5104127035964471,0.044944439083337784,0.09814710170030594,0.7437499761581421,0.002322437008842826
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.3919527988241038,0.5646581816321967,0.043952468782663345,0.08933153748512268,0.6499999761581421,0.0022883530473336577
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.4879029784069028,0.6810115431614617,0.0360831618309021,0.042789701372385025,0.5687500238418579,0.002229943056590855
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.48524720929985293,0.6781284641777682,0.04908571019768715,0.06490854173898697,0.581250011920929,0.00214962603058666
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.5080571290944559,0.7026856829499677,0.033519573509693146,0.04270397499203682,0.53125,0.0020032409811392426
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.3971842972179568,0.5613023568969358,0.04584142565727234,0.07431784272193909,0.637499988079071,0.002189786988310516
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.42601394605512566,0.6118988382322799,0.04944734275341034,0.07900403439998627,0.643750011920929,0.002172859967686236
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.49453005287254725,0.6872038223301038,0.05582129955291748,0.0885138288140297,0.53125,0.002019289997406304
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.49356042337248607,0.6867176520282803,0.06043967604637146,0.06372956931591034,0.5375000238418579,0.002183997887186706
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.41152883815632235,0.5756273266122515,0.07416235655546188,0.1322501003742218,0.65625,0.002247425029054284
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.5014211455735531,1.229089591985057,0.06849440187215805,0.1037076860666275,0.6187499761581421,0.002225678996182978
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.4612500442651216,0.6491337418614899,0.07389611750841141,0.08922255784273148,0.6312500238418579,0.0023410210851579905
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.5175887698617279,0.7113088174844963,0.08194120973348618,0.07503793388605118,0.4375,0.0019633499905467033
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4423741956988545,0.6202124127853079,0.07647709548473358,0.12694895267486572,0.612500011920929,0.002376178978011012
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4431893912689098,0.6238391870677176,0.06858973950147629,0.13476090133190155,0.637499988079071,0.002309932024218142
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.493521426277009,0.6957243291013694,0.061711642891168594,0.12698687613010406,0.6000000238418579,0.0024249079870060086
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.46025315663661936,0.6547452519316226,0.05910450220108032,0.08505292981863022,0.637499988079071,0.002432793960906565
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.3756445555984739,0.5500054296138673,0.04337742552161217,0.09997390955686569,0.699999988079071,0.002524179988540709
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.4129559045701125,0.6014310579261771,0.034612782299518585,0.07447381317615509,0.6812499761581421,0.0024208490503951907
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.38443278073717446,0.5685240097608848,0.041556887328624725,0.06665071099996567,0.699999988079071,0.0023186650360003114
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.4975258752625725,0.6906545497142833,0.0514904223382473,0.04957876726984978,0.543749988079071,0.0021240130299702287
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.37975581513642054,0.560347301369905,0.04680278152227402,0.07562417536973953,0.6937500238418579,0.002367389970459044
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35617732139823954,0.5331484338442383,0.07679007947444916,0.09287343919277191,0.706250011920929,0.002617841004393995
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4035821638279966,0.5910312205679856,0.035881903022527695,0.05993132293224335,0.699999988079071,0.0022221399703994393
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.38901780713384276,0.5699560349685417,0.03645457327365875,0.06943388283252716,0.699999988079071,0.002513127983547747
Internet-Advertisements,CatBoost,2951,328,0.04342815067110106,0.08795273500237931,0.014338254928588867,0.020484672859311104,0.9725610017776489,0.0027368200244382024
Internet-Advertisements,ExtraTrees,2951,328,0.02843923560355025,0.07089768343465436,0.009217002429068089,0.021929504349827766,0.9878048896789551,0.002393058966845274
Internet-Advertisements,LightGBM,2951,328,0.043217474149046996,0.08644570439572406,0.012713760137557983,0.019617794081568718,0.9756097793579102,0.0026396630564704537
Internet-Advertisements,LinearModel,2951,328,0.06219939212613819,0.1321343238977038,0.010597527027130127,0.03018888831138611,0.9603658318519592,0.002670668065547943
Internet-Advertisements,NeuralNetFastAI,2951,328,0.0523110431146648,0.3610067786450027,0.00981367938220501,0.019237317144870758,0.9634146094322205,0.0046635669423267245
Internet-Advertisements,NeuralNetTorch,2951,328,0.0531351148025205,0.3686545776668442,0.012762010097503662,0.03453410044312477,0.9634146094322205,0.0026183179579675198
Internet-Advertisements,RandomForest,2951,328,0.03620342508997142,0.07542294850474018,0.00968700647354126,0.01788923889398575,0.9786585569381714,0.002381845028139651
Internet-Advertisements,XGBoost,2951,328,0.05153298077979171,0.09810152807127301,0.012000501155853271,0.017881613224744797,0.9695122241973877,0.002737939008511603
OVA_Colon,CatBoost,1390,155,0.07356180098813399,0.7315081363450995,0.019776174798607826,0.03504366800189018,0.9612902998924255,0.0021858420222997665
OVA_Colon,ExtraTrees,1390,155,0.06920235773820058,0.15757417899878806,0.02194027602672577,0.030717531219124794,0.9612902998924255,0.002254239981994033
OVA_Colon,LightGBM,1390,155,0.06452685464246195,0.2258535758822483,0.01863120123744011,0.02961776591837406,0.9677419066429138,0.0022405359195545316
OVA_Colon,LinearModel,1390,155,0.0661484847256393,0.6978707055734038,0.016369368880987167,0.031161561608314514,0.9677419066429138,0.0021354719065129757
OVA_Colon,NeuralNetFastAI,1390,155,0.0843914973666566,0.7188879200516426,0.026552744209766388,0.04860552027821541,0.9548386931419373,0.002333624055609107
OVA_Colon,NeuralNetTorch,1390,155,0.08144132169939172,0.21194115019699958,0.025741402059793472,0.05453259125351906,0.9548386931419373,0.0023343819193542004
OVA_Colon,RandomForest,1390,155,0.08565286149245638,0.17822435376045306,0.01919250190258026,0.042541250586509705,0.948387086391449,0.00222141295671463
OVA_Colon,XGBoost,1390,155,0.07297862125605559,0.7108183560244337,0.020945211872458458,0.036326054483652115,0.9612902998924255,0.0022815431002527475
OVA_Endometrium,CatBoost,1390,155,0.05541615708993002,0.09829147597456998,0.019066572189331055,0.025490235537290573,0.9677419066429138,0.0021198190515860915
OVA_Endometrium,ExtraTrees,1390,155,0.056828741604377855,0.10229746478581794,0.017979703843593597,0.025635765865445137,0.9677419066429138,0.0022336950059980154
OVA_Endometrium,LightGBM,1390,155,0.04762254569831091,0.08823967785459608,0.01845426857471466,0.025663239881396294,0.9677419066429138,0.0021131159737706184
OVA_Endometrium,LinearModel,1390,155,0.037544703127152704,0.06777591286428138,0.014221131801605225,0.020523177459836006,0.9806451797485352,0.0021792460465803742
OVA_Endometrium,NeuralNetFastAI,1390,155,0.045362203006621644,0.0788460508787293,0.011518697254359722,0.0180410947650671,0.9677419066429138,0.0022669510217383504
OVA_Endometrium,NeuralNetTorch,1390,155,0.043105008490378946,0.6135336974517239,0.010879294946789742,0.021399252116680145,0.9741935729980469,0.00220870494376868
OVA_Endometrium,RandomForest,1390,155,0.057002383746532014,0.11517878693390077,0.022732269018888474,0.031666990369558334,0.9677419066429138,0.002222519018687308
OVA_Endometrium,XGBoost,1390,155,0.0515001080640978,0.09561646268689349,0.020747438073158264,0.03964316472411156,0.9612902998924255,0.002080093021504581
OVA_Kidney,CatBoost,1390,155,0.014001330913215395,0.5727543424352207,0.010904192924499512,0.010904231108725071,0.9935483932495117,0.002256260020658374
OVA_Kidney,ExtraTrees,1390,155,0.015607902341102353,0.577824477338353,0.014936089515686035,0.016761334612965584,0.9935483932495117,0.0021908010821789503
OVA_Kidney,LightGBM,1390,155,0.014600702576199463,0.5734006355138751,0.01185452938079834,0.011854567565023899,0.9935483932495117,0.0021751229651272297
OVA_Kidney,LinearModel,1390,155,0.014289429754648487,0.03844738867829,0.011549043469130993,0.011260557919740677,0.9935483932495117,0.0021614349680021405
OVA_Kidney,NeuralNetFastAI,1390,155,0.017016471417397986,0.0391363388473241,0.011055083014070988,0.018705099821090698,0.9935483932495117,0.00221154501195997
OVA_Kidney,NeuralNetTorch,1390,155,0.01726428554696314,0.05056757685449291,0.01549341157078743,0.018025770783424377,0.9935483932495117,0.0022318660048767924
OVA_Kidney,RandomForest,1390,155,0.015405477490522639,0.05631926412269801,0.014737866818904877,0.01664632372558117,0.9935483932495117,0.002293450990691781
OVA_Kidney,XGBoost,1390,155,0.01524890426199342,0.5740093956201272,0.011474609375,0.013498992659151554,0.9935483932495117,0.0021363249979913235
OVA_Lung,CatBoost,1390,155,0.016807383621237768,0.5771740029304073,0.009430990554392338,0.008566711097955704,0.9935483932495117,0.002260311972349882
OVA_Lung,ExtraTrees,1390,155,0.022429985484107032,0.5846964366959603,0.008913228288292885,0.010224951431155205,0.9870967864990234,0.002183924079872668
OVA_Lung,LightGBM,1390,155,0.020148819625078942,0.5833131348181828,0.014749860391020775,0.011262748390436172,0.9870967864990234,0.0022297570249065757
OVA_Lung,LinearModel,1390,155,0.03075253094438091,0.06982799364847739,0.016150901094079018,0.01267975103110075,0.9806451797485352,0.0019919449696317315
OVA_Lung,NeuralNetFastAI,1390,155,0.03551433152616117,0.069295465911892,0.01162405963987112,0.015193695202469826,0.9806451797485352,0.0022390891099348664
OVA_Lung,NeuralNetTorch,1390,155,0.02575458556736233,0.592602515774016,0.01936623454093933,0.018314754590392113,0.9870967864990234,0.0022065129596740007
OVA_Lung,RandomForest,1390,155,0.033740522640756415,0.6040885897915051,0.01262587308883667,0.012781907804310322,0.9806451797485352,0.0021302319364622235
OVA_Lung,XGBoost,1390,155,0.01568479156090891,0.051685670890195545,0.011564408428966999,0.007826362736523151,0.9935483932495117,0.0021980070741847157
OVA_Ovary,CatBoost,1390,155,0.11165982353651162,0.2011316750614193,0.026557788252830505,0.049988195300102234,0.9225806593894958,0.0022469760151579976
OVA_Ovary,ExtraTrees,1390,155,0.12394019505169,0.7316965455548157,0.03591792657971382,0.06883165240287781,0.896774172782898,0.0023123910650610924
OVA_Ovary,LightGBM,1390,155,0.09852313712913179,0.1724098034238833,0.021498113870620728,0.04633098468184471,0.9354838728904724,0.0023633770179003477
OVA_Ovary,LinearModel,1390,155,0.11005694020884939,0.19018727520875228,0.022463921457529068,0.05896085128188133,0.9354838728904724,0.002395913004875183
OVA_Ovary,NeuralNetFastAI,1390,155,0.10789268483019403,0.16438934026572483,0.02929554507136345,0.06359153985977173,0.9161290526390076,0.002345534972846508
OVA_Ovary,NeuralNetTorch,1390,155,0.09807140736681377,0.1522095098789432,0.0284353606402874,0.04857247695326805,0.9354838728904724,0.0023499689996242523
OVA_Ovary,RandomForest,1390,155,0.11726598635495963,0.1959849518190903,0.03506079316139221,0.07553202658891678,0.9225806593894958,0.0023993620416149497
OVA_Ovary,XGBoost,1390,155,0.10420110456882341,0.722092485595738,0.025726819410920143,0.05730835720896721,0.9419354796409607,0.0023150380002334714
OVA_Prostate,CatBoost,1390,155,0.014690713419484637,0.5673543033843211,0.006451614201068878,0.009763584472239017,0.9935483932495117,0.0020690150558948517
OVA_Prostate,ExtraTrees,1390,155,0.01296585133187292,0.5648471826051211,0.007821128703653812,0.007821204140782356,0.9935483932495117,0.002092037000693381
OVA_Prostate,LightGBM,1390,155,0.012903225806451613,0.5634615990423387,0.00645161047577858,0.006451702676713467,0.9935483932495117,0.0020840580109506845
OVA_Prostate,LinearModel,1390,155,0.02580694389763292,1.1269884720019354,0.012968376278877258,0.012968460097908974,0.9870967864990234,0.002034817007370293
OVA_Prostate,NeuralNetFastAI,1390,155,0.025806451612903226,1.1269231980846774,0.012903224676847458,0.012903314083814621,0.9870967864990234,0.0020505550783127546
OVA_Prostate,NeuralNetTorch,1390,155,0.012903225806451613,0.5634615990423387,0.00645161047577858,0.006451702676713467,0.9935483932495117,0.0019841929897665977
OVA_Prostate,RandomForest,1390,155,0.016629106343758217,0.5723013108497313,0.012373622506856918,0.014075889252126217,0.9935483932495117,0.0020731360418722034
OVA_Prostate,XGBoost,1390,155,0.019339736901753002,0.5716058654425428,0.006451612338423729,0.011253191158175468,0.9870967864990234,0.0020425330149009824
PhishingWebsites,CatBoost,9949,1106,0.04738366877543015,0.1575778763621667,0.010030153207480907,0.016398003324866295,0.9701627492904663,0.004845493007451296
PhishingWebsites,ExtraTrees,9949,1106,0.057401655658238716,0.24617709798749426,0.01056243758648634,0.016525592654943466,0.9638336300849915,0.004408588050864637
PhishingWebsites,LightGBM,9949,1106,0.04736919626344718,0.08210757421305849,0.009628789499402046,0.011493506841361523,0.9674502611160278,0.004271800979040563
PhishingWebsites,LinearModel,9949,1106,0.09467663231891066,0.15238279494473714,0.005905836820602417,0.01711789146065712,0.9339963793754578,0.004646377987228334
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04887770178545491,0.08149138029884159,0.008309380151331425,0.013858158141374588,0.9665461182594299,0.004168948042206466
PhishingWebsites,NeuralNetTorch,9949,1106,0.047385988316944294,0.1529025875836429,0.0110483942553401,0.013130410574376583,0.9683544039726257,0.00426461105234921
PhishingWebsites,RandomForest,9949,1106,0.05689169320049502,0.10151858781514522,0.011781412176787853,0.015039108693599701,0.9620253443717957,0.00433309399522841
PhishingWebsites,XGBoost,9949,1106,0.04833362205730447,0.086021240745015,0.008723684586584568,0.01690048910677433,0.9692586064338684,0.004261612077243626
Run_or_walk_information,CatBoost,79729,8859,0.009464326125157643,0.01744807048613115,0.002448545303195715,0.0033780511002987623,0.9942431449890137,0.026552531984634697
Run_or_walk_information,ExtraTrees,79729,8859,0.011724565744832357,0.022117994239000755,0.0021434947848320007,0.0027725736144930124,0.9928885698318481,0.022494268021546304
Run_or_walk_information,LightGBM,79729,8859,0.008594182075644984,0.016075884289598646,0.0022215587086975574,0.0024694569874554873,0.9941302537918091,0.02421926101669669
Run_or_walk_information,LinearModel,79729,8859,0.23304939092561439,0.3517336752669153,0.027869010344147682,0.02006678283214569,0.8257139921188354,0.029122050967998803
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013285778339143446,0.025847456180109054,0.0026836595498025417,0.003777744248509407,0.9913082718849182,0.024968972895294428
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010738740679690502,0.02082631334327822,0.0034678676165640354,0.004410709720104933,0.9936787486076355,0.023144889040850103
Run_or_walk_information,RandomForest,79729,8859,0.013014150051132078,0.02423286280491545,0.0021704724058508873,0.0035908508580178022,0.9922112822532654,0.022526019951328635
Run_or_walk_information,XGBoost,79729,8859,0.010014047281371887,0.0180093623860123,0.0021965391933918,0.003490496426820755,0.9932272434234619,0.025646702968515456
Satellite,CatBoost,4590,510,0.01469023346051107,0.02554059020254978,0.006207907572388649,0.0071204411797225475,0.9882352948188782,0.0030706399120390415
Satellite,ExtraTrees,4590,510,0.01629450742065217,0.0249575023437861,0.0058953482657670975,0.00687109399586916,0.9882352948188782,0.0024480530992150307
Satellite,LightGBM,4590,510,0.014285428366841425,0.023850181372735015,0.006598629057407379,0.007958375848829746,0.9901960492134094,0.0029094049241393805
Satellite,LinearModel,4590,510,0.015076707825869694,0.02600931379062013,0.005731798242777586,0.00811078678816557,0.9921568632125854,0.002932674018666148
Satellite,NeuralNetFastAI,4590,510,0.01266918203932796,0.025645723085971555,0.004431739449501038,0.008698118850588799,0.9921568632125854,0.0028160359943285584
Satellite,NeuralNetTorch,4590,510,0.01603224744934511,0.0354689054317556,0.006546318531036377,0.006546171382069588,0.9882352948188782,0.0028095910092815757
Satellite,RandomForest,4590,510,0.015351292359709863,0.028093961175801367,0.005408924072980881,0.0075743249617516994,0.9882352948188782,0.002318055951036513
Satellite,XGBoost,4590,510,0.014705268274281804,0.023044429668806262,0.005249351263046265,0.005530420690774918,0.9901960492134094,0.0028659619856625795
SpeedDating,CatBoost,7540,838,0.17674510141753466,0.28875551027087054,0.019715264439582825,0.034045856446027756,0.8818615674972534,0.004297180916182697
SpeedDating,ExtraTrees,7540,838,0.19154249680896626,0.3080148483749866,0.01769823022186756,0.032791368663311005,0.8687350749969482,0.004404444945976138
SpeedDating,LightGBM,7540,838,0.17754627317942293,0.29075640874834513,0.023976657539606094,0.03250349313020706,0.8878281712532043,0.00417668791487813
SpeedDating,LinearModel,7540,838,0.1896512338571366,0.3129566637565709,0.028215453028678894,0.03916942700743675,0.8735083341598511,0.00407758099026978
SpeedDating,NeuralNetFastAI,7540,838,0.18778918396713346,0.3069955294517159,0.02208462357521057,0.0330917164683342,0.879474937915802,0.004338292055763304
SpeedDating,NeuralNetTorch,7540,838,0.18585451131398556,0.30389143087815296,0.022900409996509552,0.0319950208067894,0.8735083341598511,0.003914050990715623
SpeedDating,RandomForest,7540,838,0.19093864466684438,0.3117688515670554,0.021480318158864975,0.03564251586794853,0.8699284195899963,0.00421634002123028
SpeedDating,XGBoost,7540,838,0.17568325095767975,0.28807809896358816,0.0201139934360981,0.026191197335720062,0.8854415416717529,0.004342760075815022
Titanic,CatBoost,1980,221,0.25260792614814415,0.4066483689382542,0.06587202101945877,0.04933396354317665,0.8325791954994202,0.002277460996992886
Titanic,ExtraTrees,1980,221,0.25496819577479374,0.40913460175052757,0.07121571898460388,0.055528201162815094,0.8280543088912964,0.002275685081258416
Titanic,LightGBM,1980,221,0.252798041372018,0.40787420717482853,0.06721208989620209,0.05077499896287918,0.8325791954994202,0.002263544942252338
Titanic,LinearModel,1980,221,0.26624807526511907,0.43333138705275104,0.05488218367099762,0.07348284125328064,0.8325791954994202,0.0021955169504508376
Titanic,NeuralNetFastAI,1980,221,0.2518554764438539,0.40610734740191307,0.06623076647520065,0.04612740874290466,0.8325791954994202,0.002467451966367662
Titanic,NeuralNetTorch,1980,221,0.25244811883514423,0.4061947609394332,0.06674510985612869,0.053142499178647995,0.8325791954994202,0.002461371012032032
Titanic,RandomForest,1980,221,0.255431497018754,0.41060020196139246,0.06953338533639908,0.05449168011546135,0.8280543088912964,0.002245120005682111
Titanic,XGBoost,1980,221,0.25289169077104984,0.4078323603183383,0.06716719269752502,0.0510307252407074,0.8325791954994202,0.0022474529687315226
ada,CatBoost,3732,415,0.1698754827879156,0.26581000288211065,0.015537532046437263,0.024467455223202705,0.8795180916786194,0.003270018962211907
ada,ExtraTrees,3732,415,0.19512625554456006,0.30692129939221147,0.014742057770490646,0.03816922754049301,0.8602409362792969,0.0031477910233661532
ada,LightGBM,3732,415,0.17241816441791077,0.2714487990646285,0.018816228955984116,0.04359100013971329,0.87469881772995,0.0031813300447538495
ada,LinearModel,3732,415,0.1988511087083478,0.31418435580436627,0.019181694835424423,0.025227058678865433,0.8578312993049622,0.003104332950897515
ada,NeuralNetFastAI,3732,415,0.18686083598046802,0.298510544339023,0.014788382686674595,0.03196980431675911,0.87469881772995,0.0032944109989330173
ada,NeuralNetTorch,3732,415,0.18397798801824491,0.28665698396497835,0.0120284054428339,0.019232632592320442,0.8722891807556152,0.0029142519924789667
ada,RandomForest,3732,415,0.1817611139992276,0.287028406301167,0.013220760971307755,0.031093629077076912,0.87469881772995,0.0031160599319264293
ada,XGBoost,3732,415,0.1701088676247361,0.2681064426729904,0.012594358995556831,0.022713270038366318,0.87469881772995,0.003035850008018315
adult,CatBoost,43957,4885,0.17153395547367878,0.2879968664545274,0.00660707987844944,0.012315724976360798,0.8777891397476196,0.015055214986205101
adult,ExtraTrees,43957,4885,0.190158124926709,0.29983225147142156,0.006829581689089537,0.016496263444423676,0.8622313141822815,0.013382877921685576
adult,LightGBM,43957,4885,0.17137002226769055,0.28567525912456154,0.006437838077545166,0.012134324759244919,0.8775844573974609,0.014219089993275702
adult,LinearModel,43957,4885,0.20319358664482692,0.3352171441020979,0.0077778794802725315,0.011553479358553886,0.8528147339820862,0.015693131950683892
adult,NeuralNetFastAI,43957,4885,0.18948589454045858,0.33186490816943265,0.008269727230072021,0.009532736614346504,0.8638690114021301,0.015319976024329662
adult,NeuralNetTorch,43957,4885,0.19136679782500307,0.3169530066840093,0.0078516136854887,0.011932196095585823,0.8626407384872437,0.015537205035798252
adult,RandomForest,43957,4885,0.1871885918212049,0.29443922189797345,0.008256769739091396,0.01075440738350153,0.8626407384872437,0.015191809041425586
adult,XGBoost,43957,4885,0.1700879158415043,0.2836588575456457,0.00530552864074707,0.010993978008627892,0.8773797154426575,0.015108747989870608
ailerons,CatBoost,12375,1375,0.15860796707165276,0.26214790501081914,0.008384637534618378,0.023854758590459824,0.8916363716125488,0.005696182954125106
ailerons,ExtraTrees,12375,1375,0.16765129277643712,0.45121605105554236,0.008177828043699265,0.019777940586209297,0.8807272911071777,0.005266348947770894
ailerons,LightGBM,12375,1375,0.15867836901615182,0.25981013591851493,0.007982701063156128,0.023535335436463356,0.8930909037590027,0.005536595941521227
ailerons,LinearModel,12375,1375,0.1690897137731066,0.27701224535916186,0.009191153571009636,0.02661270461976528,0.8821818232536316,0.005568403983488679
ailerons,NeuralNetFastAI,12375,1375,0.16614105704878532,0.27197647469502606,0.009514732286334038,0.02076849900186062,0.8850908875465393,0.005783467087894678
ailerons,NeuralNetTorch,12375,1375,0.16434647825034254,0.26849438678931636,0.008877955377101898,0.024841826409101486,0.8836363554000854,0.0057065889704972506
ailerons,RandomForest,12375,1375,0.16399564774519204,0.3287972218991521,0.008387370966374874,0.033231161534786224,0.8836363554000854,0.005632419022731483
ailerons,XGBoost,12375,1375,0.1591582617875742,0.26103666325653924,0.007548388093709946,0.019838979467749596,0.8894545435905457,0.005243457038886845
arcene,CatBoost,90,10,0.45547900476527037,9.079788349198086,0.15704365074634552,0.23597006499767303,0.699999988079071,0.0017355550080537796
arcene,ExtraTrees,90,10,0.32667908888399394,8.935924505309782,0.11523940414190292,0.25804075598716736,0.8999999761581421,0.0016763419844210148
arcene,LightGBM,90,10,0.44538023337902305,9.07281914576942,0.12419380992650986,0.21881529688835144,0.699999988079071,0.0016982679953798652
arcene,LinearModel,90,10,0.37788057131232866,0.5640692536579366,0.1287958025932312,0.29935991764068604,0.699999988079071,0.0017200729344040155
arcene,NeuralNetFastAI,90,10,0.3491002451809278,8.959855607010159,0.10864929854869843,0.199345201253891,0.800000011920929,0.0017075849464163184
arcene,NeuralNetTorch,90,10,0.38757160013370434,8.964633361781056,0.1369355022907257,0.23693546652793884,0.699999988079071,0.001697742030955851
arcene,RandomForest,90,10,0.3754422069250851,8.971664168392511,0.10833508521318436,0.26429012417793274,0.699999988079071,0.001813117996789515
arcene,XGBoost,90,10,0.4212830832445082,9.053788471692162,0.10000000149011612,0.2623460292816162,0.800000011920929,0.0017250829841941595
arsenic-female-bladder,CatBoost,503,56,0.2069193031167007,0.3278912242346568,0.03179511800408363,0.05851660296320915,0.8571428656578064,0.0020007709972560406
arsenic-female-bladder,ExtraTrees,503,56,0.2245063522686088,0.3644869653501836,0.04893854260444641,0.10352855920791626,0.8571428656578064,0.0019835149869322777
arsenic-female-bladder,LightGBM,503,56,0.22018881896303194,0.35570923051157133,0.04660794138908386,0.0818130373954773,0.875,0.001909748069010675
arsenic-female-bladder,LinearModel,503,56,0.2357698840893599,0.37170872665052584,0.04731345176696777,0.08404245972633362,0.8392857313156128,0.002010931959375739
arsenic-female-bladder,NeuralNetFastAI,503,56,0.2140075052287272,0.31737234049546903,0.04006528854370117,0.06990672647953033,0.8214285969734192,0.0019771880470216274
arsenic-female-bladder,NeuralNetTorch,503,56,0.18469276228686107,0.3055837992119811,0.04871818423271179,0.07658462971448898,0.8571428656578064,0.0019966369727626443
arsenic-female-bladder,RandomForest,503,56,0.22196388748396836,0.3607472750989209,0.053599148988723755,0.10880926251411438,0.8571428656578064,0.0019276599632576108
arsenic-female-bladder,XGBoost,503,56,0.21377352656644755,0.3379076247757376,0.029302919283509254,0.052981890738010406,0.8571428656578064,0.001890685991384089
autoUniv-au1-1000,CatBoost,900,100,0.37599621921547927,0.5633458525469294,0.05606146901845932,0.08411964774131775,0.7300000190734863,0.0021704479586333036
autoUniv-au1-1000,ExtraTrees,900,100,0.367029701311194,0.5668867062445265,0.04009389877319336,0.08087404072284698,0.7599999904632568,0.001981234992854297
autoUniv-au1-1000,LightGBM,900,100,0.3590754953598737,0.5529114452158609,0.04302269220352173,0.11182759702205658,0.7699999809265137,0.001987618044950068
autoUniv-au1-1000,LinearModel,900,100,0.3817186299153486,0.5752444088424847,0.0688290074467659,0.0480298288166523,0.7599999904632568,0.00214081397280097
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.34978472720127984,0.5395927665172682,0.03686383366584778,0.07319091260433197,0.7699999809265137,0.002178695984184742
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35457572075208604,0.5356711535410248,0.03383955359458923,0.10349036008119583,0.75,0.0021638909820467234
autoUniv-au1-1000,RandomForest,900,100,0.3897565675394759,0.5797825626697752,0.052750322967767715,0.1182040348649025,0.7300000190734863,0.0021271200384944677
autoUniv-au1-1000,XGBoost,900,100,0.37469087470395307,0.5606583271231742,0.05846700817346573,0.0970085859298706,0.699999988079071,0.00209039100445807
bank-marketing,CatBoost,40689,4522,0.11704250496558513,0.18627566897652856,0.004294164478778839,0.010069876909255981,0.9155241250991821,0.013982094009406865
bank-marketing,ExtraTrees,40689,4522,0.12569281459119797,0.20019785722471878,0.005919669754803181,0.012373918667435646,0.9064573049545288,0.012770345900207758
bank-marketing,LightGBM,40689,4522,0.1193985423211712,0.18937204997841417,0.00584692507982254,0.0086703822016716,0.9115435481071472,0.01298872905317694
bank-marketing,LinearModel,40689,4522,0.14140356123832337,0.22816212305875272,0.006126047112047672,0.01090799830853939,0.8998230695724487,0.013097114977426827
bank-marketing,NeuralNetFastAI,40689,4522,0.12057119466632107,0.19121048838507132,0.0065333042293787,0.008719506673514843,0.9117646813392639,0.014187359949573874
bank-marketing,NeuralNetTorch,40689,4522,0.12024135912173717,0.19072813978083925,0.007290232926607132,0.010049293749034405,0.908889889717102,0.013057989999651909
bank-marketing,RandomForest,40689,4522,0.12534201240826212,0.23620873252237173,0.005671340972185135,0.011382624506950378,0.9080052971839905,0.014712455915287137
bank-marketing,XGBoost,40689,4522,0.11903748345286716,0.18982819258140976,0.005272272974252701,0.00825891550630331,0.9130915403366089,0.013390658074058592
