dataset,model,cal_size,test_size,Platt_brier,Platt_logloss,Platt_kuiper,Platt_ece-15,Platt_accuracy,Platt_time
diabetes,RandomForest,691,77,0.2406248375678328,0.3889655554104814,0.04408396780490875,0.11583076417446136,0.8311688303947449,0.007263557985424995
diabetes,XGBoost,691,77,0.26082737640718345,0.41367961433487,0.044556815177202225,0.15437297523021698,0.8181818127632141,0.007367876009084284
dresses-sales,CatBoost,450,50,0.4779930433144572,0.671061383006886,0.07122741639614105,0.05604957044124603,0.6000000238418579,0.006452535977587104
dresses-sales,ExtraTrees,450,50,0.5082636450769276,0.7031123965546735,0.10612961649894714,0.1452208310365677,0.5799999833106995,0.0066032459726557136
dresses-sales,LightGBM,450,50,0.49296697772847126,0.6887173522750056,0.08091330528259277,0.16724689304828644,0.5799999833106995,0.007227335940115154
dresses-sales,LinearModel,450,50,0.47731873368240857,0.6722719177585791,0.08568070828914642,0.1462361216545105,0.6600000262260437,0.006942123989574611
dresses-sales,NeuralNetFastAI,450,50,0.48314976938554144,0.6818449436247457,0.08379312604665756,0.1864546239376068,0.6600000262260437,0.006719828932546079
dresses-sales,NeuralNetTorch,450,50,0.47910415583912913,0.6751189666143154,0.07730168104171753,0.13938193023204803,0.6399999856948853,0.006928398972377181
dresses-sales,RandomForest,450,50,0.51136679825494,0.7068718764902002,0.0897265076637268,0.15394724905490875,0.5799999833106995,0.006730640074238181
dresses-sales,XGBoost,450,50,0.49803627722863486,0.6944546751458376,0.0669071301817894,0.08986756950616837,0.6000000238418579,0.008094148011878133
eeg-eye-state,CatBoost,13482,1498,0.06499137680907331,0.12361450763805146,0.014228115789592266,0.013224577531218529,0.9599465727806091,0.03499329707119614
eeg-eye-state,ExtraTrees,13482,1498,0.0811603002593537,0.13519133722490068,0.011009925976395607,0.013645767234265804,0.9405874609947205,0.026465118979103863
eeg-eye-state,LightGBM,13482,1498,0.0719816105996536,0.13833603257687094,0.016980983316898346,0.013007651083171368,0.9559412598609924,0.021449094056151807
eeg-eye-state,LinearModel,13482,1498,0.44781902037392957,0.6385340988535352,0.01974012702703476,0.04698288068175316,0.6301735639572144,0.02713046595454216
eeg-eye-state,NeuralNetFastAI,13482,1498,0.24659707556012658,0.3939188542570492,0.044255200773477554,0.07681269198656082,0.8197596669197083,0.025269986013881862
eeg-eye-state,NeuralNetTorch,13482,1498,0.027982578527866297,0.05786925462654438,0.005594016518443823,0.00765461940318346,0.9819759726524353,0.02442710695322603
eeg-eye-state,RandomForest,13482,1498,0.09483661578681475,0.16049681316339998,0.010708324611186981,0.02047685533761978,0.936582088470459,0.02637442306149751
eeg-eye-state,XGBoost,13482,1498,0.07595843071997893,0.1438278129372355,0.01717010885477066,0.012540067546069622,0.9546061158180237,0.02199127001222223
electricity,CatBoost,40780,4532,0.08369291889845873,0.15566340109894164,0.009799538180232048,0.018208106979727745,0.947043240070343,0.059555438929237425
electricity,ExtraTrees,40780,4532,0.13798251458889532,0.23003332361703427,0.009251736104488373,0.022176722064614296,0.906222403049469,0.06199976499192417
electricity,LightGBM,40780,4532,0.08331334014296365,0.15479519125847332,0.009315663948655128,0.019577963277697563,0.9485878348350525,0.05820463004056364
electricity,LinearModel,40780,4532,0.33006783052551525,0.49915642009288597,0.010438289493322372,0.02364213392138481,0.7570608854293823,0.06468907801900059
electricity,NeuralNetFastAI,40780,4532,0.2224613587747317,0.3569226215335508,0.011858060956001282,0.03493761643767357,0.8435569405555725,0.06571096903644502
electricity,NeuralNetTorch,40780,4532,0.18619721983956383,0.3086006899012188,0.013621347025036812,0.035887788981199265,0.8722418546676636,0.08172695396933705
electricity,RandomForest,40780,4532,0.10617590928144517,0.1836363901073412,0.007236136123538017,0.015418673865497112,0.9300529360771179,0.06588618492241949
electricity,XGBoost,40780,4532,0.08195755686714233,0.1532797936238748,0.009457376785576344,0.017183488234877586,0.9490291476249695,0.0609730159630999
fri_c0_1000_5,CatBoost,900,100,0.12439623785147658,0.20510744493681649,0.06321971863508224,0.1099136620759964,0.9100000262260437,0.009420625981874764
fri_c0_1000_5,ExtraTrees,900,100,0.14474795846076172,0.22496340836165798,0.056522220373153687,0.08269217610359192,0.8799999952316284,0.007213501958176494
fri_c0_1000_5,LightGBM,900,100,0.11877952294364327,0.19225031560911407,0.040112994611263275,0.08708050847053528,0.8999999761581421,0.007611216977238655
fri_c0_1000_5,LinearModel,900,100,0.19959465744240593,0.34162544173102966,0.057492394000291824,0.0945417582988739,0.8899999856948853,0.007824335945770144
fri_c0_1000_5,NeuralNetFastAI,900,100,0.10449795001665327,0.17576184444746665,0.044406190514564514,0.09773683547973633,0.9399999976158142,0.008633718942292035
fri_c0_1000_5,NeuralNetTorch,900,100,0.10268228820760004,0.16249657437980106,0.030811857432127,0.09574055671691895,0.9100000262260437,0.007183318957686424
fri_c0_1000_5,RandomForest,900,100,0.12490286864079973,0.21725914450700629,0.05060127004981041,0.07941307127475739,0.9300000071525574,0.007440545014105737
fri_c0_1000_5,XGBoost,900,100,0.14690674905735848,0.2391308599894222,0.04085857793688774,0.1082194596529007,0.8799999952316284,0.00785258796531707
fri_c0_500_5,CatBoost,450,50,0.21469745863190123,0.3386850906293455,0.08065234124660492,0.14847485721111298,0.8399999737739563,0.00915950199123472
fri_c0_500_5,ExtraTrees,450,50,0.256830344929744,0.3925025792027844,0.09540082514286041,0.15149050951004028,0.800000011920929,0.006951357936486602
fri_c0_500_5,LightGBM,450,50,0.2108686777258684,0.34461403542309876,0.08833204209804535,0.1367276906967163,0.8799999952316284,0.006708787987008691
fri_c0_500_5,LinearModel,450,50,0.28994130503502813,0.44389675834105247,0.042375996708869934,0.09808064997196198,0.7799999713897705,0.00710417190566659
fri_c0_500_5,NeuralNetFastAI,450,50,0.22986546154668056,0.3484987622797271,0.09497535228729248,0.13336625695228577,0.8399999737739563,0.008254913031123579
fri_c0_500_5,NeuralNetTorch,450,50,0.21835278017648194,0.333636605270032,0.08401894569396973,0.12334121763706207,0.8600000143051147,0.00824202096555382
fri_c0_500_5,RandomForest,450,50,0.27421381166457504,0.40854123106162954,0.09252727776765823,0.1529548019170761,0.7799999713897705,0.006888670031912625
fri_c0_500_5,XGBoost,450,50,0.24077195740371804,0.3797414182635451,0.08838722109794617,0.14025475084781647,0.800000011920929,0.008038990083150566
fri_c1_1000_50,CatBoost,900,100,0.12285825712005692,0.20888312212588672,0.01866459660232067,0.07417729496955872,0.9100000262260437,0.012231857981532812
fri_c1_1000_50,ExtraTrees,900,100,0.11539841345044502,0.19759555088649405,0.024648021906614304,0.06771718710660934,0.9200000166893005,0.007845503045246005
fri_c1_1000_50,LightGBM,900,100,0.15165169137580198,0.24125883897301495,0.03678498789668083,0.10153907537460327,0.8799999952316284,0.007799021084792912
fri_c1_1000_50,LinearModel,900,100,0.4120440332721026,0.5994054937572567,0.045689575374126434,0.10514028370380402,0.6700000166893005,0.008557114051654935
fri_c1_1000_50,NeuralNetFastAI,900,100,0.1402728151258669,0.2515943587837387,0.04339053854346275,0.0760679766535759,0.8999999761581421,0.00800823897588998
fri_c1_1000_50,NeuralNetTorch,900,100,0.23161292646267134,0.36946339639953735,0.05188887566328049,0.0993356704711914,0.8500000238418579,0.007348401006311178
fri_c1_1000_50,RandomForest,900,100,0.15615001114981208,0.2634683259732868,0.0289872195571661,0.0711791142821312,0.8999999761581421,0.007578487973660231
fri_c1_1000_50,XGBoost,900,100,0.1316767938293535,0.2122629868032729,0.034334298223257065,0.09073346853256226,0.8999999761581421,0.007099943934008479
fri_c2_1000_25,CatBoost,900,100,0.1283018422252079,0.22171711493984728,0.031846784055233,0.06572314351797104,0.9200000166893005,0.007288978085853159
fri_c2_1000_25,ExtraTrees,900,100,0.14931740072537142,0.25197475046577483,0.030699491500854492,0.06748830527067184,0.8799999952316284,0.00785401405300945
fri_c2_1000_25,LightGBM,900,100,0.15318147052888795,0.2558734868284365,0.03488360717892647,0.05450069159269333,0.8899999856948853,0.0074044810608029366
fri_c2_1000_25,LinearModel,900,100,0.35960202970437066,0.5366957884916084,0.05324932932853699,0.11170107871294022,0.7099999785423279,0.0072788960533216596
fri_c2_1000_25,NeuralNetFastAI,900,100,0.130908518239915,0.22917207033786852,0.032483670860528946,0.08195171505212784,0.9200000166893005,0.007693601073697209
fri_c2_1000_25,NeuralNetTorch,900,100,0.13011464434432057,0.22813016369342975,0.021148651838302612,0.05353690683841705,0.9100000262260437,0.007327810977585614
fri_c2_1000_25,RandomForest,900,100,0.15563053254151163,0.26698070895525644,0.0399896465241909,0.056456856429576874,0.8899999856948853,0.007720056921243668
fri_c2_1000_25,XGBoost,900,100,0.1529947803883187,0.25693530093586825,0.04063861817121506,0.07100307196378708,0.8899999856948853,0.009452698985114694
fri_c2_500_50,CatBoost,450,50,0.2053082260426821,0.32669781124104624,0.060538142919540405,0.1264195293188095,0.8600000143051147,0.006741894991137087
fri_c2_500_50,ExtraTrees,450,50,0.22289917346102645,0.3409857514982487,0.049427762627601624,0.12992922961711884,0.8399999737739563,0.006904009962454438
fri_c2_500_50,LightGBM,450,50,0.19891921355859998,0.32369122852759646,0.06415538489818573,0.09215322136878967,0.8799999952316284,0.005934546003118157
fri_c2_500_50,LinearModel,450,50,0.3874315975345719,0.5686522962818374,0.07890073210000992,0.09430058300495148,0.7400000095367432,0.0066656689159572124
fri_c2_500_50,NeuralNetFastAI,450,50,0.19646515676038465,0.34387496774630155,0.06942405551671982,0.1394658088684082,0.8799999952316284,0.006527064950205386
fri_c2_500_50,NeuralNetTorch,450,50,0.262649826860468,0.42005605719581873,0.055508702993392944,0.17328573763370514,0.7799999713897705,0.00687021401245147
fri_c2_500_50,RandomForest,450,50,0.23272436000424862,0.3582367464708051,0.05946514010429382,0.13304728269577026,0.8199999928474426,0.007227977039292455
fri_c2_500_50,XGBoost,450,50,0.25535891269987276,0.4097727044707058,0.06449040025472641,0.12199055403470993,0.8399999737739563,0.0064260149374604225
fri_c3_1000_10,CatBoost,900,100,0.10579036337851289,0.19550703022425675,0.04009661823511124,0.050210580229759216,0.9300000071525574,0.00703620002605021
fri_c3_1000_10,ExtraTrees,900,100,0.09189156555568204,0.16915486302050675,0.019585495814681053,0.04474956542253494,0.9399999976158142,0.008090118994005024
fri_c3_1000_10,LightGBM,900,100,0.11405164324988767,0.20004561124975762,0.03375244140625,0.05950448662042618,0.9200000166893005,0.007504581939429045
fri_c3_1000_10,LinearModel,900,100,0.3836155921273579,0.5669306315300425,0.0440908819437027,0.13361865282058716,0.7200000286102295,0.007752505945973098
fri_c3_1000_10,NeuralNetFastAI,900,100,0.08203688222725197,0.15280015686797643,0.031111476942896843,0.05586167052388191,0.949999988079071,0.007188564050011337
fri_c3_1000_10,NeuralNetTorch,900,100,0.09347492607780014,0.1691419186489271,0.030253063887357712,0.06089812144637108,0.949999988079071,0.007586979074403644
fri_c3_1000_10,RandomForest,900,100,0.11135507795836146,0.20582979016294106,0.02376464381814003,0.07368557155132294,0.9300000071525574,0.009823390049859881
fri_c3_1000_10,XGBoost,900,100,0.09745936253656164,0.18912683358398472,0.03632320836186409,0.06333502382040024,0.9399999976158142,0.009750583907589316
fri_c3_1000_25,CatBoost,900,100,0.121865558194945,0.19457177546605653,0.034510403871536255,0.09041137993335724,0.9100000262260437,0.007354064960964024
fri_c3_1000_25,ExtraTrees,900,100,0.10288077884378327,0.1604332904073631,0.02258416637778282,0.0679691806435585,0.9200000166893005,0.008204051060602069
fri_c3_1000_25,LightGBM,900,100,0.07772843698023386,0.14264832776465902,0.021651774644851685,0.060673411935567856,0.9599999785423279,0.007176498998887837
fri_c3_1000_25,LinearModel,900,100,0.43519882845071167,0.621619358986895,0.058204807341098785,0.08849243074655533,0.6499999761581421,0.007090281927958131
fri_c3_1000_25,NeuralNetFastAI,900,100,0.07762017144838047,0.1408658446089286,0.0224776528775692,0.046290092170238495,0.949999988079071,0.010722869075834751
fri_c3_1000_25,NeuralNetTorch,900,100,0.07664378171344641,0.15166504907327263,0.03132897615432739,0.07528568804264069,0.9599999785423279,0.00786007393617183
fri_c3_1000_25,RandomForest,900,100,0.139385283217879,0.22112516575056812,0.029354944825172424,0.09092409908771515,0.9100000262260437,0.007880241028033197
fri_c3_1000_25,XGBoost,900,100,0.10362218338154104,0.18022700878234768,0.0271140206605196,0.06983721256256104,0.9300000071525574,0.006985923973843455
fri_c3_500_10,CatBoost,450,50,0.22427140671157922,0.36943941381199963,0.0752461850643158,0.10949898511171341,0.8600000143051147,0.00846273300703615
fri_c3_500_10,ExtraTrees,450,50,0.24468265478899895,0.41641616435749484,0.0847577229142189,0.1462269425392151,0.8600000143051147,0.007180356071330607
fri_c3_500_10,LightGBM,450,50,0.28305522105963954,0.44945785904565416,0.0842224583029747,0.1373390555381775,0.800000011920929,0.0063793930457904935
fri_c3_500_10,LinearModel,450,50,0.39784868861611483,0.5850795768693439,0.07312352955341339,0.1985081136226654,0.7200000286102295,0.007372680935077369
fri_c3_500_10,NeuralNetFastAI,450,50,0.22525289451579047,0.3777024800113159,0.0673055574297905,0.14520350098609924,0.8399999737739563,0.00817924493458122
fri_c3_500_10,NeuralNetTorch,450,50,0.17682435949078226,0.29198288784206466,0.04169837385416031,0.10484302043914795,0.9200000166893005,0.0064870360074564815
fri_c3_500_10,RandomForest,450,50,0.22883142261517186,0.3775511720628593,0.07437784224748611,0.1365542858839035,0.8399999737739563,0.006224354030564427
fri_c3_500_10,XGBoost,450,50,0.2270257755313497,0.37330391197796076,0.07715995609760284,0.10806486010551453,0.8600000143051147,0.005808247020468116
fri_c3_500_50,CatBoost,450,50,0.23737776876020816,0.3671809199036062,0.07920309156179428,0.1462095081806183,0.800000011920929,0.008187870029360056
fri_c3_500_50,ExtraTrees,450,50,0.19998032180241554,0.3179115537965371,0.08041262626647949,0.17049306631088257,0.8600000143051147,0.00667706795502454
fri_c3_500_50,LightGBM,450,50,0.18220445333575108,0.302020137682683,0.031843677163124084,0.10328570753335953,0.8799999952316284,0.006303705973550677
fri_c3_500_50,LinearModel,450,50,0.44161202618244255,0.6283275165569677,0.10494966804981232,0.19293488562107086,0.5600000023841858,0.00861404207535088
fri_c3_500_50,NeuralNetFastAI,450,50,0.43120482885362643,0.6167482696468247,0.09213808178901672,0.14162112772464752,0.6600000262260437,0.0064895820105448365
fri_c3_500_50,NeuralNetTorch,450,50,0.3884858757110045,0.5725861247264813,0.07940761744976044,0.11997425556182861,0.7200000286102295,0.009560949052684009
fri_c3_500_50,RandomForest,450,50,0.191017357037404,0.30828491507144323,0.03669572249054909,0.11176155507564545,0.8799999952316284,0.00732282898388803
fri_c3_500_50,XGBoost,450,50,0.17463582660647917,0.28978812304962637,0.03699362650513649,0.10939174890518188,0.8999999761581421,0.007683907984755933
fri_c4_500_100,CatBoost,450,50,0.17675022483727956,0.28240940207401044,0.06172855198383331,0.1394175887107849,0.8999999761581421,0.0074515920132398605
fri_c4_500_100,ExtraTrees,450,50,0.14847355663134162,0.2302756692139611,0.049986109137535095,0.12417904287576675,0.8999999761581421,0.006607029004953802
fri_c4_500_100,LightGBM,450,50,0.15553765847844503,0.2623260701418259,0.06268901377916336,0.11817573010921478,0.8999999761581421,0.00898848194628954
fri_c4_500_100,LinearModel,450,50,0.4649446155434849,0.6565722194920675,0.08961296081542969,0.16347800195217133,0.5600000023841858,0.00544355099555105
fri_c4_500_100,NeuralNetFastAI,450,50,0.4443991120865327,0.6334545022103569,0.09166824817657471,0.15758416056632996,0.6200000047683716,0.006512792082503438
fri_c4_500_100,NeuralNetTorch,450,50,0.43341887904997134,0.6233582305236842,0.09524814784526825,0.14795470237731934,0.699999988079071,0.006312867975793779
fri_c4_500_100,RandomForest,450,50,0.1715928776895861,0.2681487292347836,0.03808712959289551,0.11069576442241669,0.8799999952316284,0.006774442037567496
fri_c4_500_100,XGBoost,450,50,0.15289819203867097,0.24644357383994037,0.06025397777557373,0.11507219076156616,0.8999999761581421,0.006671054987236857
fried,CatBoost,36691,4077,0.09684223075702471,0.16138378914008883,0.015005156397819519,0.024447988718748093,0.9313220381736755,0.055904626031406224
fried,ExtraTrees,36691,4077,0.11622502016864462,0.18663929160817574,0.013913558796048164,0.02487950026988983,0.9200392365455627,0.05646723206155002
fried,LightGBM,36691,4077,0.09979190129070205,0.1686800845771655,0.016919318586587906,0.030722396448254585,0.9291145205497742,0.052656417014077306
fried,LinearModel,36691,4077,0.23339922331366464,0.3760279906779245,0.01226271316409111,0.028895026072859764,0.8400784730911255,0.08356043300591409
fried,NeuralNetFastAI,36691,4077,0.09761897275049539,0.167460711372821,0.017202813178300858,0.026491042226552963,0.9347559213638306,0.04914129595272243
fried,NeuralNetTorch,36691,4077,0.09519765927692841,0.16048994678361708,0.014708351343870163,0.02618989534676075,0.9354918003082275,0.05262549303006381
fried,RandomForest,36691,4077,0.1186546937115735,0.19358246671325435,0.015728281810879707,0.02472597360610962,0.9156242609024048,0.053310738992877305
fried,XGBoost,36691,4077,0.09929815728861405,0.16964430713492637,0.014846405014395714,0.027102328836917877,0.9335295557975769,0.05769254395272583
gina,CatBoost,2837,316,0.06471523244523664,0.12211957679702817,0.013793382793664932,0.03714844584465027,0.9620253443717957,0.011993382009677589
gina,ExtraTrees,2837,316,0.09384924287693612,0.1638548582898225,0.012388486415147781,0.030989371240139008,0.9430379867553711,0.014403452980332077
gina,LightGBM,2837,316,0.06677678566222767,0.1302567806474171,0.013771578669548035,0.030667409300804138,0.9588607549667358,0.013686168007552624
gina,LinearModel,2837,316,0.23477032157205002,0.38982864982305343,0.04860170930624008,0.07941490411758423,0.844936728477478,0.0104929159861058
gina,NeuralNetFastAI,2837,316,0.049775764368777654,0.11115562761502731,0.02250072918832302,0.04880979284644127,0.9683544039726257,0.009700638009235263
gina,NeuralNetTorch,2837,316,0.04690619026940956,0.10737715945124435,0.021517440676689148,0.04865619167685509,0.9778481125831604,0.012059403001330793
gina,RandomForest,2837,316,0.09144179849907068,0.15863128877979157,0.009855454787611961,0.03268546238541603,0.9398733973503113,0.014136489946395159
gina,XGBoost,2837,316,0.07185477868628741,0.1379895566615794,0.014005273580551147,0.030838487669825554,0.9588607549667358,0.00939790706615895
hill-valley,CatBoost,1090,122,0.47870635839122366,0.6714410281368789,0.05218127369880676,0.05968736112117767,0.5655737519264221,0.008024437935091555
hill-valley,ExtraTrees,1090,122,0.46601024749717174,0.6585029289773808,0.04046621918678284,0.0759010761976242,0.5901639461517334,0.007752425968647003
hill-valley,LightGBM,1090,122,0.45004602899905405,0.6411681179761883,0.0470871701836586,0.08036492764949799,0.5983606576919556,0.0076222800416871905
hill-valley,LinearModel,1090,122,0.13677352574768648,0.23653596453375483,0.04436187073588371,0.059522755444049835,0.9098360538482666,0.009330432047136128
hill-valley,NeuralNetFastAI,1090,122,0.2741529108505083,0.4187891240368724,0.13922330737113953,0.23542755842208862,0.8606557250022888,0.008173138019628823
hill-valley,NeuralNetTorch,1090,122,0.13237247489357395,0.22192566798749064,0.0493335947394371,0.07000907510519028,0.9016393423080444,0.008502962999045849
hill-valley,RandomForest,1090,122,0.4673269112661098,0.6598608145613046,0.05279693007469177,0.056867387145757675,0.631147563457489,0.007692179991863668
hill-valley,XGBoost,1090,122,0.47491678004759696,0.667548358538144,0.03537470102310181,0.04567260295152664,0.5901639461517334,0.007865029037930071
hiva_agnostic,CatBoost,3806,423,0.06083645719386885,0.13552491018798535,0.010630691424012184,0.014009764418005943,0.9645389914512634,0.011619723052717745
hiva_agnostic,ExtraTrees,3806,423,0.06691899573474593,0.14023425207969195,0.01235048845410347,0.01688324473798275,0.9598108530044556,0.017582823056727648
hiva_agnostic,LightGBM,3806,423,0.06255423612921139,0.1372254542132425,0.011077916249632835,0.01662577874958515,0.9645389914512634,0.01120910095050931
hiva_agnostic,LinearModel,3806,423,0.06056977151743534,0.13277181175585032,0.007117556873708963,0.010662412270903587,0.9669030904769897,0.010820596013218164
hiva_agnostic,NeuralNetFastAI,3806,423,0.05910088702868434,0.13399214785792382,0.008893213234841824,0.015524189919233322,0.9716312289237976,0.010239916038699448
hiva_agnostic,NeuralNetTorch,3806,423,0.061314711416974914,0.13685202653658324,0.00892649032175541,0.014100619591772556,0.9669030904769897,0.010816770023666322
hiva_agnostic,RandomForest,3806,423,0.06691479208845996,0.13998553950347845,0.012954486533999443,0.01843029446899891,0.9598108530044556,0.011271876050159335
hiva_agnostic,XGBoost,3806,423,0.057642141992057555,0.13054643815087272,0.012627863325178623,0.011896058917045593,0.9692671298980713,0.01004442002158612
houses,CatBoost,18576,2064,0.01737641262266682,0.03720130470940218,0.004795007407665253,0.008038275875151157,0.9903100728988647,0.028596939984709024
houses,ExtraTrees,18576,2064,0.01572289024841176,0.03034765398610331,0.0040119364857673645,0.008704328909516335,0.9898256063461304,0.028156928019598126
houses,LightGBM,18576,2064,0.01962011023653702,0.0390759757770873,0.006294901482760906,0.009700366295874119,0.9869186282157898,0.02928342402447015
houses,LinearModel,18576,2064,0.05187781806740278,0.1027197861429596,0.011856527999043465,0.01876576617360115,0.9685077667236328,0.030448821024037898
houses,NeuralNetFastAI,18576,2064,0.019161823720725914,0.03717771546360678,0.005759779829531908,0.010698063299059868,0.9864341020584106,0.045123042073100805
houses,NeuralNetTorch,18576,2064,0.019143304692345132,0.035268446651805875,0.004150073044002056,0.008837786503136158,0.9864341020584106,0.03275461995508522
houses,RandomForest,18576,2064,0.019089570925558744,0.037352549818377184,0.004818962421268225,0.007476622238755226,0.9883720874786377,0.029543561046011746
houses,XGBoost,18576,2064,0.018102407878981853,0.03787944388891657,0.004842306952923536,0.00878821313381195,0.9893410801887512,0.02804280596319586
ilpd,CatBoost,524,59,0.37667244947343803,0.5500633460332349,0.07165766507387161,0.10159499943256378,0.694915235042572,0.006752026965841651
ilpd,ExtraTrees,524,59,0.3616877978015438,0.527774857337208,0.05617658793926239,0.10536516457796097,0.7118644118309021,0.00691190198995173
ilpd,LightGBM,524,59,0.3720709378333233,0.5422134328174503,0.08378524333238602,0.18108806014060974,0.7118644118309021,0.007296325056813657
ilpd,LinearModel,524,59,0.4184175370840518,0.5959907189448687,0.09385178983211517,0.1599034070968628,0.6440678238868713,0.006603176007047296
ilpd,NeuralNetFastAI,524,59,0.3727797487335407,0.5316811487068347,0.07857044041156769,0.1578296422958374,0.6610169410705566,0.007001986028626561
ilpd,NeuralNetTorch,524,59,0.3881776134425646,0.562347245492839,0.0707574337720871,0.16202251613140106,0.6779661178588867,0.006787924910895526
ilpd,RandomForest,524,59,0.37114634710737826,0.5434549118460984,0.06488551944494247,0.13166536390781403,0.7118644118309021,0.007009643944911659
ilpd,XGBoost,524,59,0.382646384219575,0.5578014093158604,0.07876421511173248,0.11997056007385254,0.6779661178588867,0.008563222945667803
jasmine,CatBoost,2685,299,0.26891220826662615,0.41638862289728407,0.03925258666276932,0.07315146178007126,0.8193979859352112,0.010514821973629296
jasmine,ExtraTrees,2685,299,0.2743612757106008,0.41588815590622075,0.029006559401750565,0.05056142807006836,0.8093645572662354,0.010273554944433272
jasmine,LightGBM,2685,299,0.26300367577315203,0.40599291691673334,0.03246215358376503,0.056155573576688766,0.8127090334892273,0.010473618051037192
jasmine,LinearModel,2685,299,0.3032544519488511,0.4651745154144119,0.04915603995323181,0.08350164443254471,0.7792642116546631,0.00937949598301202
jasmine,NeuralNetFastAI,2685,299,0.2855664229694306,0.43834755790292074,0.036154985427856445,0.07933612912893295,0.8026756048202515,0.010279953945428133
jasmine,NeuralNetTorch,2685,299,0.2906260577315767,0.4423876509045695,0.04180452227592468,0.05899173393845558,0.7993311285972595,0.009008903987705708
jasmine,RandomForest,2685,299,0.26512959490186444,0.40260189871470775,0.04023164510726929,0.10289210826158524,0.7993311285972595,0.009564799023792148
jasmine,XGBoost,2685,299,0.2621229753316794,0.4055359217701613,0.03357021510601044,0.0544230155646801,0.8227424621582031,0.01033285807352513
jm1,CatBoost,9796,1089,0.26783047340716043,0.425732169673787,0.023760715499520302,0.04252017289400101,0.8145087361335754,0.021199587965384126
jm1,ExtraTrees,9796,1089,0.26389267449795967,0.4178951173730851,0.019914887845516205,0.041108325123786926,0.8246097564697266,0.03158473805524409
jm1,LightGBM,9796,1089,0.266590306150097,0.42443031224689654,0.021415676921606064,0.03565899282693863,0.8181818127632141,0.03030968492385
jm1,LinearModel,9796,1089,0.28086733920303075,0.4447175802101593,0.016116974875330925,0.028389116749167442,0.8071625232696533,0.03174837597180158
jm1,NeuralNetFastAI,9796,1089,0.26968000070121784,0.4322233016623574,0.021330159157514572,0.041830409318208694,0.8273645639419556,0.01953061600215733
jm1,NeuralNetTorch,9796,1089,0.27588578223026816,0.438091246466741,0.022625703364610672,0.03161953389644623,0.8154270052909851,0.020148542011156678
jm1,RandomForest,9796,1089,0.2641310167039832,0.41954991450116663,0.017516225576400757,0.03826543688774109,0.8209366202354431,0.02099752996582538
jm1,XGBoost,9796,1089,0.2669570946812202,0.4244636133754503,0.02348906174302101,0.037835996598005295,0.8191000819206238,0.02019870502408594
kc1,CatBoost,1898,211,0.1809060570592534,0.31084518572401026,0.023102743551135063,0.05562081187963486,0.8767772316932678,0.009724783012643456
kc1,ExtraTrees,1898,211,0.18150188239008969,0.3085708883817171,0.01736936718225479,0.0429086796939373,0.8767772316932678,0.01154513901565224
kc1,LightGBM,1898,211,0.1906093162878471,0.32198371475641974,0.020915640518069267,0.05244682729244232,0.8767772316932678,0.008784784004092216
kc1,LinearModel,1898,211,0.21820681979019912,0.35775885214158565,0.03770530968904495,0.08412537723779678,0.8530805706977844,0.008813083986751735
kc1,NeuralNetFastAI,1898,211,0.189069427153774,0.3188400555337844,0.028984462842345238,0.07053714245557785,0.8720378875732422,0.00793265295214951
kc1,NeuralNetTorch,1898,211,0.21631234079773382,0.351790430023518,0.03387070447206497,0.06036142632365227,0.8530805706977844,0.008145721047185361
kc1,RandomForest,1898,211,0.18341972665817183,0.31015947699898994,0.020617656409740448,0.04510671645402908,0.8862559199333191,0.008271722006611526
kc1,XGBoost,1898,211,0.2007617007340777,0.33622788142163207,0.02574341744184494,0.04192015156149864,0.8767772316932678,0.010875710053369403
kc2,CatBoost,469,53,0.26514152526151347,0.3995220078982345,0.09215246140956879,0.1565922349691391,0.7924528121948242,0.006206920952536166
kc2,ExtraTrees,469,53,0.2552970112339261,0.3833660522658067,0.06955172121524811,0.14117743074893951,0.7735849022865295,0.007907413993962109
kc2,LightGBM,469,53,0.24360489800312057,0.3675789643634556,0.09469009935855865,0.19233529269695282,0.7924528121948242,0.006346430047415197
kc2,LinearModel,469,53,0.26469168541038296,0.40557944853745725,0.09277749806642532,0.11801595985889435,0.7547169923782349,0.006475354079157114
kc2,NeuralNetFastAI,469,53,0.2681107823787005,0.39984200363942995,0.0834973007440567,0.15143448114395142,0.7735849022865295,0.006154060014523566
kc2,NeuralNetTorch,469,53,0.2711173190224513,0.4143162647451952,0.08464659750461578,0.13739296793937683,0.7735849022865295,0.0072923729894682765
kc2,RandomForest,469,53,0.25240884019657184,0.38269437444529436,0.08296474069356918,0.13940830528736115,0.7735849022865295,0.00545566703658551
kc2,XGBoost,469,53,0.2550180009275914,0.3901864197436553,0.0932123214006424,0.1537744104862213,0.7924528121948242,0.0063213290413841605
kdd_el_nino-small,CatBoost,703,79,0.11823622901342488,0.19621225356920072,0.03966984897851944,0.046034056693315506,0.9113923907279968,0.006964528001844883
kdd_el_nino-small,ExtraTrees,703,79,0.11591089311555375,0.19328237252288843,0.030240856111049652,0.06791887432336807,0.9367088675498962,0.006622990011237562
kdd_el_nino-small,LightGBM,703,79,0.11907620416233232,0.20193131219852176,0.0425955206155777,0.05354783684015274,0.9240506291389465,0.006750505999661982
kdd_el_nino-small,LinearModel,703,79,0.11117687028232652,0.18139749211292439,0.03615564852952957,0.0726882740855217,0.9113923907279968,0.006550161982886493
