dataset,model,cal_size,test_size,Base-model_brier,Base-model_logloss,Base-model_kuiper,Base-model_ece-15,Base-model_accuracy,Base-model_time
wilt,LinearModel,4355,484,0.03436468169093132,0.05534249544143677,0.014082301408052444,0.02220175415277481,0.9731404781341553,0
wilt,NeuralNetFastAI,4355,484,0.022347360849380493,0.03699107840657234,0.008305280469357967,0.010369681753218174,0.9834710955619812,0
wilt,NeuralNetTorch,4355,484,0.02451319806277752,0.03854593262076378,0.004988177213817835,0.014386829920113087,0.9814049601554871,0
wilt,RandomForest,4355,484,0.03375118970870972,0.056349530816078186,0.008366372436285019,0.012568642385303974,0.9793388247489929,0
wilt,XGBoost,4355,484,0.038015782833099365,0.06664921343326569,0.013228785246610641,0.02033272758126259,0.9752066135406494,0
wind,CatBoost,5916,658,0.18031303584575653,0.2914298474788666,0.014181986451148987,0.03861748427152634,0.8632218837738037,0
wind,ExtraTrees,5916,658,0.1908089518547058,0.31108662486076355,0.02819235622882843,0.04773234203457832,0.8647416234016418,0
wind,LightGBM,5916,658,0.1780603677034378,0.28641951084136963,0.01676984131336212,0.038766808807849884,0.8738601803779602,0
wind,LinearModel,5916,658,0.19829529523849487,0.317487895488739,0.016428930684924126,0.034632038325071335,0.8556231260299683,0
wind,NeuralNetFastAI,5916,658,0.17423436045646667,0.2801857590675354,0.018752120435237885,0.03138374909758568,0.8814589381217957,0
wind,NeuralNetTorch,5916,658,0.17566213011741638,0.28429874777793884,0.018758900463581085,0.035596881061792374,0.8784194588661194,0
wind,RandomForest,5916,658,0.191911980509758,0.3137732446193695,0.01913531869649887,0.04630044475197792,0.8708206415176392,0
wind,XGBoost,5916,658,0.18118348717689514,0.293832927942276,0.01714455336332321,0.034088630229234695,0.8708206415176392,0
