dataset,model,cal_size,test_size,Beta_brier,Beta_logloss,Beta_kuiper,Beta_ece-15,Beta_accuracy,Beta_time
kc1,NeuralNetFastAI,1898,211,0.19198988930807778,0.3180307111340991,0.02835005521774292,0.05427411571145058,0.8720378875732422,0.0034114867448806763
kc1,NeuralNetTorch,1898,211,0.21070767485778,0.3369742207968344,0.02209078148007393,0.029879126697778702,0.8530805706977844,0.0038117803633213043
kc1,RandomForest,1898,211,0.18312171895303989,0.29829521006176546,0.02185799926519394,0.03237408027052879,0.8815165758132935,0.004154149442911148
kc1,XGBoost,1898,211,0.201819416396099,0.33343838058738423,0.02281806990504265,0.05275256931781769,0.8767772316932678,0.0038893520832061768
kc2,CatBoost,469,53,0.2454336219481008,0.3678280393920277,0.07577774673700333,0.1424257457256317,0.7735849022865295,0.002862103283405304
kc2,ExtraTrees,469,53,0.2512846706827623,0.37667721062691023,0.06702376157045364,0.13495539128780365,0.7735849022865295,0.0038955435156822205
kc2,LightGBM,469,53,0.23522431446637407,0.35476256867533235,0.09063063561916351,0.15957961976528168,0.7924528121948242,0.0030960291624069214
kc2,LinearModel,469,53,0.24435815054582252,0.36900219543744833,0.06956618279218674,0.13756202161312103,0.8113207817077637,0.002832546830177307
kc2,NeuralNetFastAI,469,53,0.25054379737998617,0.3714445955464869,0.06958883255720139,0.13063013553619385,0.7735849022865295,0.002863757312297821
kc2,NeuralNetTorch,469,53,0.25387772041076007,0.38601150064671513,0.06225265562534332,0.13692371547222137,0.7735849022865295,0.0026954971253871918
kc2,RandomForest,469,53,0.24502594842369585,0.37265759698760037,0.081268310546875,0.17650550603866577,0.8301886916160583,0.0028306245803833008
kc2,XGBoost,469,53,0.23900098168619327,0.36231798877001287,0.08029419183731079,0.16380347311496735,0.7924528121948242,0.0027239397168159485
kdd_el_nino-small,CatBoost,703,79,0.0994085956057007,0.1472040918767184,0.034916236996650696,0.07507603615522385,0.9240506291389465,0.0030691400170326233
kdd_el_nino-small,ExtraTrees,703,79,0.11170180753602711,0.17930196466768566,0.028980763629078865,0.06662321090698242,0.9367088675498962,0.003641940653324127
kdd_el_nino-small,LightGBM,703,79,0.10996615656119113,0.17004545572293334,0.04016392305493355,0.07102370262145996,0.9367088675498962,0.0033201538026332855
kdd_el_nino-small,LinearModel,703,79,0.09995989275141731,0.1546449046064568,0.0318351611495018,0.06719842553138733,0.9113923907279968,0.002912752330303192
kdd_el_nino-small,NeuralNetFastAI,703,79,0.10033484805787918,0.18872637648989066,0.029093872755765915,0.059016935527324677,0.949367105960846,0.0029832087457180023
kdd_el_nino-small,NeuralNetTorch,703,79,0.1243627892904505,0.2122768584850765,0.034916430711746216,0.07836218178272247,0.9113923907279968,0.003009926527738571
kdd_el_nino-small,RandomForest,703,79,0.10216448386903539,0.15256284889928892,0.026981867849826813,0.06771863251924515,0.9367088675498962,0.0032610297203063965
kdd_el_nino-small,XGBoost,703,79,0.10963496952728032,0.17677817759928932,0.037409864366054535,0.06733185797929764,0.9367088675498962,0.0032957978546619415
kdd_internet_usage,CatBoost,9097,1011,0.15039746855020258,0.2378827522853232,0.011986963450908661,0.02718847617506981,0.9000989198684692,0.008818037807941437
kdd_internet_usage,ExtraTrees,9097,1011,0.1610605268007302,0.25300559988345067,0.015456153079867363,0.02898409403860569,0.8872403502464294,0.00930921733379364
kdd_internet_usage,LightGBM,9097,1011,0.15043248461042794,0.23622152355303216,0.01302974671125412,0.022862643003463745,0.895153284072876,0.008637305349111557
kdd_internet_usage,LinearModel,9097,1011,0.16885210407048115,0.2732942478575993,0.011335954070091248,0.020906388759613037,0.8783382773399353,0.008567310869693756
kdd_internet_usage,NeuralNetFastAI,9097,1011,0.1518994118224358,0.23471336607109633,0.012663834728300571,0.02848726511001587,0.8892185688018799,0.009192973375320435
kdd_internet_usage,NeuralNetTorch,9097,1011,0.1515924009249471,0.2354513974505043,0.01462593488395214,0.02737260051071644,0.8911968469619751,0.008708484470844269
kdd_internet_usage,RandomForest,9097,1011,0.1608981738766327,0.2530273919047913,0.015274390578269958,0.03285326436161995,0.8892185688018799,0.009045537561178207
kdd_internet_usage,XGBoost,9097,1011,0.14964979996470987,0.2365768466749949,0.012148943729698658,0.029704105108976364,0.8971315622329712,0.0085250623524189
kick,CatBoost,65684,7299,0.16130501234662614,0.28444418462748333,0.005073625594377518,0.00886446237564087,0.9035484194755554,0.03270318731665611
kick,ExtraTrees,65684,7299,0.1695939013926377,0.29744400780339414,0.006346859969198704,0.013667150400578976,0.8980682492256165,0.03282347694039345
kick,LightGBM,65684,7299,0.1642231013100047,0.2897915777663279,0.004153359681367874,0.009138121269643307,0.9020413756370544,0.0352449007332325
kick,LinearModel,65684,7299,0.1710799835096864,0.3011500713603374,0.0032717864960432053,0.006305443122982979,0.8980682492256165,0.03272448480129242
kick,NeuralNetFastAI,65684,7299,0.1637453336367784,0.2886188601460237,0.005262453109025955,0.011429051868617535,0.9025893807411194,0.032330721616744995
kick,NeuralNetTorch,65684,7299,0.16364200886616462,0.28907974440057405,0.0031420402228832245,0.00780676631256938,0.9028633832931519,0.03469669818878174
kick,RandomForest,65684,7299,0.16786667043680026,0.29472396218980207,0.005728213116526604,0.013393956236541271,0.8982052206993103,0.04346846044063568
kick,XGBoost,65684,7299,0.16171469806945343,0.28529322830234444,0.004366159439086914,0.008485879749059677,0.9035484194755554,0.03291657939553261
kin8nm,CatBoost,7372,820,0.1460225336296024,0.23303794349257337,0.01806880533695221,0.03720129653811455,0.8975609540939331,0.006605125963687897
kin8nm,ExtraTrees,7372,820,0.21476760035658,0.3367561663345559,0.023879796266555786,0.042673997581005096,0.8463414907455444,0.007559876888990402
kin8nm,LightGBM,7372,820,0.15231372185508088,0.24241930099972323,0.016397520899772644,0.027869444340467453,0.8878048658370972,0.006060466170310974
kin8nm,LinearModel,7372,820,0.35533623475103615,0.535076343032668,0.01462237536907196,0.0336928516626358,0.7353658676147461,0.006796792149543762
kin8nm,NeuralNetFastAI,7372,820,0.1287632820362214,0.20350069477031185,0.01551339402794838,0.03036525659263134,0.9048780202865601,0.006232842803001404
kin8nm,NeuralNetTorch,7372,820,0.1279190127966633,0.2007587921733597,0.01465090736746788,0.0317976213991642,0.9121951460838318,0.005222450941801071
kin8nm,RandomForest,7372,820,0.21335233721966623,0.3349593040516177,0.021995143964886665,0.038059040904045105,0.8487805128097534,0.007154699414968491
kin8nm,XGBoost,7372,820,0.17762737208502571,0.28567071155608104,0.024557003751397133,0.03484746068716049,0.8804877996444702,0.006607219576835632
madeline,CatBoost,2826,314,0.19267419414816675,0.32625608894924496,0.02210032008588314,0.047425415366888046,0.8694267272949219,0.003847479820251465
madeline,ExtraTrees,2826,314,0.221215106719339,0.372574866904671,0.02217564731836319,0.039395347237586975,0.8407643437385559,0.0048224590718746185
madeline,LightGBM,2826,314,0.21277887908432447,0.35804081044442687,0.02384916879236698,0.03942479193210602,0.8598726391792297,0.0037007778882980347
madeline,LinearModel,2826,314,0.48196446123373693,0.6746486957438566,0.023625284433364868,0.03644696623086929,0.5859872698783875,0.003971010446548462
madeline,NeuralNetFastAI,2826,314,0.3906097625267127,0.5740951892656925,0.057746317237615585,0.1061139926314354,0.7165604829788208,0.00381571426987648
madeline,NeuralNetTorch,2826,314,0.3655070856737904,0.5465084276947676,0.06495174765586853,0.09934034198522568,0.7675158977508545,0.004323113709688187
madeline,RandomForest,2826,314,0.23070057664504048,0.38751068620666596,0.021430164575576782,0.05114928260445595,0.843949019908905,0.004266414791345596
madeline,XGBoost,2826,314,0.2172313945371856,0.36380616867087534,0.02467925474047661,0.04307961091399193,0.8662420511245728,0.0037232711911201477
madelon,CatBoost,2340,260,0.1885708597102881,0.3174965698090002,0.026115350425243378,0.05865727737545967,0.8692307472229004,0.002803206443786621
madelon,ExtraTrees,2340,260,0.21143509027052987,0.35138048648069925,0.031015943735837936,0.06813850998878479,0.8653846383094788,0.004277311265468597
madelon,LightGBM,2340,260,0.19283200691712943,0.3299466012965382,0.04644601792097092,0.09632102400064468,0.8807692527770996,0.0036969371140003204
madelon,LinearModel,2340,260,0.48803562060007605,0.6811299747944582,0.03811393678188324,0.023717500269412994,0.5769230723381042,0.0035114362835884094
madelon,NeuralNetFastAI,2340,260,0.40708728532040933,0.5961008305859493,0.07976552098989487,0.12302228808403015,0.7423076629638672,0.0035322047770023346
madelon,NeuralNetTorch,2340,260,0.43312541579757363,0.6238575342225943,0.07232202589511871,0.12180329114198685,0.6884615421295166,0.003865491598844528
madelon,RandomForest,2340,260,0.2168366116023929,0.3611001201131448,0.029111551120877266,0.07721994817256927,0.8500000238418579,0.004220698028802872
madelon,XGBoost,2340,260,0.19863314796172205,0.3342241244054608,0.028949979692697525,0.06764519214630127,0.8846153616905212,0.003932952880859375
mammography,CatBoost,10064,1119,0.0212062093284959,0.04898577372385751,0.0027276454493403435,0.005171479191631079,0.9874888062477112,0.008297573775053024
mammography,ExtraTrees,10064,1119,0.025565653874277845,0.05630781522104412,0.005899493582546711,0.009262172505259514,0.9865951538085938,0.0090741366147995
mammography,LightGBM,10064,1119,0.02321690596949322,0.050327032793784525,0.004350772127509117,0.009862548671662807,0.9857015013694763,0.008272737264633179
mammography,LinearModel,10064,1119,0.030283919903265948,0.07923751969006189,0.007387195713818073,0.010180886834859848,0.9803395867347717,0.006575055420398712
mammography,NeuralNetFastAI,10064,1119,0.024321947603623797,0.05554306205279375,0.0040727476589381695,0.009172476828098297,0.9848078489303589,0.009253419935703278
mammography,NeuralNetTorch,10064,1119,0.02522486647575715,0.05588403327832701,0.00355755677446723,0.009179042652249336,0.9857015013694763,0.008872143924236298
mammography,RandomForest,10064,1119,0.02583628513915324,0.05517206877813264,0.0054677510634064674,0.008920122869312763,0.9857015013694763,0.009148038923740387
mammography,XGBoost,10064,1119,0.022713483561378315,0.050770224008689115,0.00412594573572278,0.0061764963902533054,0.9865951538085938,0.009731341153383255
mc1,CatBoost,8519,947,0.008061586202503458,0.015973967126810464,0.0023176148533821106,0.003937276545912027,0.9947201609611511,0.007711607962846756
mc1,ExtraTrees,8519,947,0.008472865740672717,0.018867783949935452,0.0028400311712175608,0.004162128083407879,0.9947201609611511,0.005942046642303467
mc1,LightGBM,8519,947,0.0066967464838967655,0.013784126207584351,0.0015104198828339577,0.004320903215557337,0.9968320727348328,0.006561782211065292
mc1,LinearModel,8519,947,0.010718654913591037,0.028243476381769664,0.004055454861372709,0.0017329957336187363,0.9947201609611511,0.008302614092826843
mc1,NeuralNetFastAI,8519,947,0.010315806492450398,0.025804752155808665,0.002746426500380039,0.0019316866528242826,0.9947201609611511,0.005746237933635712
mc1,NeuralNetTorch,8519,947,0.011962846812492893,0.029777316514365125,0.004450025502592325,0.00418773153796792,0.9926082491874695,0.007877908647060394
mc1,RandomForest,8519,947,0.010181226569583203,0.021702502154022894,0.0026409754063934088,0.0029140375554561615,0.9947201609611511,0.009100422263145447
mc1,XGBoost,8519,947,0.007579199526210397,0.014602830917625393,0.0013641932746395469,0.0022760401479899883,0.9947201609611511,0.007326357066631317
meta,CatBoost,475,53,0.09934554551446285,0.15213871522734848,0.04874805361032486,0.08575721085071564,0.9245283007621765,0.0031400546431541443
meta,ExtraTrees,475,53,0.13190962184056373,0.21815503549550996,0.06426665186882019,0.12667272984981537,0.9056603908538818,0.00488957017660141
meta,LightGBM,475,53,0.10682809801077531,0.16266205705981682,0.0510590635240078,0.0703173354268074,0.9245283007621765,0.002942141145467758
meta,LinearModel,475,53,0.09256609532006928,0.1541773074362737,0.047495145350694656,0.07503493875265121,0.9433962106704712,0.002813424915075302
meta,NeuralNetFastAI,475,53,0.10864685069639655,0.1808816293705152,0.06839475780725479,0.10344298183917999,0.9245283007621765,0.0027734078466892242
meta,NeuralNetTorch,475,53,0.07623339168711159,0.13249438765499782,0.05151873826980591,0.06530219316482544,0.9622641801834106,0.0030969716608524323
meta,RandomForest,475,53,0.12596897377644736,0.20733279266566815,0.07750953733921051,0.09308753907680511,0.9056603908538818,0.0033708028495311737
meta,XGBoost,475,53,0.09957579924477465,0.15871720282417862,0.05737745016813278,0.08134802430868149,0.9433962106704712,0.002962931990623474
mozilla4,CatBoost,13990,1555,0.06803947854673334,0.12108700209162666,0.008659154176712036,0.012840443290770054,0.9569131731987,0.006845805794000626
mozilla4,ExtraTrees,13990,1555,0.06917952508409382,0.125737584505206,0.008463878184556961,0.015102935023605824,0.9543408155441284,0.01032084971666336
mozilla4,LightGBM,13990,1555,0.06561594283120052,0.11724883449318059,0.006603464484214783,0.01834222860634327,0.9549839496612549,0.01125187799334526
mozilla4,LinearModel,13990,1555,0.11467130595933295,0.20193067607111032,0.014101045206189156,0.01820375770330429,0.9337620735168457,0.010705474764108658
mozilla4,NeuralNetFastAI,13990,1555,0.11506668030965897,0.20689991209779768,0.010292483493685722,0.01606553979218006,0.9266880750656128,0.01198737695813179
mozilla4,NeuralNetTorch,13990,1555,0.09148218956346103,0.15994084001827444,0.012390993535518646,0.02249673195183277,0.9382636547088623,0.01276443898677826
mozilla4,RandomForest,13990,1555,0.06839742014253879,0.12181930422975519,0.009563744068145752,0.014166866429150105,0.9543408155441284,0.012296907603740692
mozilla4,XGBoost,13990,1555,0.06740033243041484,0.11998385434945359,0.008420005440711975,0.016351886093616486,0.9536977410316467,0.010081920772790909
no2,CatBoost,450,50,0.43846688768441966,0.6260945731944433,0.07365906238555908,0.1312219202518463,0.6200000047683716,0.0026575028896331787
no2,ExtraTrees,450,50,0.4322648017489818,0.6190312224328407,0.08196024596691132,0.2036471664905548,0.6399999856948853,0.0027359016239643097
no2,LightGBM,450,50,0.4280927216015629,0.6151345760325466,0.05141866207122803,0.12390294671058655,0.6399999856948853,0.0026446469128131866
no2,LinearModel,450,50,0.47348094475575125,0.6658308228159936,0.12761184573173523,0.13580329716205597,0.5400000214576721,0.004057694226503372
no2,NeuralNetFastAI,450,50,0.4304806861257,0.618389319576175,0.06983135640621185,0.12032201886177063,0.6200000047683716,0.002678096294403076
no2,NeuralNetTorch,450,50,0.44534300437702584,0.6367580901363344,0.05305107310414314,0.07567697763442993,0.6399999856948853,0.00248800590634346
no2,RandomForest,450,50,0.4269707945321157,0.6122577184559347,0.06611417233943939,0.12842006981372833,0.5600000023841858,0.0024781636893749237
no2,XGBoost,450,50,0.4271086464708614,0.613582831868452,0.05366379767656326,0.12358395010232925,0.6200000047683716,0.002711910754442215
nomao,CatBoost,31018,3447,0.037837441900575204,0.0671409699379029,0.0019170314772054553,0.006037453189492226,0.9744705557823181,0.020291026681661606
nomao,ExtraTrees,31018,3447,0.051052385505641826,0.10237960569679332,0.006564062554389238,0.011680112220346928,0.9654772281646729,0.020931832492351532
nomao,LightGBM,31018,3447,0.03783507840965614,0.06735248878396863,0.0025819558650255203,0.005307090003043413,0.9756309986114502,0.021684810519218445
nomao,LinearModel,31018,3447,0.0731675155806698,0.12512011343027032,0.004223348572850227,0.007271094713360071,0.9503916501998901,0.019884441047906876
nomao,NeuralNetFastAI,31018,3447,0.05267524552863035,0.09229116048532911,0.004759293980896473,0.009196927770972252,0.9675079584121704,0.021149426698684692
nomao,NeuralNetTorch,31018,3447,0.05211656788728975,0.09227284178673818,0.004317922051995993,0.010507830418646336,0.965187132358551,0.01639522984623909
nomao,RandomForest,31018,3447,0.04730820616867779,0.10127465493395821,0.00524437939748168,0.007983433082699776,0.9704090356826782,0.020596101880073547
nomao,XGBoost,31018,3447,0.03795963852441555,0.06738083492094694,0.0036726496182382107,0.006384922657161951,0.9753409028053284,0.02066376805305481
numerai28_6,CatBoost,86688,9632,0.4991092704218821,0.692256080249359,0.007921159267425537,0.002827814081683755,0.5154692530632019,0.037330444902181625
numerai28_6,ExtraTrees,86688,9632,0.49903042257268526,0.6921755387995407,0.005055859684944153,0.00534438993781805,0.5158845782279968,0.03673071041703224
numerai28_6,LightGBM,86688,9632,0.49907706707272714,0.6922214843078771,0.008038163185119629,0.002733511384576559,0.5126661062240601,0.03698679804801941
numerai28_6,LinearModel,86688,9632,0.4990870579034201,0.6922333888021389,0.005534529685974121,0.0011592311784625053,0.5193106532096863,0.03694884479045868
numerai28_6,NeuralNetFastAI,86688,9632,0.49889550859192927,0.6920423662175607,0.005526065826416016,0.0010532262967899442,0.5204526782035828,0.03349396586418152
numerai28_6,NeuralNetTorch,86688,9632,0.4987864745195718,0.6919324172518436,0.004425838589668274,0.002811109647154808,0.523982584476471,0.03744769096374512
numerai28_6,RandomForest,86688,9632,0.49922181802940346,0.6923671502257095,0.007149249315261841,0.002446825848892331,0.5127699375152588,0.03353339061141014
numerai28_6,XGBoost,86688,9632,0.4991436290431668,0.6922905335741922,0.0075601935386657715,0.004273752216249704,0.5138081312179565,0.03993625193834305
ozone-level-8hr,CatBoost,2280,254,0.0831854305486734,0.13688623240170386,0.017000705003738403,0.03765386343002319,0.9330708384513855,0.004272051155567169
ozone-level-8hr,ExtraTrees,2280,254,0.08332162340880622,0.14408636473669975,0.02239149808883667,0.037757303565740585,0.9448819160461426,0.00538722425699234
ozone-level-8hr,LightGBM,2280,254,0.08238235404953942,0.13340850357238865,0.020289868116378784,0.046420663595199585,0.9291338324546814,0.00408371165394783
ozone-level-8hr,LinearModel,2280,254,0.07392601050429305,0.11985996053089573,0.014830037951469421,0.037600673735141754,0.9370078444480896,0.004086975008249283
ozone-level-8hr,NeuralNetFastAI,2280,254,0.07409395334855377,0.11985990954413807,0.016212280839681625,0.03317692130804062,0.9409449100494385,0.003140699118375778
ozone-level-8hr,NeuralNetTorch,2280,254,0.07146526593491687,0.11941685231615189,0.012740164063870907,0.026471586897969246,0.9448819160461426,0.003568008542060852
ozone-level-8hr,RandomForest,2280,254,0.07849430056460649,0.12862118683145266,0.018376559019088745,0.029824277386069298,0.9448819160461426,0.0047180429100990295
ozone-level-8hr,XGBoost,2280,254,0.08421740928816132,0.14015732769041045,0.021022092550992966,0.04177045077085495,0.9370078444480896,0.003808058798313141
parity5_plus_5,CatBoost,1011,113,3.5738170611026116e-09,2.2559782797354852e-05,1.2216483810334466e-05,2.255889012303669e-05,1.0,0.002935897558927536
parity5_plus_5,ExtraTrees,1011,113,0.04890517179722942,0.0834646156646652,0.019230496138334274,0.042787034064531326,0.9646017551422119,0.0032804757356643677
parity5_plus_5,LightGBM,1011,113,1.0462836134393369e-08,8.010370805743942e-06,6.9487568907788955e-06,8.084714863798581e-06,1.0,0.003021296113729477
parity5_plus_5,LinearModel,1011,113,0.48499540946085373,0.6780241625588767,0.037311650812625885,0.03688642382621765,0.5575221180915833,0.004807472229003906
parity5_plus_5,NeuralNetFastAI,1011,113,7.867685720137525e-10,1.6545912266130254e-05,8.807693120616022e-06,1.6545714970561676e-05,1.0,0.0028967857360839844
parity5_plus_5,NeuralNetTorch,1011,113,5.428433510277067e-10,4.658231525627733e-06,3.166969236190198e-06,4.668343080993509e-06,1.0,0.0029906369745731354
parity5_plus_5,RandomForest,1011,113,0.05754505402203763,0.09882092201235673,0.023631025105714798,0.04106157273054123,0.9557521939277649,0.003234773874282837
parity5_plus_5,XGBoost,1011,113,1.407331253124544e-12,9.652781435687871e-08,1.1920928955078125e-07,1.8835224580016074e-07,1.0,0.003264445811510086
pbcseq,CatBoost,1750,195,0.18925266163982052,0.32197462948295913,0.0388353131711483,0.06814074516296387,0.8820512890815735,0.00321192666888237
pbcseq,ExtraTrees,1750,195,0.23555463794474843,0.3830844457423893,0.03219584748148918,0.07925877720117569,0.8410256505012512,0.002880234271287918
pbcseq,LightGBM,1750,195,0.1966316059179119,0.3322154618743121,0.03490347042679787,0.06220326945185661,0.8871794939041138,0.0032435432076454163
pbcseq,LinearModel,1750,195,0.3935677192314956,0.5720307478661654,0.04315612465143204,0.10400932282209396,0.6666666865348816,0.0033265426754951477
pbcseq,NeuralNetFastAI,1750,195,0.2915941388379181,0.45791538974790835,0.033594828099012375,0.06723452359437943,0.7897436022758484,0.0032892897725105286
pbcseq,NeuralNetTorch,1750,195,0.3104179390087702,0.48545017448571215,0.07358578592538834,0.14134374260902405,0.7897436022758484,0.0037789568305015564
pbcseq,RandomForest,1750,195,0.24086130803172356,0.3983448332241494,0.052553094923496246,0.10643983632326126,0.8666666746139526,0.0035837776958942413
pbcseq,XGBoost,1750,195,0.18992503331637897,0.32740094431766914,0.044426970183849335,0.0778186023235321,0.892307698726654,0.0032877251505851746
pc1,CatBoost,998,111,0.07924991246781271,0.1638719764706538,0.019383061677217484,0.048705484718084335,0.9639639854431152,0.004991006106138229
pc1,ExtraTrees,998,111,0.08075480052167439,0.16186486060540747,0.014832953922450542,0.03769587352871895,0.954954981803894,0.003814633935689926
pc1,LightGBM,998,111,0.08419017693209763,0.17840048746101692,0.019275113940238953,0.040934644639492035,0.9639639854431152,0.0033059827983379364
pc1,LinearModel,998,111,0.09821218335047399,0.18921407297565074,0.02002319134771824,0.02299453504383564,0.9459459185600281,0.0052326880395412445
pc1,NeuralNetFastAI,998,111,0.09661720609192277,0.17983559930885767,0.03239021822810173,0.05681334808468819,0.954954981803894,0.0052123405039310455
pc1,NeuralNetTorch,998,111,0.0925856242562698,0.16950890737986035,0.02227040007710457,0.018924446776509285,0.9459459185600281,0.0037370063364505768
pc1,RandomForest,998,111,0.08253180162111311,0.15717030919139877,0.022066885605454445,0.026653006672859192,0.9459459185600281,0.0031571276485919952
pc1,XGBoost,998,111,0.08340295734257572,0.15642536649082528,0.017195546999573708,0.0296300258487463,0.954954981803894,0.0030995607376098633
pc2,CatBoost,5030,559,0.006182167998499602,0.01316639010777544,0.0029870395082980394,0.003295274218544364,0.9964221715927124,0.012550249695777893
pc2,ExtraTrees,5030,559,0.006818397245530864,0.016302019156523226,0.003566840197890997,0.0007854000432416797,0.9964221715927124,0.00986747071146965
pc2,LightGBM,5030,559,0.006342025300953914,0.013236572438157164,0.003205027198418975,0.0026752864941954613,0.9964221715927124,0.00817851722240448
pc2,LinearModel,5030,559,0.006792426026137584,0.016458762101106143,0.0035939908120781183,0.0006664948887191713,0.9964221715927124,0.008703377097845078
pc2,NeuralNetFastAI,5030,559,0.0065948196869872735,0.013952677687506599,0.0033716883044689894,0.0009823289001360536,0.9964221715927124,0.0048438794910907745
pc2,NeuralNetTorch,5030,559,0.006780305929422899,0.015368612615471561,0.003395066363736987,0.0002124726597685367,0.9964221715927124,0.011365257203578949
pc2,RandomForest,5030,559,0.006834007806435585,0.016356616569214964,0.003578176721930504,0.0006493321270681918,0.9964221715927124,0.009542953222990036
pc2,XGBoost,5030,559,0.005797582957841914,0.011944050428084758,0.003044223180040717,0.0033368743024766445,0.9964221715927124,0.008444637060165405
pc3,CatBoost,1406,157,0.1759029739498493,0.2799396979492435,0.04157257452607155,0.08861599117517471,0.8789808750152588,0.005940619856119156
pc3,ExtraTrees,1406,157,0.1663115838996104,0.2710466419241828,0.041091449558734894,0.06361174583435059,0.8980891704559326,0.0040159523487091064
pc3,LightGBM,1406,157,0.1753470094689258,0.28414529055922166,0.034095048904418945,0.04630875587463379,0.8789808750152588,0.006387583911418915
pc3,LinearModel,1406,157,0.187949644650761,0.3198502014639628,0.04140368849039078,0.09203606843948364,0.8917197585105896,0.0034021511673927307
pc3,NeuralNetFastAI,1406,157,0.17770439861101825,0.2882847117024661,0.03935100883245468,0.06737841665744781,0.8980891704559326,0.005397375673055649
pc3,NeuralNetTorch,1406,157,0.17075359209858015,0.28894460927478227,0.03052644431591034,0.0508660264313221,0.8980891704559326,0.003300614655017853
pc3,RandomForest,1406,157,0.1709254090509004,0.2922707948582469,0.031009573489427567,0.06669257581233978,0.8853503465652466,0.003536038100719452
pc3,XGBoost,1406,157,0.1763570529973946,0.2816529911694717,0.037966735661029816,0.06661316752433777,0.8789808750152588,0.0060367099940776825
pc4,CatBoost,1312,146,0.12353289998897601,0.1891731528032307,0.038884226232767105,0.06248464435338974,0.8972602486610413,0.0035494081676006317
pc4,ExtraTrees,1312,146,0.12648000952673094,0.2140683247567534,0.02361511066555977,0.05456849932670593,0.8904109597206116,0.007287103682756424
pc4,LightGBM,1312,146,0.12144880804610167,0.19390638352129758,0.02903197705745697,0.07388921082019806,0.9178082346916199,0.003435179591178894
pc4,LinearModel,1312,146,0.11783938758468605,0.19957961965876095,0.04079895094037056,0.07918749004602432,0.9246575236320496,0.0032491013407707214
pc4,NeuralNetFastAI,1312,146,0.12114781756082396,0.20061720469417738,0.03354376554489136,0.05644106864929199,0.9178082346916199,0.003936227411031723
pc4,NeuralNetTorch,1312,146,0.13400834082298993,0.20964194190466703,0.035119254142045975,0.04286855459213257,0.9109588861465454,0.003435462713241577
pc4,RandomForest,1312,146,0.12377781965996675,0.18683765501123467,0.028891120105981827,0.06551385670900345,0.9041095972061157,0.0038534998893737793
pc4,XGBoost,1312,146,0.13414400206307553,0.2074211596444869,0.03853935748338699,0.06323635578155518,0.8972602486610413,0.0035122521221637726
philippine,CatBoost,5248,584,0.3175845113361901,0.4757817670337732,0.02005624771118164,0.05756448209285736,0.7688356041908264,0.005635563284158707
philippine,ExtraTrees,5248,584,0.3159596779490988,0.4748579961022465,0.019175535067915916,0.03550877049565315,0.767123281955719,0.005772892385721207
philippine,LightGBM,5248,584,0.30060300855926053,0.45507257257522427,0.015633247792720795,0.02868778444826603,0.7739726305007935,0.0053031109273433685
philippine,LinearModel,5248,584,0.3722199796106753,0.5547388738596888,0.020290134474635124,0.049980293959379196,0.7260273694992065,0.0050800517201423645
philippine,NeuralNetFastAI,5248,584,0.36903551363999554,0.5444677373891376,0.03214222192764282,0.050226204097270966,0.7345890402793884,0.0057447440922260284
philippine,NeuralNetTorch,5248,584,0.36279197116038536,0.5414439432664031,0.029442183673381805,0.059214212000370026,0.7380136847496033,0.005540069192647934
philippine,RandomForest,5248,584,0.3215379158618698,0.485959093640647,0.017023395746946335,0.04583260789513588,0.7619863152503967,0.005533862859010696
philippine,XGBoost,5248,584,0.299759330323606,0.45617693153542466,0.01954137533903122,0.04476529732346535,0.7825342416763306,0.0055288225412368774
phoneme,CatBoost,4863,541,0.13478616547924158,0.21815998007269635,0.014317773282527924,0.03616882115602493,0.8964880108833313,0.005795422941446304
phoneme,ExtraTrees,4863,541,0.12276674531400011,0.19991147796048406,0.010272357612848282,0.026062648743391037,0.9094269871711731,0.0063327886164188385
phoneme,LightGBM,4863,541,0.13273112934325595,0.21569446646001916,0.013241417706012726,0.0263653751462698,0.9075785875320435,0.006223998963832855
phoneme,LinearModel,4863,541,0.32497805319731254,0.48562292501968846,0.02256814017891884,0.07405837625265121,0.7634010910987854,0.009735345840454102
phoneme,NeuralNetFastAI,4863,541,0.15670837508736718,0.25127709200451487,0.017109548673033714,0.04173564910888672,0.8872458338737488,0.006046503782272339
phoneme,NeuralNetTorch,4863,541,0.1427210354704596,0.23970252335761888,0.025486156344413757,0.0425197035074234,0.9094269871711731,0.006208077073097229
phoneme,RandomForest,4863,541,0.13441467397343282,0.21976821018573758,0.018074216321110725,0.04760497808456421,0.905730128288269,0.006534315645694733
phoneme,XGBoost,4863,541,0.13067864675811067,0.2161585142893751,0.018434084951877594,0.04800061509013176,0.9112753868103027,0.006193444132804871
pm10,CatBoost,450,50,0.43207743617115585,0.624532260872539,0.09146278351545334,0.13885340094566345,0.7400000095367432,0.0026967041194438934
pm10,ExtraTrees,450,50,0.44809376005807605,0.6401005926713988,0.07995554804801941,0.11975191533565521,0.6399999856948853,0.00430447980761528
pm10,LightGBM,450,50,0.43282542155233955,0.6251889211141319,0.0920153260231018,0.12152945250272751,0.699999988079071,0.0025000162422657013
pm10,LinearModel,450,50,0.49949249142641766,0.6926391917078892,0.0806020200252533,0.013263617642223835,0.47999998927116394,0.005395255982875824
pm10,NeuralNetFastAI,450,50,0.4994563094278546,0.6921867102079833,0.060784049332141876,0.05665973946452141,0.5,0.0025837793946266174
