dataset,model,cal_size,test_size,XGBoost_brier,XGBoost_logloss,XGBoost_kuiper,XGBoost_ece-15,XGBoost_accuracy,XGBoost_time
Amazon_employee_access,NeuralNetTorch,29492,3277,0.08559449017047882,0.1613835096359253,0.00935257226228714,0.013053246773779392,0.9453768730163574,0.1176852760836482
Amazon_employee_access,RandomForest,29492,3277,0.0752352625131607,0.14283736050128937,0.006992250680923462,0.013025257736444473,0.9514800310134888,0.11728838365525007
Amazon_employee_access,XGBoost,29492,3277,0.07533222436904907,0.1441882699728012,0.004090592265129089,0.008471133187413216,0.951785147190094,0.11476248502731323
Australian,CatBoost,621,69,0.19702549278736115,0.33842208981513977,0.05684917792677879,0.08862309902906418,0.8840579986572266,0.02330210618674755
Australian,ExtraTrees,621,69,0.17843064665794373,0.30601999163627625,0.05495714768767357,0.10564713925123215,0.8695651888847351,0.022856881842017174
Australian,LightGBM,621,69,0.18461941182613373,0.32116156816482544,0.0744495838880539,0.12591497600078583,0.8695651888847351,0.023050200194120407
Australian,LinearModel,621,69,0.1636769324541092,0.2973158657550812,0.07265756279230118,0.11777543276548386,0.9275362491607666,0.02303953468799591
Australian,NeuralNetFastAI,621,69,0.1527961790561676,0.27836138010025024,0.06985132396221161,0.10334215313196182,0.8985507488250732,0.022919416427612305
Australian,NeuralNetTorch,621,69,0.17700625956058502,0.3025258481502533,0.05501444637775421,0.08753637224435806,0.8840579986572266,0.023342441767454147
Australian,RandomForest,621,69,0.16852658987045288,0.2914673686027527,0.04143277928233147,0.05648069456219673,0.8550724387168884,0.022868811152875423
Australian,XGBoost,621,69,0.15101346373558044,0.2677362561225891,0.039207130670547485,0.07490253448486328,0.8840579986572266,0.02217976376414299
Bioresponse,CatBoost,3375,376,0.28234702348709106,0.44239675998687744,0.026938745751976967,0.06091076135635376,0.8085106611251831,0.03342210128903389
Bioresponse,ExtraTrees,3375,376,0.2863696217536926,0.4434446692466736,0.02256827801465988,0.05676671862602234,0.8005319237709045,0.03217808250337839
Bioresponse,LightGBM,3375,376,0.28004318475723267,0.4379431903362274,0.03534960746765137,0.05409858003258705,0.813829779624939,0.032636663876473904
Bioresponse,LinearModel,3375,376,0.36946356296539307,0.555018424987793,0.04969993606209755,0.08182895928621292,0.7420212626457214,0.03287607431411743
Bioresponse,NeuralNetFastAI,3375,376,0.2877809703350067,0.44650283455848694,0.028447121381759644,0.0544140450656414,0.7792553305625916,0.034716266207396984
Bioresponse,NeuralNetTorch,3375,376,0.2994075417518616,0.4620572328567505,0.030435822904109955,0.0569247305393219,0.7765957713127136,0.03433275315910578
Bioresponse,RandomForest,3375,376,0.28381428122520447,0.44147738814353943,0.03195586055517197,0.06415905803442001,0.8085106611251831,0.032863203436136246
Bioresponse,XGBoost,3375,376,0.2779601514339447,0.4365899860858917,0.02747907117009163,0.05841653794050217,0.8085106611251831,0.033623251132667065
Click_prediction_small,CatBoost,35953,3995,0.2535586953163147,0.41193684935569763,0.008933326229453087,0.011278146877884865,0.8365457057952881,0.13778497744351625
Click_prediction_small,ExtraTrees,35953,3995,0.2603117823600769,0.4209674298763275,0.0071042850613594055,0.009047199971973896,0.8340425491333008,0.13775132782757282
Click_prediction_small,LightGBM,35953,3995,0.25799405574798584,0.4187370240688324,0.006332859396934509,0.008432315662503242,0.8372966051101685,0.13657186459749937
Click_prediction_small,LinearModel,35953,3995,0.26115164160728455,0.4240804612636566,0.013422304764389992,0.01947152614593506,0.8350437879562378,0.1350949890911579
Click_prediction_small,NeuralNetFastAI,35953,3995,0.258640855550766,0.42031025886535645,0.01072472333908081,0.009133710525929928,0.8362953662872314,0.1360670067369938
Click_prediction_small,NeuralNetTorch,35953,3995,0.2594084143638611,0.4184581935405731,0.007206878624856472,0.00459593441337347,0.8345431685447693,0.1388447768986225
Click_prediction_small,RandomForest,35953,3995,0.25925126671791077,0.4184458553791046,0.005707111209630966,0.00908482726663351,0.8342928886413574,0.13718361873179674
Click_prediction_small,XGBoost,35953,3995,0.2578069865703583,0.4172963500022888,0.007248526439070702,0.012151959352195263,0.8355444073677063,0.13584224600344896
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.4218413829803467,0.6135202646255493,0.09962494671344757,0.13588808476924896,0.737500011920929,0.025681990198791027
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.5043847560882568,0.6979905962944031,0.07252900302410126,0.08876076340675354,0.5375000238418579,0.025582391768693924
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.5247742533683777,0.7180969715118408,0.09516683220863342,0.12466682493686676,0.36250001192092896,0.02504899352788925
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.5040969848632812,0.6972184181213379,0.05577394366264343,0.035912852734327316,0.4437499940395355,0.025304489769041538
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.5052658915519714,0.6984409093856812,0.04407379776239395,0.04200981557369232,0.46875,0.025853709317743778
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.5036522150039673,0.6968033313751221,0.05105051398277283,0.022019267082214355,0.4749999940395355,0.02535061538219452
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5076837539672852,0.7009472846984863,0.04279918968677521,0.053684599697589874,0.4937500059604645,0.025211730040609837
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5041806101799011,0.6974302530288696,0.04379314184188843,0.02766459248960018,0.5249999761581421,0.02396397851407528
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.4147473871707916,0.6047528982162476,0.04746876657009125,0.06916002184152603,0.6875,0.024672935716807842
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.462358295917511,0.654568612575531,0.047454945743083954,0.07372058182954788,0.6312500238418579,0.025237347930669785
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.4437641501426697,0.6347452402114868,0.04297809675335884,0.08421280235052109,0.668749988079071,0.02477137465029955
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.4963630139827728,0.6894676685333252,0.06201571226119995,0.00862792693078518,0.543749988079071,0.02413777820765972
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.41279348731040955,0.6019135117530823,0.03774208575487137,0.0380513072013855,0.699999988079071,0.024774525314569473
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.40434855222702026,0.5943402051925659,0.05941692739725113,0.10437679290771484,0.731249988079071,0.024182558059692383
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.4775480329990387,0.6698335409164429,0.04785563051700592,0.04469284042716026,0.6000000238418579,0.024361763149499893
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.44298306107521057,0.6334786415100098,0.04534180462360382,0.04963838681578636,0.65625,0.025570926256477833
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.29451408982276917,0.4510025978088379,0.032516300678253174,0.07573400437831879,0.7875000238418579,0.025272030383348465
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.39245930314064026,0.5760608911514282,0.03995203971862793,0.05936859920620918,0.706250011920929,0.02569457795470953
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.3074615001678467,0.4619264006614685,0.03427686542272568,0.06423231214284897,0.768750011920929,0.026873444207012653
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.5195317268371582,0.7133775353431702,0.06494015455245972,0.07737969607114792,0.512499988079071,0.02629730850458145
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.2865390181541443,0.44000905752182007,0.08100329339504242,0.022484587505459785,0.793749988079071,0.026744664646685123
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.3000333905220032,0.4599916338920593,0.03036176599562168,0.06597300618886948,0.78125,0.026374279521405697
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.39068108797073364,0.5763189196586609,0.023639418184757233,0.05120639503002167,0.6875,0.02570173144340515
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.33732014894485474,0.5079933404922485,0.03776470199227333,0.09487178176641464,0.75,0.028761915862560272
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.3929995894432068,0.5701702833175659,0.037274084985256195,0.06304580718278885,0.65625,0.026763916946947575
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.5077899098396301,0.7019413709640503,0.04120144248008728,0.0774240642786026,0.550000011920929,0.02593750413507223
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.4943609833717346,0.6879327893257141,0.061498403549194336,0.11871521174907684,0.581250011920929,0.026977009139955044
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.5038315057754517,0.6971389055252075,0.053073592483997345,0.039860814809799194,0.4937500059604645,0.02686462737619877
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.3972157835960388,0.5669592022895813,0.04768142104148865,0.08588242530822754,0.643750011920929,0.026897120289504528
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.43270978331565857,0.6212178468704224,0.04863661527633667,0.10072387754917145,0.643750011920929,0.026216935366392136
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.5061414837837219,0.6995951533317566,0.059017494320869446,0.10713918507099152,0.5562499761581421,0.0255307387560606
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.504475474357605,0.6982753276824951,0.06187957525253296,0.12036179006099701,0.543749988079071,0.02635946497321129
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.4113989770412445,0.5800933837890625,0.0656997486948967,0.1126280128955841,0.65625,0.026446291245520115
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.4938613772392273,0.6929247975349426,0.05161866545677185,0.1128721833229065,0.6312500238418579,0.025984532199800014
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.4601825177669525,0.6506963968276978,0.06193351000547409,0.10108593106269836,0.6312500238418579,0.02651994116604328
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.5063954591751099,0.6994935274124146,0.05749574676156044,0.0628792867064476,0.45625001192092896,0.025736797600984573
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4407086968421936,0.6197335124015808,0.06994010508060455,0.12063266336917877,0.606249988079071,0.02607819437980652
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4452565610408783,0.6272274255752563,0.08038082718849182,0.1215929388999939,0.637499988079071,0.026986979879438877
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.4936842918395996,0.689945638179779,0.057482391595840454,0.10715890675783157,0.6000000238418579,0.02610016893595457
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.4632357656955719,0.6583791375160217,0.049957774579524994,0.07036152482032776,0.637499988079071,0.02638442162424326
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.3804243206977844,0.5561609268188477,0.04436527192592621,0.08313579857349396,0.706250011920929,0.02633932139724493
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.40952572226524353,0.5975224375724792,0.025938816368579865,0.057105083018541336,0.6937500238418579,0.02623174712061882
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.38903719186782837,0.575492262840271,0.03928633779287338,0.055240899324417114,0.699999988079071,0.026359807699918747
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.49416011571884155,0.6873816251754761,0.03799274563789368,0.044424280524253845,0.581250011920929,0.025598226115107536
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.38123640418052673,0.5628064274787903,0.045038141310214996,0.08633801341056824,0.6937500238418579,0.026302088052034378
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.3661016523838043,0.5478097200393677,0.06495945155620575,0.0939415991306305,0.7124999761581421,0.025769902393221855
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.40546560287475586,0.5922491550445557,0.032588303089141846,0.05839800834655762,0.6812499761581421,0.025873474776744843
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.39907321333885193,0.5835784673690796,0.04607326537370682,0.06945054978132248,0.6937500238418579,0.025848482735455036
Internet-Advertisements,CatBoost,2951,328,0.043623872101306915,0.09277880191802979,0.014952942728996277,0.023784253746271133,0.9756097793579102,0.031430311501026154
Internet-Advertisements,ExtraTrees,2951,328,0.031214671209454536,0.07602152228355408,0.01265320461243391,0.022563140839338303,0.9817073345184326,0.030007516965270042
Internet-Advertisements,LightGBM,2951,328,0.044561516493558884,0.09069404006004333,0.015141397714614868,0.024506783112883568,0.9786585569381714,0.030697930604219437
Internet-Advertisements,LinearModel,2951,328,0.06331636011600494,0.13195247948169708,0.014152433723211288,0.02334761433303356,0.9603658318519592,0.0311092771589756
Internet-Advertisements,NeuralNetFastAI,2951,328,0.054675597697496414,0.11344039440155029,0.013753222301602364,0.023978421464562416,0.9664633870124817,0.030643783509731293
Internet-Advertisements,NeuralNetTorch,2951,328,0.05227690190076828,0.1099243313074112,0.015178084373474121,0.02177368849515915,0.9603658318519592,0.031001264229416847
Internet-Advertisements,RandomForest,2951,328,0.040181104093790054,0.08369918912649155,0.012262597680091858,0.022916287183761597,0.9756097793579102,0.030332080088555813
Internet-Advertisements,XGBoost,2951,328,0.05272858962416649,0.10595759004354477,0.012469470500946045,0.018008451908826828,0.9695122241973877,0.030995198525488377
OVA_Colon,CatBoost,1390,155,0.07300219684839249,0.15615347027778625,0.01863083988428116,0.028137169778347015,0.9612902998924255,0.025357503443956375
OVA_Colon,ExtraTrees,1390,155,0.06831636279821396,0.14762282371520996,0.022903911769390106,0.03031574934720993,0.9612902998924255,0.0250912019982934
OVA_Colon,LightGBM,1390,155,0.0632500946521759,0.13821719586849213,0.02132653072476387,0.023003486916422844,0.9677419066429138,0.02580788265913725
OVA_Colon,LinearModel,1390,155,0.06545723974704742,0.14538811147212982,0.01786436140537262,0.02281024679541588,0.9677419066429138,0.02629768941551447
OVA_Colon,NeuralNetFastAI,1390,155,0.09004238247871399,0.1823551058769226,0.028683919459581375,0.05244811624288559,0.9419354796409607,0.026014679111540318
OVA_Colon,NeuralNetTorch,1390,155,0.08696099370718002,0.1768973171710968,0.03001548908650875,0.057882338762283325,0.9419354796409607,0.02569383755326271
OVA_Colon,RandomForest,1390,155,0.08621536940336227,0.1775442361831665,0.019323471933603287,0.03449862450361252,0.948387086391449,0.025857294909656048
OVA_Colon,XGBoost,1390,155,0.0708266869187355,0.15448766946792603,0.018137315288186073,0.028299368917942047,0.9612902998924255,0.02682039514183998
OVA_Endometrium,CatBoost,1390,155,0.05572311207652092,0.09831172227859497,0.01862970180809498,0.028468575328588486,0.9741935729980469,0.027090491726994514
OVA_Endometrium,ExtraTrees,1390,155,0.060377318412065506,0.11703266948461533,0.021572699770331383,0.032683536410331726,0.9612902998924255,0.027102806605398655
OVA_Endometrium,LightGBM,1390,155,0.048038169741630554,0.09196238964796066,0.019366348162293434,0.022123713046312332,0.9741935729980469,0.025728732347488403
OVA_Endometrium,LinearModel,1390,155,0.037346355617046356,0.06491824239492416,0.014280013740062714,0.022204041481018066,0.9677419066429138,0.025930616073310375
OVA_Endometrium,NeuralNetFastAI,1390,155,0.049398552626371384,0.0850650817155838,0.009877357631921768,0.01758267544209957,0.9612902998924255,0.025631748139858246
OVA_Endometrium,NeuralNetTorch,1390,155,0.04324891045689583,0.09100686013698578,0.015500961802899837,0.02026928775012493,0.9741935729980469,0.02493804134428501
OVA_Endometrium,RandomForest,1390,155,0.05374421924352646,0.1123138889670372,0.0234018936753273,0.032628465443849564,0.9677419066429138,0.025443466380238533
OVA_Endometrium,XGBoost,1390,155,0.04896155372262001,0.08814343810081482,0.015686245635151863,0.03485976159572601,0.9612902998924255,0.025363782420754433
OVA_Kidney,CatBoost,1390,155,0.016522932797670364,0.04943083971738815,0.0208665169775486,0.02214079722762108,0.9935483932495117,0.02566381823271513
OVA_Kidney,ExtraTrees,1390,155,0.016409600153565407,0.04852762818336487,0.018328208476305008,0.020750265568494797,0.9935483932495117,0.02473592571914196
OVA_Kidney,LightGBM,1390,155,0.0145931551232934,0.04513375833630562,0.015501407906413078,0.01833144947886467,0.9935483932495117,0.02548116073012352
OVA_Kidney,LinearModel,1390,155,0.015219965018332005,0.04518677666783333,0.01560099795460701,0.0178835429251194,0.9935483932495117,0.024691155180335045
OVA_Kidney,NeuralNetFastAI,1390,155,0.02093031257390976,0.05635789409279823,0.021286627277731895,0.0310295931994915,0.9935483932495117,0.025702204555273056
OVA_Kidney,NeuralNetTorch,1390,155,0.01899532787501812,0.05286692827939987,0.022169675678014755,0.024256329983472824,0.9935483932495117,0.0252984669059515
OVA_Kidney,RandomForest,1390,155,0.015668680891394615,0.04888403043150902,0.018577387556433678,0.021177062764763832,0.9935483932495117,0.024888284504413605
OVA_Kidney,XGBoost,1390,155,0.016453178599476814,0.04709577187895775,0.017967160791158676,0.0207656417042017,0.9935483932495117,0.025285795331001282
OVA_Lung,CatBoost,1390,155,0.014244808815419674,0.052026938647031784,0.011742870323359966,0.011311369016766548,0.9935483932495117,0.02614704053848982
OVA_Lung,ExtraTrees,1390,155,0.024277323856949806,0.05989719554781914,0.006823954172432423,0.018361547961831093,0.9870967864990234,0.025799650698900223
OVA_Lung,LightGBM,1390,155,0.02009226568043232,0.057955317199230194,0.018249623477458954,0.015959270298480988,0.9870967864990234,0.025262889452278614
OVA_Lung,LinearModel,1390,155,0.0320066399872303,0.07346019148826599,0.018489236012101173,0.016320031136274338,0.9806451797485352,0.02501856815069914
OVA_Lung,NeuralNetFastAI,1390,155,0.03226173296570778,0.07031244039535522,0.012995174154639244,0.0170761551707983,0.9806451797485352,0.02512046042829752
OVA_Lung,NeuralNetTorch,1390,155,0.02571580559015274,0.06887710839509964,0.014864591881632805,0.01138322427868843,0.9870967864990234,0.02545737288892269
OVA_Lung,RandomForest,1390,155,0.03652093932032585,0.08359763771295547,0.014952206052839756,0.013774139806628227,0.9806451797485352,0.025896071456372738
OVA_Lung,XGBoost,1390,155,0.0147423529997468,0.052057839930057526,0.011379042640328407,0.012653090059757233,0.9935483932495117,0.02574867568910122
OVA_Ovary,CatBoost,1390,155,0.10550916194915771,0.17189477384090424,0.029976878315210342,0.05652716010808945,0.9225806593894958,0.02573914360255003
OVA_Ovary,ExtraTrees,1390,155,0.11496014893054962,0.17912615835666656,0.03698199242353439,0.058834731578826904,0.9096774458885193,0.02609254978597164
OVA_Ovary,LightGBM,1390,155,0.09627433866262436,0.1570233255624771,0.020729247480630875,0.03592200577259064,0.9354838728904724,0.025543893687427044
OVA_Ovary,LinearModel,1390,155,0.11002695560455322,0.1779407411813736,0.017438752576708794,0.043470367789268494,0.9161290526390076,0.02594856731593609
OVA_Ovary,NeuralNetFastAI,1390,155,0.10577917098999023,0.16801416873931885,0.02657420188188553,0.07774914801120758,0.9161290526390076,0.026596910320222378
OVA_Ovary,NeuralNetTorch,1390,155,0.09596320241689682,0.15218378603458405,0.027828393504023552,0.044434256851673126,0.9354838728904724,0.025289565324783325
OVA_Ovary,RandomForest,1390,155,0.12016050517559052,0.18087871372699738,0.0377008393406868,0.07943723350763321,0.9096774458885193,0.025965312495827675
OVA_Ovary,XGBoost,1390,155,0.103696808218956,0.17696726322174072,0.02482307143509388,0.04332634434103966,0.9161290526390076,0.026283228769898415
OVA_Prostate,CatBoost,1390,155,0.014223337173461914,0.03111683577299118,0.00635085254907608,0.011235570535063744,0.9935483932495117,0.024024344980716705
OVA_Prostate,ExtraTrees,1390,155,0.013023053295910358,0.030927101150155067,0.009040853008627892,0.011389350518584251,0.9935483932495117,0.02516550663858652
OVA_Prostate,LightGBM,1390,155,0.012526638805866241,0.028150156140327454,0.007150880992412567,0.00885587278753519,0.9935483932495117,0.024394315667450428
OVA_Prostate,LinearModel,1390,155,0.02043488807976246,0.03873920068144798,0.011859197169542313,0.011859205551445484,0.9870967864990234,0.025256178341805935
OVA_Prostate,NeuralNetFastAI,1390,155,0.016284504905343056,0.03375032916665077,0.01163497380912304,0.01267014816403389,0.9870967864990234,0.0247272327542305
OVA_Prostate,NeuralNetTorch,1390,155,0.012355675920844078,0.027859337627887726,0.007812038064002991,0.007812040857970715,0.9935483932495117,0.023468020372092724
OVA_Prostate,RandomForest,1390,155,0.01667581871151924,0.03559194505214691,0.007433392107486725,0.014506952837109566,0.9870967864990234,0.02388455905020237
OVA_Prostate,XGBoost,1390,155,0.020927606150507927,0.03901010379195213,0.0062819793820381165,0.014168456196784973,0.9870967864990234,0.02479749731719494
PhishingWebsites,CatBoost,9949,1106,0.04860098287463188,0.09793607890605927,0.016701988875865936,0.02720896527171135,0.9701627492904663,0.052648577839136124
PhishingWebsites,ExtraTrees,9949,1106,0.058828625828027725,0.113123819231987,0.017314963042736053,0.028882645070552826,0.9638336300849915,0.05274260230362415
PhishingWebsites,LightGBM,9949,1106,0.0475991927087307,0.09609998762607574,0.01664508879184723,0.02231387048959732,0.9674502611160278,0.056024947203695774
PhishingWebsites,LinearModel,9949,1106,0.09571461379528046,0.1670355349779129,0.012284759432077408,0.03243566304445267,0.9339963793754578,0.05421894509345293
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04938550665974617,0.09746546298265457,0.01620231568813324,0.02963053062558174,0.9674502611160278,0.05229917261749506
PhishingWebsites,NeuralNetTorch,9949,1106,0.04739790037274361,0.09497144818305969,0.017374441027641296,0.028379011899232864,0.9683544039726257,0.05136621464043856
PhishingWebsites,RandomForest,9949,1106,0.05671912804245949,0.11034335941076279,0.016976282000541687,0.024733206257224083,0.9629294872283936,0.051696802489459515
PhishingWebsites,XGBoost,9949,1106,0.04932096600532532,0.09992688149213791,0.01606544852256775,0.026089543476700783,0.9683544039726257,0.05243154242634773
Run_or_walk_information,CatBoost,79729,8859,0.01054217666387558,0.038315609097480774,0.013203727081418037,0.025177814066410065,0.9936787486076355,0.2502396460622549
Run_or_walk_information,ExtraTrees,79729,8859,0.01269453950226307,0.0424385666847229,0.012687296606600285,0.024151206016540527,0.9928885698318481,0.22321718093007803
Run_or_walk_information,LightGBM,79729,8859,0.009710936807096004,0.0371987447142601,0.01299976371228695,0.024233859032392502,0.9945817589759827,0.24075900577008724
Run_or_walk_information,LinearModel,79729,8859,0.21521377563476562,0.3354696035385132,0.019663415849208832,0.0237092524766922,0.8372277021408081,0.27076154481619596
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.014438656158745289,0.045546140521764755,0.013578685000538826,0.02442954108119011,0.9913082718849182,0.2474314421415329
Run_or_walk_information,NeuralNetTorch,79729,8859,0.011912220157682896,0.04172224923968315,0.014090035110712051,0.025719054043293,0.9935658574104309,0.23835102282464504
Run_or_walk_information,RandomForest,79729,8859,0.014031189493834972,0.04442800581455231,0.012976603582501411,0.02437804453074932,0.9920984506607056,0.2275924999266863
Run_or_walk_information,XGBoost,79729,8859,0.011199354194104671,0.0394500233232975,0.01280229538679123,0.024767186492681503,0.9934529662132263,0.2445019157603383
Satellite,CatBoost,4590,510,0.013968327082693577,0.026347897946834564,0.0035911318846046925,0.004784338641911745,0.9901960492134094,0.0350634828209877
Satellite,ExtraTrees,4590,510,0.0160985104739666,0.02677517756819725,0.004672485403716564,0.004913506098091602,0.9882352948188782,0.03362290654331446
Satellite,LightGBM,4590,510,0.012762028723955154,0.02313929609954357,0.006793498992919922,0.0046723452396690845,0.9901960492134094,0.03578229155391455
Satellite,LinearModel,4590,510,0.0147144990041852,0.027474403381347656,0.0055871265940368176,0.0067803869023919106,0.9921568632125854,0.03715587314218283
Satellite,NeuralNetFastAI,4590,510,0.011332111433148384,0.023229138925671577,0.003977672196924686,0.005882710684090853,0.9921568632125854,0.035773757845163345
Satellite,NeuralNetTorch,4590,510,0.01469386462122202,0.027844615280628204,0.006471799686551094,0.00548757566139102,0.9901960492134094,0.03658433724194765
Satellite,RandomForest,4590,510,0.014495179057121277,0.024600815027952194,0.00544911902397871,0.00811033882200718,0.9882352948188782,0.03365043643862009
Satellite,XGBoost,4590,510,0.014275782741606236,0.02369876764714718,0.004866002593189478,0.006338006816804409,0.9901960492134094,0.034621961414813995
SpeedDating,CatBoost,7540,838,0.17728720605373383,0.2926226854324341,0.023090891540050507,0.03854423388838768,0.8806682825088501,0.04798242263495922
SpeedDating,ExtraTrees,7540,838,0.19254229962825775,0.31184110045433044,0.01668960601091385,0.03688281774520874,0.8699284195899963,0.04824551288038492
SpeedDating,LightGBM,7540,838,0.1791086494922638,0.29569709300994873,0.024701319634914398,0.037150584161281586,0.8902148008346558,0.04858533851802349
SpeedDating,LinearModel,7540,838,0.19099287688732147,0.31650421023368835,0.0249360091984272,0.03437265008687973,0.8735083341598511,0.04847189225256443
SpeedDating,NeuralNetFastAI,7540,838,0.1883457452058792,0.31025004386901855,0.02288227528333664,0.03597264736890793,0.8747016787528992,0.04826393537223339
SpeedDating,NeuralNetTorch,7540,838,0.18787941336631775,0.3083415627479553,0.023029744625091553,0.02747327648103237,0.8699284195899963,0.048123594373464584
SpeedDating,RandomForest,7540,838,0.1914508044719696,0.31512629985809326,0.02079593762755394,0.034572944045066833,0.8711217045783997,0.0480817798525095
SpeedDating,XGBoost,7540,838,0.1766163855791092,0.291885644197464,0.021311303600668907,0.031292758882045746,0.8854415416717529,0.0481764217838645
Titanic,CatBoost,1980,221,0.2542709708213806,0.41384249925613403,0.06574892997741699,0.0536385178565979,0.8325791954994202,0.02702901791781187
Titanic,ExtraTrees,1980,221,0.25494587421417236,0.4139777421951294,0.07440135627985,0.05728404223918915,0.8325791954994202,0.028179828077554703
Titanic,LightGBM,1980,221,0.2536759078502655,0.4100942611694336,0.0674743801355362,0.052987344563007355,0.8325791954994202,0.02652695681899786
Titanic,LinearModel,1980,221,0.25639525055885315,0.419429212808609,0.06459666043519974,0.06065497174859047,0.8325791954994202,0.02673453837633133
Titanic,NeuralNetFastAI,1980,221,0.25307098031044006,0.40987664461135864,0.06482648849487305,0.052816055715084076,0.8325791954994202,0.028000121004879475
