dataset,model,cal_size,test_size,Spline_brier,Spline_logloss,Spline_kuiper,Spline_ece-15,Spline_accuracy,Spline_time
nomao,NeuralNetFastAI,31018,3447,0.052473842877530485,0.0924053938531696,0.004373189527541399,0.0101906294003129,0.9675079584121704,4.888789623975754
nomao,NeuralNetTorch,31018,3447,0.052173784070983456,0.09087446905608783,0.004037467762827873,0.009483197703957558,0.9643167853355408,3.439920204691589
nomao,RandomForest,31018,3447,0.046881704797770624,0.08702116113703753,0.00285165524110198,0.006430395878851414,0.9698288440704346,4.836289250291884
nomao,XGBoost,31018,3447,0.038089669992674935,0.06769477412665373,0.0037717230152338743,0.006034682504832745,0.9756309986114502,5.257348240353167
numerai28_6,CatBoost,86688,9632,0.4990608673767061,0.6922069629536398,0.007418960332870483,0.001411230769008398,0.514950156211853,2.672940148971975
numerai28_6,ExtraTrees,86688,9632,0.4990123411859734,0.6921579549362008,0.004397060722112656,0.005632651969790459,0.5144310593605042,2.8115245811641216
numerai28_6,LightGBM,86688,9632,0.4990817744386472,0.6922263999644661,0.007632779888808727,0.002376552438363433,0.5156769156455994,2.7773235719650984
numerai28_6,LinearModel,86688,9632,0.49910063839580115,0.6922471844959096,0.005820378661155701,0.0015153142157942057,0.5178571343421936,2.680136699229479
numerai28_6,NeuralNetFastAI,86688,9632,0.49892786653542065,0.6920751372741576,0.00577525794506073,0.001486017252318561,0.519518256187439,3.397684281691909
numerai28_6,NeuralNetTorch,86688,9632,0.4988080799510902,0.6919543900679788,0.004569262266159058,0.002071948256343603,0.5208679437637329,3.97426254209131
numerai28_6,RandomForest,86688,9632,0.4992197100079151,0.6923654644191778,0.006688028573989868,0.0011457708897069097,0.5132890343666077,4.134980481117964
numerai28_6,XGBoost,86688,9632,0.4990948970975184,0.6922406055134018,0.007013395428657532,0.0022658356465399265,0.5123546719551086,2.8661466110497713
ozone-level-8hr,CatBoost,2280,254,0.08385585092435935,0.13778654341244506,0.01801353693008423,0.04841425642371178,0.9409449100494385,0.3821556707844138
ozone-level-8hr,ExtraTrees,2280,254,0.07780148861995245,0.13023156732322508,0.018312588334083557,0.028076259419322014,0.9448819160461426,0.5151841631159186
ozone-level-8hr,LightGBM,2280,254,0.08235603628456598,0.13315061337324086,0.02009398862719536,0.04498822242021561,0.9330708384513855,0.3127812994644046
ozone-level-8hr,LinearModel,2280,254,0.07520618786969452,0.11979328998882875,0.01477057859301567,0.026676850393414497,0.9448819160461426,0.5076045617461205
ozone-level-8hr,NeuralNetFastAI,2280,254,0.07383448486896416,0.12040772947651932,0.015441562980413437,0.03452172130346298,0.9527559280395508,0.3959723738953471
ozone-level-8hr,NeuralNetTorch,2280,254,0.0703703937794198,0.11711535167327197,0.011684970930218697,0.01854833774268627,0.9448819160461426,0.46813349705189466
ozone-level-8hr,RandomForest,2280,254,0.07766003252882071,0.1277465850343513,0.01684560626745224,0.024271909147500992,0.9448819160461426,0.4665417978540063
ozone-level-8hr,XGBoost,2280,254,0.08400189036223488,0.14012896065059866,0.020786475390195847,0.0443083681166172,0.9370078444480896,0.3697171239182353
parity5_plus_5,CatBoost,1011,113,3.9387495109967035e-08,5.7620725939680304e-05,5.7637691497802734e-05,5.766041067545302e-05,1.0,0.16301080398261547
parity5_plus_5,ExtraTrees,1011,113,0.051061239599043434,0.08941206118773727,0.020886041224002838,0.05195225775241852,0.9646017551422119,0.20431738533079624
parity5_plus_5,LightGBM,1011,113,2.17097788109695e-05,0.0003904471415357553,0.0003604869416449219,0.0003849382628686726,1.0,0.22799060214310884
parity5_plus_5,LinearModel,1011,113,0.4864496465792302,0.679515673886765,0.041195109486579895,0.03994140028953552,0.5663716793060303,0.11709118261933327
parity5_plus_5,NeuralNetFastAI,1011,113,8.554819728668662e-09,3.923496089452102e-05,3.927946090698242e-05,3.928326623281464e-05,1.0,0.19547457620501518
parity5_plus_5,NeuralNetTorch,1011,113,3.785302311128643e-09,1.507963879856054e-05,1.1495907529024407e-05,1.5124039236980025e-05,1.0,0.23377175629138947
parity5_plus_5,RandomForest,1011,113,0.05970829058209261,0.10464709384466954,0.02489430457353592,0.04356439784169197,0.9469026327133179,0.21492917090654373
parity5_plus_5,XGBoost,1011,113,7.639201903048714e-06,0.0011779716187247308,0.0006228943238966167,0.0011760523775592446,1.0,0.15173142589628696
pbcseq,CatBoost,1750,195,0.19108572530033993,0.32540387074335253,0.04108409956097603,0.0855959877371788,0.8871794939041138,0.4398880610242486
pbcseq,ExtraTrees,1750,195,0.23747502292563227,0.38425761135702985,0.03728264197707176,0.06758935004472733,0.8358974456787109,0.3358848290517926
pbcseq,LightGBM,1750,195,0.20045126911208141,0.33914143887393405,0.04023101553320885,0.0852995365858078,0.8820512890815735,0.4244984667748213
pbcseq,LinearModel,1750,195,0.39216294107121674,0.5707766859982506,0.040789827704429626,0.08660751581192017,0.6820513010025024,0.3326322790235281
pbcseq,NeuralNetFastAI,1750,195,0.2925770126512976,0.45719069924869593,0.03700265660881996,0.0692032054066658,0.7948718070983887,0.27181344758719206
pbcseq,NeuralNetTorch,1750,195,0.30050498462613523,0.473139481513256,0.06467106938362122,0.12572060525417328,0.8051282167434692,0.7423170376569033
pbcseq,RandomForest,1750,195,0.23758802800612225,0.3925938175241907,0.04864418879151344,0.08677294105291367,0.8717948794364929,0.4113485673442483
pbcseq,XGBoost,1750,195,0.18917361844126052,0.326307641269265,0.04431695118546486,0.07983782142400742,0.8974359035491943,0.3695618137717247
pc1,CatBoost,998,111,0.08684804679781284,0.1741376156790183,0.022877834737300873,0.0547524094581604,0.954954981803894,0.31073605827987194
pc1,ExtraTrees,998,111,0.08315780101678576,0.16455923548841608,0.01736879162490368,0.03441552072763443,0.954954981803894,0.2498676460236311
pc1,LightGBM,998,111,0.09168818130059032,0.19137880120992498,0.023990819230675697,0.0572669617831707,0.9369369149208069,0.20432921778410673
pc1,LinearModel,998,111,0.09655282686630243,0.18347121135411218,0.022136377170681953,0.02534237690269947,0.9459459185600281,0.31391639076173306
pc1,NeuralNetFastAI,998,111,0.0949860272540366,0.17639722019142404,0.03456798940896988,0.06441778689622879,0.954954981803894,0.3152664424851537
pc1,NeuralNetTorch,998,111,0.09282377979114326,0.1694952000602476,0.02233191579580307,0.023336367681622505,0.9459459185600281,0.35277548898011446
pc1,RandomForest,998,111,0.0791914635678388,0.15148837107999946,0.023161090910434723,0.0272158645093441,0.9459459185600281,0.3656344572082162
pc1,XGBoost,998,111,0.085707043537382,0.15462155000190375,0.016560498625040054,0.02439136430621147,0.9459459185600281,0.27317770663648844
pc2,CatBoost,5030,559,0.006094522877405576,0.013433364135723389,0.003737002145498991,0.004176196176558733,0.9964221715927124,0.47448653262108564
pc2,ExtraTrees,5030,559,0.006588498742237213,0.014463284419613769,0.0030049930792301893,0.0027076536789536476,0.9964221715927124,0.6116841249167919
pc2,LightGBM,5030,559,0.006403237227878612,0.013353777634074087,0.003471731673926115,0.005990434903651476,0.9964221715927124,0.4345774659886956
pc2,LinearModel,5030,559,0.0065590366547696325,0.01449442880417218,0.0031040790490806103,0.0027790777385234833,0.9964221715927124,0.8374614715576172
pc2,NeuralNetFastAI,5030,559,0.006585686324805597,0.013715252291928468,0.0033641986083239317,0.0011757013853639364,0.9964221715927124,0.8469158932566643
pc2,NeuralNetTorch,5030,559,0.006678645040785988,0.0143584524604375,0.0033346284180879593,0.0009963164338842034,0.9964221715927124,0.5840802248567343
pc2,RandomForest,5030,559,0.006617574013643603,0.014837348153360307,0.003586335340514779,0.0011926126899197698,0.9964221715927124,0.63778739515692
pc2,XGBoost,5030,559,0.005722694356851174,0.013930084146701114,0.005466506350785494,0.007977306842803955,0.9964221715927124,0.4347007256001234
pc3,CatBoost,1406,157,0.171725317796973,0.2773902817420743,0.038077257573604584,0.08315683901309967,0.8917197585105896,0.2707841405645013
pc3,ExtraTrees,1406,157,0.16538185597526042,0.2682176477407657,0.03785892575979233,0.07636602222919464,0.8917197585105896,0.3898623613640666
pc3,LightGBM,1406,157,0.1715071050029609,0.28018702107675375,0.03135467320680618,0.0587165467441082,0.8853503465652466,0.24698476772755384
pc3,LinearModel,1406,157,0.19075787323122548,0.3231593226940048,0.03985944390296936,0.10537557303905487,0.8917197585105896,0.3574100797995925
pc3,NeuralNetFastAI,1406,157,0.18003925463642328,0.29222738618842736,0.04155735298991203,0.06340841203927994,0.8980891704559326,0.3258190955966711
pc3,NeuralNetTorch,1406,157,0.1824213901268013,0.3116942873550115,0.04273926839232445,0.07424385100603104,0.9044585824012756,0.5484459493309259
pc3,RandomForest,1406,157,0.16858620210255876,0.28199123991368635,0.02618490904569626,0.07099201530218124,0.8853503465652466,0.4124730946496129
pc3,XGBoost,1406,157,0.1773410611655365,0.2849109415402311,0.038945358246564865,0.06205447390675545,0.8789808750152588,0.31213632319122553
pc4,CatBoost,1312,146,0.12135663153597948,0.188952937325235,0.037580788135528564,0.06024409458041191,0.9041095972061157,0.29164835903793573
pc4,ExtraTrees,1312,146,0.13002042080030532,0.20635066622242568,0.026486672461032867,0.05383769050240517,0.8904109597206116,0.3626199336722493
pc4,LightGBM,1312,146,0.12288623891824153,0.19436183449191335,0.03050140105187893,0.047152843326330185,0.9178082346916199,0.3331619007512927
pc4,LinearModel,1312,146,0.11764070812358027,0.199339881189973,0.04312089830636978,0.07687272131443024,0.9109588861465454,0.40913024824112654
pc4,NeuralNetFastAI,1312,146,0.11943365089960849,0.1995393927246827,0.030980484560132027,0.06394585222005844,0.9246575236320496,0.3383620176464319
pc4,NeuralNetTorch,1312,146,0.1335660968143874,0.20968691790611302,0.03560813516378403,0.050973277539014816,0.9109588861465454,0.36501345038414
pc4,RandomForest,1312,146,0.12489689735073438,0.19182074859320877,0.029328100383281708,0.061674002557992935,0.9041095972061157,0.32054340559989214
pc4,XGBoost,1312,146,0.1307045113044504,0.20280440077241516,0.036021679639816284,0.05162524804472923,0.8972602486610413,0.3364900993183255
philippine,CatBoost,5248,584,0.3160964079320012,0.469555305939466,0.017526566982269287,0.045155446976423264,0.7688356041908264,0.6376092238351703
philippine,ExtraTrees,5248,584,0.31553628477378004,0.4735797488721409,0.016452856361865997,0.022531811147928238,0.767123281955719,0.47510465513914824
philippine,LightGBM,5248,584,0.3003986065019888,0.45276334419278197,0.016608748584985733,0.03557555377483368,0.7773972749710083,0.6101907147094607
philippine,LinearModel,5248,584,0.37236597731387805,0.5549187547394152,0.020397784188389778,0.04835887625813484,0.7260273694992065,0.8120988346636295
philippine,NeuralNetFastAI,5248,584,0.36784003904872853,0.5437145206835804,0.027821332216262817,0.05118750408291817,0.7363013625144958,0.5943485526368022
philippine,NeuralNetTorch,5248,584,0.3644503324645022,0.5440269145258716,0.02988036349415779,0.05961955338716507,0.7294520735740662,0.7638765247538686
philippine,RandomForest,5248,584,0.32141713620219015,0.48652195138435717,0.016586579382419586,0.042645275592803955,0.7636986374855042,0.3744149301201105
philippine,XGBoost,5248,584,0.29940397718468015,0.45558718293736744,0.022078052163124084,0.028820570558309555,0.7791095972061157,0.6341679636389017
phoneme,CatBoost,4863,541,0.13422163606827625,0.217342705057539,0.012254908680915833,0.03864499554038048,0.9001848697662354,0.7955387933179736
phoneme,ExtraTrees,4863,541,0.12271962950204858,0.19925858640852476,0.010436471551656723,0.02469545602798462,0.9094269871711731,0.755429795011878
phoneme,LightGBM,4863,541,0.13329527939256527,0.21852549077504552,0.011054743081331253,0.02740257978439331,0.9112753868103027,0.9981947662308812
phoneme,LinearModel,4863,541,0.31703553369276416,0.4772309942900651,0.028761625289916992,0.058907605707645416,0.7615526914596558,0.5886024944484234
phoneme,NeuralNetFastAI,4863,541,0.15674748781616246,0.2525615841200244,0.01734282821416855,0.03531626611948013,0.8853974342346191,0.8620362970978022
phoneme,NeuralNetTorch,4863,541,0.13998349153250325,0.2343791363334364,0.0183087270706892,0.038873691111803055,0.9112753868103027,1.3526899795979261
phoneme,RandomForest,4863,541,0.1317563856646655,0.2167981320964202,0.013712853193283081,0.02710800990462303,0.9075785875320435,1.0491066072136164
phoneme,XGBoost,4863,541,0.13116107761529405,0.2162682536011071,0.0187460258603096,0.04134480655193329,0.9112753868103027,0.7197272405028343
pm10,CatBoost,450,50,0.45137332875037095,0.6438093354560749,0.10348118841648102,0.1136559396982193,0.7599999904632568,0.12593293469399214
pm10,ExtraTrees,450,50,0.45144913895579825,0.6439296555716184,0.08798089623451233,0.16746535897254944,0.6000000238418579,0.09009065944701433
pm10,LightGBM,450,50,0.4399575827750186,0.6323606496516981,0.09305132925510406,0.13094696402549744,0.699999988079071,0.09857492987066507
pm10,LinearModel,450,50,0.49998632293174966,0.6931335081429383,0.07953998446464539,0.018495943397283554,0.5199999809265137,0.09205822739750147
pm10,NeuralNetFastAI,450,50,0.49920182694569326,0.6921244538000674,0.059136763215065,0.0726902112364769,0.47999998927116394,0.11413566675037146
pm10,NeuralNetTorch,450,50,0.49217974250364876,0.6847325871733382,0.07429985702037811,0.12249068170785904,0.5,0.11839271150529385
pm10,RandomForest,450,50,0.42944702348543773,0.6219734228346805,0.0814618170261383,0.16387437283992767,0.7200000286102295,0.13420410733669996
pm10,XGBoost,450,50,0.45039114552087695,0.6425804017395396,0.0918961688876152,0.14696313440799713,0.699999988079071,0.13772275019437075
pollen,CatBoost,3463,385,0.4998267678771159,0.6929731871632702,0.035435862839221954,0.004279181826859713,0.5038961172103882,0.2004111995920539
pollen,ExtraTrees,3463,385,0.4999387572968798,0.6930858658783239,0.033570289611816406,0.0010129011934623122,0.501298725605011,0.2612133314833045
pollen,LightGBM,3463,385,0.5010393967929546,0.6941933463379169,0.034445300698280334,0.006055846344679594,0.5324675440788269,0.20629172399640083
pollen,LinearModel,3463,385,0.4999189564196321,0.6930661443408571,0.0285673588514328,0.0020245390478521585,0.501298725605011,0.20862672571092844
pollen,NeuralNetFastAI,3463,385,0.49961673708044807,0.6927679713193022,0.038502782583236694,0.009095435962080956,0.5350649356842041,0.21093693748116493
pollen,NeuralNetTorch,3463,385,0.49992666346801795,0.6930738749027262,0.019281037151813507,0.004913766402751207,0.5194805264472961,0.1813987074419856
pollen,RandomForest,3463,385,0.5008742157848657,0.6940226574801935,0.0271187424659729,0.0018966378411278129,0.4935064911842346,0.18124258797615767
pollen,XGBoost,3463,385,0.500809950912299,0.6939572835620849,0.029377061873674393,0.0034720427356660366,0.48831167817115784,0.19104392174631357
puma32H,CatBoost,7372,820,0.1307518242999554,0.20664021414006686,0.009571466594934464,0.02802116982638836,0.9073171019554138,0.9276983253657818
puma32H,ExtraTrees,7372,820,0.14230454271735307,0.2219915653619606,0.009422525763511658,0.030652804300189018,0.8939024209976196,0.9897477747872472
puma32H,LightGBM,7372,820,0.14289220885578002,0.2240518652414444,0.008057110011577606,0.023747427389025688,0.8914633989334106,1.0900070127099752
puma32H,LinearModel,7372,820,0.46621717226335785,0.6591384834975067,0.026380881667137146,0.04665697365999222,0.6378048658370972,0.5679359678179026
puma32H,NeuralNetFastAI,7372,820,0.10589349062830243,0.17424574513642216,0.012238606810569763,0.027953529730439186,0.9280487895011902,1.1479010097682476
puma32H,NeuralNetTorch,7372,820,0.10895421132924875,0.18270405282977217,0.014592431485652924,0.03593355044722557,0.9243902564048767,0.8555249180644751
puma32H,RandomForest,7372,820,0.15001983002921668,0.2381619850892646,0.013171061873435974,0.030884312465786934,0.8890243768692017,1.3029631609097123
puma32H,XGBoost,7372,820,0.14260681591554084,0.22966286419985626,0.01569342613220215,0.029208965599536896,0.8975609540939331,0.9915773263201118
puma8NH,CatBoost,7372,820,0.22981316978014596,0.3628925521474033,0.02012677863240242,0.03511498495936394,0.8426828980445862,0.6294042346999049
puma8NH,ExtraTrees,7372,820,0.2267868485185289,0.3573186924562072,0.02350124716758728,0.04185764864087105,0.8414633870124817,0.7495260881260037
puma8NH,LightGBM,7372,820,0.23197994834790434,0.3664833636912138,0.023780737072229385,0.03218234330415726,0.8402438759803772,0.7905567763373256
puma8NH,LinearModel,7372,820,0.2444128805111437,0.38012913377626273,0.013464967720210552,0.03508026897907257,0.8280487656593323,1.1654134448617697
puma8NH,NeuralNetFastAI,7372,820,0.22729471399114592,0.3573131947161807,0.023881670087575912,0.04707777872681618,0.8329268097877502,0.8883418515324593
puma8NH,NeuralNetTorch,7372,820,0.22494671709773645,0.3530220890132592,0.020809341222047806,0.05170067027211189,0.8390243649482727,0.768975330516696
puma8NH,RandomForest,7372,820,0.2265661347593768,0.3574926814845236,0.022149493917822838,0.03871835768222809,0.8378048539161682,0.6405354421585798
puma8NH,XGBoost,7372,820,0.2288095804470753,0.36476347066883874,0.023013675585389137,0.03936371952295303,0.8414633870124817,0.9166219001635909
qsar-biodeg,CatBoost,949,106,0.1744831395506648,0.2874742318794713,0.022596009075641632,0.07232785224914551,0.8773584961891174,0.2707871561869979
qsar-biodeg,ExtraTrees,949,106,0.18353080883384246,0.30554617794262745,0.03530499339103699,0.09037622064352036,0.8679245114326477,0.25343593675643206
qsar-biodeg,LightGBM,949,106,0.1660303794770166,0.27905594253072996,0.02048511803150177,0.051180560141801834,0.8962264060974121,0.24461242835968733
qsar-biodeg,LinearModel,949,106,0.19086598702307142,0.3046856757417434,0.04336404800415039,0.1105811819434166,0.8584905862808228,0.3470267802476883
qsar-biodeg,NeuralNetFastAI,949,106,0.17102987870097455,0.2731398284990169,0.03174775466322899,0.1041363850235939,0.8773584961891174,0.34804983902722597
qsar-biodeg,NeuralNetTorch,949,106,0.18264587047692576,0.3017152220517157,0.03429892659187317,0.07669167220592499,0.8773584961891174,0.2488517090678215
qsar-biodeg,RandomForest,949,106,0.16946122108868683,0.2818082490353975,0.02799440547823906,0.08003799617290497,0.8679245114326477,0.21802555583417416
qsar-biodeg,XGBoost,949,106,0.17309201532838875,0.29308282640944494,0.024034976959228516,0.07304379343986511,0.8962264060974121,0.2313000075519085
ringnorm,CatBoost,6660,740,0.031917390457366995,0.05918247397737056,0.006752615328878164,0.015737837180495262,0.9824324250221252,1.2105158334597945
ringnorm,ExtraTrees,6660,740,0.033890309619832484,0.05905701760556023,0.00503174215555191,0.014471564441919327,0.9783783555030823,1.121244608424604
ringnorm,LightGBM,6660,740,0.030403672777719108,0.057101129612480955,0.003689234144985676,0.00994925107806921,0.9824324250221252,1.1866308934986591
ringnorm,LinearModel,6660,740,0.30587561177319156,0.45920199651674853,0.01727369986474514,0.0463089756667614,0.7851351499557495,0.8404098683968186
ringnorm,NeuralNetFastAI,6660,740,0.034095872263329316,0.06052139465228241,0.005361122079193592,0.014044140465557575,0.9797297120094299,1.190278097987175
ringnorm,NeuralNetTorch,6660,740,0.030544413702121933,0.05309694908160419,0.004803437273949385,0.010947121307253838,0.9783783555030823,0.9161735447123647
ringnorm,RandomForest,6660,740,0.056348366545789515,0.09953508637317034,0.007452849298715591,0.015127554535865784,0.9648648500442505,1.2589677330106497
ringnorm,XGBoost,6660,740,0.03547493169137449,0.06578068658582775,0.007068210747092962,0.019352588802576065,0.9783783555030823,1.2566960202530026
rmftsa_ladata,CatBoost,457,51,0.17414880869191218,0.335016271821628,0.0748576670885086,0.1546304076910019,0.8823529481887817,0.14485228341072798
rmftsa_ladata,ExtraTrees,457,51,0.14291106177456925,0.25052668361688296,0.0602547787129879,0.1374598741531372,0.9019607901573181,0.1611962029710412
rmftsa_ladata,LightGBM,457,51,0.16003845966150737,0.26554869130936043,0.044194296002388,0.08650753647089005,0.8823529481887817,0.197032799012959
rmftsa_ladata,LinearModel,457,51,0.1143178000795714,0.1969204289493953,0.042132895439863205,0.09443749487400055,0.9411764740943909,0.22761897649616003
rmftsa_ladata,NeuralNetFastAI,457,51,0.10107696812675986,0.18794967427813739,0.0444803461432457,0.11640796810388565,0.9607843160629272,0.20642374642193317
rmftsa_ladata,NeuralNetTorch,457,51,0.13683673726240092,0.24618443464198145,0.038330577313899994,0.1082237958908081,0.9019607901573181,0.30441576708108187
rmftsa_ladata,RandomForest,457,51,0.15716314399877193,0.2649007988169407,0.03449345380067825,0.0843786969780922,0.9019607901573181,0.19819945842027664
rmftsa_ladata,XGBoost,457,51,0.16339991245112956,0.2722905722250897,0.055828679352998734,0.12217837572097778,0.9019607901573181,0.20432625152170658
spambase,CatBoost,4140,461,0.08115636773807251,0.16632817592440524,0.025369219481945038,0.0298989899456501,0.9457700848579407,0.8281323807314038
spambase,ExtraTrees,4140,461,0.0891726516406958,0.16372372639752966,0.023536497727036476,0.03013903833925724,0.9479392766952515,0.9108559172600508
spambase,LightGBM,4140,461,0.08553868071041822,0.15294970214202794,0.028310151770710945,0.045702677220106125,0.9414316415786743,0.9701139070093632
spambase,LinearModel,4140,461,0.10448841945071949,0.2022255378560462,0.0243418850004673,0.03622310236096382,0.9305856823921204,0.9576073875650764
spambase,NeuralNetFastAI,4140,461,0.09309176004117813,0.16827014853711608,0.019073931500315666,0.027017034590244293,0.9392624497413635,1.2251815032213926
spambase,NeuralNetTorch,4140,461,0.08893690437734939,0.16250943157605433,0.024133477360010147,0.02481432817876339,0.9414316415786743,0.8962603230029345
spambase,RandomForest,4140,461,0.09137050970172556,0.20323990892964866,0.028994165360927582,0.03429141268134117,0.9349240660667419,0.9139247145503759
spambase,XGBoost,4140,461,0.08999157239242503,0.15369170154182202,0.03246411681175232,0.04252541437745094,0.9305856823921204,0.9469360196962953
sylvine,CatBoost,4611,513,0.08695902346247374,0.15471319231865982,0.018572868779301643,0.02109280601143837,0.943469762802124,0.9239396871998906
sylvine,ExtraTrees,4611,513,0.08819307564302227,0.1554736462547629,0.014395857229828835,0.031011393293738365,0.9376218318939209,0.7865327894687653
sylvine,LightGBM,4611,513,0.08578305200549502,0.1514418313550967,0.01311800442636013,0.0250859335064888,0.9376218318939209,0.9982139486819506
sylvine,LinearModel,4611,513,0.15421991290756454,0.26355324484500514,0.016902130097150803,0.035133276134729385,0.8966861367225647,1.374371494166553
sylvine,NeuralNetFastAI,4611,513,0.09747272682459272,0.16702069158472588,0.018812837079167366,0.029751282185316086,0.9337232112884521,0.9393218206241727
sylvine,NeuralNetTorch,4611,513,0.100856896967646,0.17834636390242337,0.01946408674120903,0.032436344772577286,0.9298245906829834,0.853497825562954
sylvine,RandomForest,4611,513,0.11006636169573017,0.18841803531497947,0.015224605798721313,0.03135960176587105,0.9259259104728699,0.8973351223394275
sylvine,XGBoost,4611,513,0.08732861514603604,0.15437865325189715,0.014223134145140648,0.031164947897195816,0.9395711421966553,0.7998780375346541
tokyo1,CatBoost,863,96,0.07522436180765502,0.12084522539786273,0.022312849760055542,0.05458970367908478,0.9166666865348816,0.24992009904235601
tokyo1,ExtraTrees,863,96,0.07758661365598224,0.12662689341879443,0.019542332738637924,0.07278086245059967,0.9375,0.35266654565930367
tokyo1,LightGBM,863,96,0.09890282929402379,0.15144420886584584,0.02695823460817337,0.06972213834524155,0.9166666865348816,0.28145017195492983
tokyo1,LinearModel,863,96,0.1234839191456556,0.1906355545250725,0.036233387887477875,0.0718521699309349,0.90625,0.37161176186054945
tokyo1,NeuralNetFastAI,863,96,0.08574080352657226,0.13163603806674964,0.0165843702852726,0.05065147951245308,0.9375,0.2889549024403095
tokyo1,NeuralNetTorch,863,96,0.0704039902237987,0.11868849105793493,0.0209260955452919,0.05527467653155327,0.9583333134651184,0.4930078322067857
tokyo1,RandomForest,863,96,0.07913838158254329,0.12528928576050638,0.0254619512706995,0.06214694678783417,0.9166666865348816,0.3310942919924855
tokyo1,XGBoost,863,96,0.09584767709214781,0.14457087007792754,0.02706748992204666,0.05751481279730797,0.9166666865348816,0.27068906370550394
twonorm,CatBoost,6660,740,0.03209718536599464,0.05643260153704931,0.006876693107187748,0.01494594942778349,0.9770269989967346,1.2304621683433652
twonorm,ExtraTrees,6660,740,0.032752200855637154,0.05888261109692109,0.01049125101417303,0.01753092184662819,0.9783783555030823,0.8631693823263049
twonorm,LightGBM,6660,740,0.033159144152183684,0.05697535186634783,0.007003179285675287,0.015642542392015457,0.9783783555030823,1.2647423977032304
twonorm,LinearModel,6660,740,0.02910860128080505,0.05419830648248361,0.00880291499197483,0.012737765908241272,0.9810810685157776,1.3308482440188527
twonorm,NeuralNetFastAI,6660,740,0.030569395044420997,0.05450277707598599,0.009536701254546642,0.012502363882958889,0.9783783555030823,1.4665366858243942
twonorm,NeuralNetTorch,6660,740,0.029656375336948867,0.05423627182774475,0.008919266052544117,0.013302696868777275,0.9797297120094299,0.976306970231235
twonorm,RandomForest,6660,740,0.03170239731125893,0.059915941347226706,0.008476955816149712,0.01567375659942627,0.9783783555030823,1.095580192282796
twonorm,XGBoost,6660,740,0.03510131777326465,0.06127777269752319,0.008030234836041927,0.01129958126693964,0.9770269989967346,1.104920913465321
visualizing_soil,CatBoost,7776,865,5.924448620149558e-12,5.852138444046676e-08,1.1920928955078125e-07,1.5840393530197616e-07,1.0,0.7349320128560066
visualizing_soil,ExtraTrees,7776,865,0.00012670685114473258,0.00038136509164892813,0.000295140576781705,0.00034383844467811286,1.0,0.835687474347651
visualizing_soil,LightGBM,7776,865,1.0313175988585092e-07,8.17055164892488e-06,8.165836334228516e-06,8.199676813092083e-06,1.0,1.1895659053698182
visualizing_soil,LinearModel,7776,865,0.00023317474987724559,0.0004584824504471988,0.00037116502062417567,0.00038399678305722773,1.0,0.762225978076458
visualizing_soil,NeuralNetFastAI,7776,865,0.00021106975465183428,0.0010432764724354385,0.0005743149085901678,0.000983405509032309,1.0,0.9130999715998769
visualizing_soil,NeuralNetTorch,7776,865,9.80564133831161e-06,0.00022776755782289882,0.0001327004429185763,0.00022532217553816736,1.0,0.7636409886181355
visualizing_soil,RandomForest,7776,865,0.00013290856132629208,0.0004461357079045012,0.00037609392893500626,0.0004071254807058722,1.0,1.0121529875323176
visualizing_soil,XGBoost,7776,865,4.0275989949051063e-07,2.2351015638085533e-05,2.2292137145996094e-05,2.2304464437183924e-05,1.0,0.6567824622616172
wilt,CatBoost,4355,484,0.031498937489915696,0.055315417572160665,0.006861419416964054,0.01006555650383234,0.9814049601554871,0.6542916698381305
wilt,ExtraTrees,4355,484,0.03104859367162584,0.053588189488855194,0.004898909013718367,0.015670564025640488,0.9814049601554871,0.7878076834604144
wilt,LightGBM,4355,484,0.03077213652941711,0.05748187959298064,0.006134013645350933,0.014198150485754013,0.9834710955619812,0.7097507352009416
wilt,LinearModel,4355,484,0.032384519233466684,0.054116561483910704,0.01090198289602995,0.01468772441148758,0.9793388247489929,0.5546854184940457
wilt,NeuralNetFastAI,4355,484,0.02136586579715125,0.035098059200246716,0.005120646208524704,0.012126217596232891,0.9834710955619812,0.704595422372222
wilt,NeuralNetTorch,4355,484,0.024901996917853886,0.03968993730694407,0.0063801174983382225,0.014440366066992283,0.9834710955619812,0.6921289004385471
wilt,RandomForest,4355,484,0.03411061786502407,0.05645568507371523,0.007097496651113033,0.012961297295987606,0.9752066135406494,0.814940138719976
wilt,XGBoost,4355,484,0.03540702459956507,0.057682143788708624,0.007533157244324684,0.020153023302555084,0.9814049601554871,0.7329372670501471
wind,CatBoost,5916,658,0.18143041768157772,0.29297409011229353,0.017082594335079193,0.03224595636129379,0.8647416234016418,1.054619592614472
wind,ExtraTrees,5916,658,0.18645565110008147,0.30241732877396893,0.014806404709815979,0.03568200021982193,0.8708206415176392,1.514512948691845
wind,LightGBM,5916,658,0.17993174633663786,0.28850292148837153,0.01847091317176819,0.04090471193194389,0.8723404407501221,1.1343490676954389
wind,LinearModel,5916,658,0.1980346088627226,0.3167361996863629,0.01793341338634491,0.030908962711691856,0.8601823449134827,1.0901582995429635
wind,NeuralNetFastAI,5916,658,0.17410217991200966,0.2812233274711504,0.016024991869926453,0.03342965990304947,0.8814589381217957,1.3119811732321978
wind,NeuralNetTorch,5916,658,0.17458466722851496,0.2819721118262258,0.015457473695278168,0.03412463515996933,0.8784194588661194,1.1711668772622943
