dataset,model,cal_size,test_size,Kernel_brier,Kernel_logloss,Kernel_kuiper,Kernel_ece-15,Kernel_accuracy,Kernel_time
diabetes,RandomForest,691,77,0.24394449591636658,0.3883790075778961,0.05984377861022949,0.13578306138515472,0.8181818127632141,0.0023819133639335632
diabetes,XGBoost,691,77,0.2621515989303589,0.41091662645339966,0.05789464712142944,0.14993125200271606,0.8181818127632141,0.002354246564209461
dresses-sales,CatBoost,450,50,0.47585442662239075,0.6688467264175415,0.05546914413571358,0.05503828078508377,0.6000000238418579,0.0016191359609365463
dresses-sales,ExtraTrees,450,50,0.4890001714229584,0.6822187900543213,0.08723990619182587,0.12113332003355026,0.5799999833106995,0.0015316419303417206
dresses-sales,LightGBM,450,50,0.48091715574264526,0.6740954518318176,0.07133843749761581,0.04363362863659859,0.5600000023841858,0.0015372298657894135
dresses-sales,LinearModel,450,50,0.4689618945121765,0.6623654961585999,0.08311711996793747,0.17064903676509857,0.6399999856948853,0.0015850095078349113
dresses-sales,NeuralNetFastAI,450,50,0.48056644201278687,0.6750060319900513,0.1074552834033966,0.1198204755783081,0.5799999833106995,0.001483372412621975
dresses-sales,NeuralNetTorch,450,50,0.4790860116481781,0.6745527386665344,0.0763939693570137,0.08491574972867966,0.6200000047683716,0.0015954645350575447
dresses-sales,RandomForest,450,50,0.48969146609306335,0.6829425096511841,0.07235438376665115,0.08732883632183075,0.5799999833106995,0.001574530266225338
dresses-sales,XGBoost,450,50,0.48326873779296875,0.6765927076339722,0.06007351353764534,0.020981552079319954,0.6000000238418579,0.0014110216870903969
eeg-eye-state,CatBoost,13482,1498,0.06181332468986511,0.11310335993766785,0.011226930655539036,0.014196430332958698,0.9612817168235779,1.3422372564673424
eeg-eye-state,ExtraTrees,13482,1498,0.0813443511724472,0.13543762266635895,0.013913478702306747,0.020937291905283928,0.9419225454330444,1.0586087498813868
eeg-eye-state,LightGBM,13482,1498,0.06939907371997833,0.12563839554786682,0.014096319675445557,0.019364498555660248,0.9572763442993164,1.346010004170239
eeg-eye-state,LinearModel,13482,1498,0.44753992557525635,0.6377066373825073,0.021728485822677612,0.026137739419937134,0.6441922783851624,0.8668125262483954
eeg-eye-state,NeuralNetFastAI,13482,1498,0.2506128251552582,0.39474767446517944,0.04709363356232643,0.07800886780023575,0.8230974674224854,1.0005385791882873
eeg-eye-state,NeuralNetTorch,13482,1498,0.02618291601538658,0.05223361402750015,0.004834927152842283,0.011455673724412918,0.9833110570907593,1.3048517247661948
eeg-eye-state,RandomForest,13482,1498,0.09506192803382874,0.16009517014026642,0.014006111770868301,0.018175384029746056,0.9359145760536194,1.0626487536355853
eeg-eye-state,XGBoost,13482,1498,0.07262696325778961,0.13067838549613953,0.01346387155354023,0.01677643693983555,0.9539386034011841,1.347454677335918
electricity,CatBoost,40780,4532,0.08120699971914291,0.1436065286397934,0.00739195104688406,0.012541214004158974,0.9477052092552185,4.0468809539452195
electricity,ExtraTrees,40780,4532,0.13694630563259125,0.22639313340187073,0.0041208043694496155,0.011914770118892193,0.907987654209137,3.553165052086115
electricity,LightGBM,40780,4532,0.08158673346042633,0.1438116878271103,0.004878249019384384,0.014906804077327251,0.948367178440094,4.060483458451927
electricity,LinearModel,40780,4532,0.3288961946964264,0.4952660799026489,0.006566816940903664,0.015097789466381073,0.7563989162445068,2.8453906094655395
electricity,NeuralNetFastAI,40780,4532,0.21929217875003815,0.3446939289569855,0.006481293588876724,0.010764619335532188,0.8439982533454895,3.5477660251781344
electricity,NeuralNetTorch,40780,4532,0.18319247663021088,0.294278621673584,0.007103482261300087,0.013278464786708355,0.8722418546676636,3.762584342621267
electricity,RandomForest,40780,4532,0.10538731515407562,0.17966218292713165,0.0041520800441503525,0.011303258128464222,0.9298322796821594,3.8384346310049295
electricity,XGBoost,40780,4532,0.07947220653295517,0.14077764749526978,0.00614572037011385,0.014975670725107193,0.949249804019928,4.030741218477488
fri_c0_1000_5,CatBoost,900,100,0.12070321291685104,0.18106094002723694,0.051697928458452225,0.09013201296329498,0.9100000262260437,0.004446120001375675
fri_c0_1000_5,ExtraTrees,900,100,0.1421428620815277,0.2220253348350525,0.056481245905160904,0.08675068616867065,0.8899999856948853,0.004235223866999149
fri_c0_1000_5,LightGBM,900,100,0.1143304854631424,0.16966110467910767,0.033392518758773804,0.04493662342429161,0.8999999761581421,0.005227165296673775
fri_c0_1000_5,LinearModel,900,100,0.20320068299770355,0.3422059118747711,0.05965656787157059,0.09870336204767227,0.8600000143051147,0.004157412797212601
fri_c0_1000_5,NeuralNetFastAI,900,100,0.10241437703371048,0.15655264258384705,0.035440947860479355,0.07104671746492386,0.9399999976158142,0.006023942492902279
fri_c0_1000_5,NeuralNetTorch,900,100,0.10051920264959335,0.15156437456607819,0.028796272352337837,0.07776745408773422,0.9100000262260437,0.004860514774918556
fri_c0_1000_5,RandomForest,900,100,0.12665098905563354,0.21209131181240082,0.04844800382852554,0.07385341078042984,0.9300000071525574,0.0043181488290429115
fri_c0_1000_5,XGBoost,900,100,0.13460011780261993,0.20091338455677032,0.03375686705112457,0.0990724265575409,0.8899999856948853,0.0041299620643258095
fri_c0_500_5,CatBoost,450,50,0.2079453468322754,0.3356879949569702,0.07894310355186462,0.15086480975151062,0.8199999928474426,0.001552407629787922
fri_c0_500_5,ExtraTrees,450,50,0.24108310043811798,0.3767451345920563,0.08394244313240051,0.13957825303077698,0.800000011920929,0.0014424696564674377
fri_c0_500_5,LightGBM,450,50,0.20976096391677856,0.3440227806568146,0.08243612945079803,0.11811300367116928,0.8600000143051147,0.0015035737305879593
fri_c0_500_5,LinearModel,450,50,0.2933734059333801,0.44530606269836426,0.045913830399513245,0.12203358858823776,0.800000011920929,0.001344897784292698
fri_c0_500_5,NeuralNetFastAI,450,50,0.21801431477069855,0.3334478437900543,0.09186960011720657,0.11295251548290253,0.8399999737739563,0.0016745058819651604
fri_c0_500_5,NeuralNetTorch,450,50,0.20516178011894226,0.3138398826122284,0.07719998806715012,0.11648456007242203,0.8600000143051147,0.0016029253602027893
fri_c0_500_5,RandomForest,450,50,0.2561377286911011,0.3815787434577942,0.07987543195486069,0.1275271773338318,0.800000011920929,0.0015658112242817879
fri_c0_500_5,XGBoost,450,50,0.23982810974121094,0.38671135902404785,0.09343861788511276,0.15095917880535126,0.800000011920929,0.0015718881040811539
fri_c1_1000_50,CatBoost,900,100,0.12042775750160217,0.2139345407485962,0.019956976175308228,0.07497037947177887,0.9100000262260437,0.00457293726503849
fri_c1_1000_50,ExtraTrees,900,100,0.11547531932592392,0.20063449442386627,0.022191882133483887,0.08366724103689194,0.9300000071525574,0.004213791340589523
fri_c1_1000_50,LightGBM,900,100,0.1434241384267807,0.22677837312221527,0.03382374346256256,0.08462472259998322,0.8799999952316284,0.0047376640141010284
fri_c1_1000_50,LinearModel,900,100,0.41656872630119324,0.6048595309257507,0.05589055269956589,0.12409749627113342,0.6800000071525574,0.003913386724889278
fri_c1_1000_50,NeuralNetFastAI,900,100,0.14103944599628448,0.247079998254776,0.04456182196736336,0.08410798013210297,0.8999999761581421,0.0039418889209628105
fri_c1_1000_50,NeuralNetTorch,900,100,0.22938255965709686,0.3614053428173065,0.05171235278248787,0.09132298827171326,0.8399999737739563,0.0038113612681627274
fri_c1_1000_50,RandomForest,900,100,0.15422417223453522,0.26332083344459534,0.028375975787639618,0.08295738697052002,0.9100000262260437,0.00393565371632576
fri_c1_1000_50,XGBoost,900,100,0.12290181964635849,0.20006154477596283,0.032999634742736816,0.07261022180318832,0.8999999761581421,0.004524867981672287
fri_c2_1000_25,CatBoost,900,100,0.12508624792099,0.22222329676151276,0.027607813477516174,0.06754450500011444,0.9200000166893005,0.004252161830663681
fri_c2_1000_25,ExtraTrees,900,100,0.1459757536649704,0.25372588634490967,0.025774240493774414,0.06823854893445969,0.8799999952316284,0.004200100898742676
fri_c2_1000_25,LightGBM,900,100,0.14427027106285095,0.2589520215988159,0.030873022973537445,0.05729297548532486,0.8899999856948853,0.0056035490706563
fri_c2_1000_25,LinearModel,900,100,0.3613182306289673,0.5331191420555115,0.05118817090988159,0.07980077713727951,0.7300000190734863,0.004129250533878803
fri_c2_1000_25,NeuralNetFastAI,900,100,0.12899693846702576,0.2285609096288681,0.02985943853855133,0.07932804524898529,0.9200000166893005,0.004219098947942257
fri_c2_1000_25,NeuralNetTorch,900,100,0.13145413994789124,0.2318970113992691,0.01992851309478283,0.06895525753498077,0.9100000262260437,0.0040620481595396996
fri_c2_1000_25,RandomForest,900,100,0.15457609295845032,0.28543585538864136,0.03397927060723305,0.06969279795885086,0.8899999856948853,0.003963993862271309
fri_c2_1000_25,XGBoost,900,100,0.14686976373195648,0.2605973184108734,0.040805116295814514,0.06530891358852386,0.8899999856948853,0.005080927163362503
fri_c2_500_50,CatBoost,450,50,0.20256580412387848,0.32054972648620605,0.06614108383655548,0.12726692855358124,0.8399999737739563,0.0015581315383315086
fri_c2_500_50,ExtraTrees,450,50,0.21951408684253693,0.33624863624572754,0.0588451623916626,0.1593775898218155,0.8199999928474426,0.0014377143234014511
fri_c2_500_50,LightGBM,450,50,0.20246392488479614,0.33081719279289246,0.06785328686237335,0.11630971729755402,0.8799999952316284,0.0014895424246788025
fri_c2_500_50,LinearModel,450,50,0.3998818099498749,0.5769166350364685,0.07685897499322891,0.17044027149677277,0.699999988079071,0.001492937095463276
fri_c2_500_50,NeuralNetFastAI,450,50,0.19074583053588867,0.3386763036251068,0.06645873188972473,0.1299302577972412,0.8799999952316284,0.001446472480893135
fri_c2_500_50,NeuralNetTorch,450,50,0.2640918791294098,0.4243885278701782,0.05566366761922836,0.12129464745521545,0.7799999713897705,0.001603608950972557
fri_c2_500_50,RandomForest,450,50,0.2327152043581009,0.358010858297348,0.06624731421470642,0.15162332355976105,0.8199999928474426,0.0015156418085098267
fri_c2_500_50,XGBoost,450,50,0.26565030217170715,0.4333730936050415,0.06881193816661835,0.11939728260040283,0.8399999737739563,0.0015928344801068306
fri_c3_1000_10,CatBoost,900,100,0.10634435713291168,0.1891009509563446,0.038236793130636215,0.052757326513528824,0.9300000071525574,0.0047318171709775925
fri_c3_1000_10,ExtraTrees,900,100,0.09339149296283722,0.16919980943202972,0.02258121594786644,0.049851201474666595,0.949999988079071,0.004254559054970741
fri_c3_1000_10,LightGBM,900,100,0.11348212510347366,0.18830843269824982,0.02779987081885338,0.07142668217420578,0.9300000071525574,0.00488602090626955
fri_c3_1000_10,LinearModel,900,100,0.39774006605148315,0.5837236642837524,0.059881821274757385,0.10530862957239151,0.7200000286102295,0.0039486950263381
fri_c3_1000_10,NeuralNetFastAI,900,100,0.08497586846351624,0.14762566983699799,0.03377261385321617,0.057984352111816406,0.9399999976158142,0.00523406732827425
fri_c3_1000_10,NeuralNetTorch,900,100,0.09417714923620224,0.1729840636253357,0.030692024156451225,0.06670860201120377,0.949999988079071,0.004543256014585495
fri_c3_1000_10,RandomForest,900,100,0.11302553117275238,0.20749646425247192,0.02521311677992344,0.08621853590011597,0.9399999976158142,0.004170041531324387
fri_c3_1000_10,XGBoost,900,100,0.09271929413080215,0.17315673828125,0.024987373501062393,0.06423449516296387,0.949999988079071,0.0035437466576695442
fri_c3_1000_25,CatBoost,900,100,0.1179288849234581,0.172392800450325,0.032477106899023056,0.0826539695262909,0.9100000262260437,0.005234181880950928
fri_c3_1000_25,ExtraTrees,900,100,0.10048482567071915,0.16030281782150269,0.02413656935095787,0.060621414333581924,0.9200000166893005,0.0039695147424936295
fri_c3_1000_25,LightGBM,900,100,0.0782192274928093,0.12581948935985565,0.01920495741069317,0.05685277283191681,0.9599999785423279,0.005311448127031326
fri_c3_1000_25,LinearModel,900,100,0.4316194951534271,0.6163927912712097,0.04753907024860382,0.07553327828645706,0.6299999952316284,0.00418158620595932
fri_c3_1000_25,NeuralNetFastAI,900,100,0.07837336510419846,0.13348111510276794,0.018951375037431717,0.04822859913110733,0.949999988079071,0.004108852706849575
fri_c3_1000_25,NeuralNetTorch,900,100,0.08049895614385605,0.15808911621570587,0.03322143107652664,0.07372081279754639,0.9599999785423279,0.004000377841293812
fri_c3_1000_25,RandomForest,900,100,0.13655835390090942,0.21232940256595612,0.02742740884423256,0.08644518256187439,0.9200000166893005,0.004313918761909008
fri_c3_1000_25,XGBoost,900,100,0.09946580231189728,0.1621886044740677,0.025933973491191864,0.06260880827903748,0.9300000071525574,0.004611433483660221
fri_c3_500_10,CatBoost,450,50,0.22178852558135986,0.38452041149139404,0.07971437275409698,0.124177947640419,0.8600000143051147,0.0015281271189451218
fri_c3_500_10,ExtraTrees,450,50,0.23992937803268433,0.39993956685066223,0.08018145710229874,0.14471109211444855,0.8600000143051147,0.0015197182074189186
fri_c3_500_10,LightGBM,450,50,0.2893291711807251,0.4916036128997803,0.09121741354465485,0.15861190855503082,0.800000011920929,0.00148114375770092
fri_c3_500_10,LinearModel,450,50,0.41735875606536865,0.6069949865341187,0.08936852216720581,0.13309235870838165,0.7200000286102295,0.0014520138502120972
fri_c3_500_10,NeuralNetFastAI,450,50,0.2258664071559906,0.3946380317211151,0.06672472506761551,0.1566333770751953,0.8399999737739563,0.001424511894583702
fri_c3_500_10,NeuralNetTorch,450,50,0.17857810854911804,0.28640615940093994,0.04254875332117081,0.11658015847206116,0.9200000166893005,0.0015722420066595078
fri_c3_500_10,RandomForest,450,50,0.22831444442272186,0.3858155310153961,0.07597646117210388,0.13616199791431427,0.8399999737739563,0.0015619788318872452
fri_c3_500_10,XGBoost,450,50,0.22591595351696014,0.38599273562431335,0.08071920275688171,0.11535295844078064,0.8600000143051147,0.0015606340020895004
fri_c3_500_50,CatBoost,450,50,0.21730169653892517,0.35405150055885315,0.06807880103588104,0.15105944871902466,0.8399999737739563,0.0014602253213524818
fri_c3_500_50,ExtraTrees,450,50,0.20395427942276,0.3358226418495178,0.06881190836429596,0.15942934155464172,0.8600000143051147,0.0014462051913142204
fri_c3_500_50,LightGBM,450,50,0.1808594912290573,0.30065491795539856,0.02822292596101761,0.1150147020816803,0.8799999952316284,0.001579216681420803
fri_c3_500_50,LinearModel,450,50,0.42839422821998596,0.6120026111602783,0.09667505323886871,0.15089894831180573,0.5400000214576721,0.0014740228652954102
fri_c3_500_50,NeuralNetFastAI,450,50,0.42638325691223145,0.6104437112808228,0.08409050107002258,0.17403247952461243,0.6600000262260437,0.0015867585316300392
fri_c3_500_50,NeuralNetTorch,450,50,0.38232651352882385,0.5640980005264282,0.06707994639873505,0.0891999676823616,0.7200000286102295,0.0015656780451536179
fri_c3_500_50,RandomForest,450,50,0.19094009697437286,0.30545005202293396,0.03447260707616806,0.08793987333774567,0.8600000143051147,0.0015792949125170708
fri_c3_500_50,XGBoost,450,50,0.17223267257213593,0.2903645932674408,0.03812533617019653,0.1067301481962204,0.8799999952316284,0.001588461920619011
fri_c4_500_100,CatBoost,450,50,0.17604734003543854,0.26303839683532715,0.06715045124292374,0.1229228526353836,0.8999999761581421,0.0014588506892323494
fri_c4_500_100,ExtraTrees,450,50,0.16150346398353577,0.26594918966293335,0.0742671936750412,0.17047779262065887,0.8399999737739563,0.0014599161222577095
fri_c4_500_100,LightGBM,450,50,0.15766409039497375,0.2586449682712555,0.06364201009273529,0.10049667954444885,0.8999999761581421,0.0014724116772413254
fri_c4_500_100,LinearModel,450,50,0.4446066617965698,0.6326918005943298,0.08156289905309677,0.12911583483219147,0.6000000238418579,0.0013579726219177246
fri_c4_500_100,NeuralNetFastAI,450,50,0.45580780506134033,0.6470960378646851,0.0896688923239708,0.13631154596805573,0.6000000238418579,0.0014595594257116318
fri_c4_500_100,NeuralNetTorch,450,50,0.4216931462287903,0.6093428134918213,0.09033626317977905,0.192551851272583,0.7200000286102295,0.0014544269070029259
fri_c4_500_100,RandomForest,450,50,0.1766100376844406,0.2753990888595581,0.05343295633792877,0.12336117029190063,0.8799999952316284,0.0014543309807777405
fri_c4_500_100,XGBoost,450,50,0.15991710126399994,0.24426676332950592,0.06970749795436859,0.10479086637496948,0.8799999952316284,0.001569787971675396
fried,CatBoost,36691,4077,0.09278296679258347,0.1470746397972107,0.009246031753718853,0.011663876473903656,0.9313220381736755,3.6583884861320257
fried,ExtraTrees,36691,4077,0.11386758834123611,0.1783643662929535,0.011408291757106781,0.015708506107330322,0.9180769920349121,3.407209604047239
fried,LightGBM,36691,4077,0.09408097714185715,0.15089187026023865,0.01048689242452383,0.015087079256772995,0.9300956726074219,3.6798936761915684
fried,LinearModel,36691,4077,0.23177538812160492,0.36719879508018494,0.007484950125217438,0.01385727059096098,0.8403237462043762,3.1947074495255947
fried,NeuralNetFastAI,36691,4077,0.09134592115879059,0.1469317227602005,0.009470614604651928,0.013778230175375938,0.9345106482505798,3.6941487565636635
fried,NeuralNetTorch,36691,4077,0.09070061892271042,0.14486171305179596,0.007249075453728437,0.014629035256803036,0.9352465271949768,3.6580361928790808
fried,RandomForest,36691,4077,0.11554915457963943,0.18188925087451935,0.009326709434390068,0.01344630029052496,0.9161148071289062,3.4916680371388793
fried,XGBoost,36691,4077,0.09520282596349716,0.152652770280838,0.010967398062348366,0.015157870948314667,0.9330390095710754,3.684181255288422
gina,CatBoost,2837,316,0.063203826546669,0.11125634610652924,0.011884525418281555,0.030646566301584244,0.9588607549667358,0.06415010150521994
gina,ExtraTrees,2837,316,0.09374017268419266,0.16118097305297852,0.012417738325893879,0.02946534752845764,0.9430379867553711,0.034922937862575054
gina,LightGBM,2837,316,0.06595224142074585,0.12395502626895905,0.01359609141945839,0.025253962725400925,0.9588607549667358,0.06342212948948145
gina,LinearModel,2837,316,0.21945743262767792,0.3601991534233093,0.03377747908234596,0.06669393181800842,0.8354430198669434,0.06628161389380693
gina,NeuralNetFastAI,2837,316,0.04896240308880806,0.09870710223913193,0.016012711450457573,0.027986641973257065,0.9715189933776855,0.061440748162567616
gina,NeuralNetTorch,2837,316,0.05399918928742409,0.09907857328653336,0.015476815402507782,0.03306502476334572,0.9683544039726257,0.06312951631844044
gina,RandomForest,2837,316,0.09108830988407135,0.15682333707809448,0.009278794750571251,0.0382513590157032,0.9398733973503113,0.03343268856406212
gina,XGBoost,2837,316,0.0707542896270752,0.12909643352031708,0.014610271900892258,0.032198477536439896,0.9556962251663208,0.065215646289289
hill-valley,CatBoost,1090,122,0.4883345663547516,0.68141770362854,0.05650812387466431,0.04864615201950073,0.5491803288459778,0.00562569685280323
hill-valley,ExtraTrees,1090,122,0.4730969965457916,0.666022777557373,0.04681583493947983,0.08543478697538376,0.6147540807723999,0.005997210741043091
hill-valley,LightGBM,1090,122,0.465572327375412,0.6580418944358826,0.06783083826303482,0.11041608452796936,0.6065573692321777,0.0057901740074157715
hill-valley,LinearModel,1090,122,0.1393507421016693,0.23579193651676178,0.05046546831727028,0.07820229977369308,0.9180327653884888,0.007044825702905655
hill-valley,NeuralNetFastAI,1090,122,0.3254832625389099,0.4774683117866516,0.16990485787391663,0.23245763778686523,0.7622950673103333,0.005750000476837158
hill-valley,NeuralNetTorch,1090,122,0.1367524266242981,0.23522181808948517,0.052324093878269196,0.0908505767583847,0.9098360538482666,0.0055948663502931595
hill-valley,RandomForest,1090,122,0.472149133682251,0.6650372743606567,0.06007237359881401,0.05642218887805939,0.6639344096183777,0.005214264616370201
hill-valley,XGBoost,1090,122,0.48792484402656555,0.6810242533683777,0.04645805060863495,0.05964983254671097,0.5983606576919556,0.005097305402159691
hiva_agnostic,CatBoost,3806,423,0.0605626218020916,0.13587254285812378,0.01279924064874649,0.01918216235935688,0.9669030904769897,0.05624124314635992
hiva_agnostic,ExtraTrees,3806,423,0.06455686688423157,0.14014621078968048,0.012008934281766415,0.018233882263302803,0.9621749520301819,0.05447663180530071
hiva_agnostic,LightGBM,3806,423,0.06316246837377548,0.14046655595302582,0.013867760077118874,0.016866013407707214,0.9669030904769897,0.055124957114458084
hiva_agnostic,LinearModel,3806,423,0.06097413972020149,0.13464044034481049,0.008996302261948586,0.01165310200303793,0.9645389914512634,0.07186800334602594
hiva_agnostic,NeuralNetFastAI,3806,423,0.061659008264541626,0.1397733837366104,0.011831715703010559,0.0233912393450737,0.9669030904769897,0.06422174908220768
hiva_agnostic,NeuralNetTorch,3806,423,0.06184565648436546,0.14024657011032104,0.012895309366285801,0.01821937970817089,0.9716312289237976,0.06158468499779701
hiva_agnostic,RandomForest,3806,423,0.06437955796718597,0.1395939141511917,0.013212999328970909,0.018038185313344002,0.9598108530044556,0.05500477086752653
hiva_agnostic,XGBoost,3806,423,0.059535447508096695,0.13567355275154114,0.01584843546152115,0.01976570300757885,0.9692671298980713,0.05844710022211075
houses,CatBoost,18576,2064,0.016273684799671173,0.0287867933511734,0.0021969920489937067,0.006386161781847477,0.9903100728988647,1.8242635987699032
houses,ExtraTrees,18576,2064,0.015460049733519554,0.026766758412122726,0.0027595998253673315,0.004749902989715338,0.9898256063461304,1.7679568454623222
houses,LightGBM,18576,2064,0.017871737480163574,0.03118804469704628,0.0030345027334988117,0.005231604445725679,0.9869186282157898,1.8090392472222447
houses,LinearModel,18576,2064,0.04558665305376053,0.08018787950277328,0.00990308728069067,0.011738474480807781,0.9685077667236328,1.837710540741682
houses,NeuralNetFastAI,18576,2064,0.017746785655617714,0.029762838035821915,0.0033991909585893154,0.005506126210093498,0.9864341020584106,1.7804447961971164
houses,NeuralNetTorch,18576,2064,0.019072547554969788,0.03235866501927376,0.0038877520710229874,0.0064408364705741405,0.9859496355056763,1.77987758256495
houses,RandomForest,18576,2064,0.018716121092438698,0.03202129155397415,0.002554918872192502,0.005139102227985859,0.9874030947685242,1.807025176472962
houses,XGBoost,18576,2064,0.018009742721915245,0.03173071891069412,0.0034261969849467278,0.005680304020643234,0.9878876209259033,1.8137549674138427
ilpd,CatBoost,524,59,0.36332401633262634,0.5319377779960632,0.05635392665863037,0.06648877263069153,0.694915235042572,0.001980147324502468
ilpd,ExtraTrees,524,59,0.34919875860214233,0.5040140151977539,0.055425237864255905,0.13740473985671997,0.694915235042572,0.002036971040070057
ilpd,LightGBM,524,59,0.3602358400821686,0.5252997875213623,0.07700607180595398,0.13432636857032776,0.694915235042572,0.0019687190651893616
ilpd,LinearModel,524,59,0.35519933700561523,0.5091503858566284,0.0801239088177681,0.11465337872505188,0.7118644118309021,0.001981506124138832
ilpd,NeuralNetFastAI,524,59,0.3452013432979584,0.49323245882987976,0.08118744194507599,0.0877654105424881,0.7118644118309021,0.00195352453738451
ilpd,NeuralNetTorch,524,59,0.37630513310432434,0.5473403930664062,0.06651303172111511,0.12041045725345612,0.6440678238868713,0.001814642921090126
ilpd,RandomForest,524,59,0.36144956946372986,0.5237337946891785,0.04598614573478699,0.06756652146577835,0.7118644118309021,0.001983320340514183
ilpd,XGBoost,524,59,0.3683224320411682,0.5326510071754456,0.0672975480556488,0.07966938614845276,0.7118644118309021,0.0018747197464108467
jasmine,CatBoost,2685,299,0.26196834444999695,0.4063180983066559,0.01991800218820572,0.06048808619379997,0.8160535097122192,0.04266278259456158
jasmine,ExtraTrees,2685,299,0.27209073305130005,0.41328004002571106,0.02137458324432373,0.042381465435028076,0.8093645572662354,0.041108302772045135
jasmine,LightGBM,2685,299,0.25903281569480896,0.40343597531318665,0.02314455807209015,0.04014554247260094,0.8160535097122192,0.028897209092974663
jasmine,LinearModel,2685,299,0.2881810963153839,0.4441693127155304,0.023066267371177673,0.03317086398601532,0.7926421165466309,0.04397810250520706
jasmine,NeuralNetFastAI,2685,299,0.28142133355140686,0.4253108501434326,0.022036254405975342,0.029366204515099525,0.8060200810432434,0.04002629779279232
jasmine,NeuralNetTorch,2685,299,0.28090107440948486,0.4306888282299042,0.026443272829055786,0.04250764101743698,0.8127090334892273,0.03499203361570835
jasmine,RandomForest,2685,299,0.2633971571922302,0.40396785736083984,0.03740566968917847,0.08869120478630066,0.8260869383811951,0.04119644965976477
jasmine,XGBoost,2685,299,0.25663551688194275,0.40119996666908264,0.01663248986005783,0.03207854554057121,0.8260869383811951,0.03621967416256666
jm1,CatBoost,9796,1089,0.26660043001174927,0.4223569333553314,0.023797376081347466,0.033415764570236206,0.8181818127632141,0.43752966076135635
jm1,ExtraTrees,9796,1089,0.2628062963485718,0.4144672453403473,0.019756801426410675,0.03689911216497421,0.8200183510780334,0.44296195078641176
jm1,LightGBM,9796,1089,0.26584482192993164,0.4219212532043457,0.0229326244443655,0.03401875123381615,0.8246097564697266,0.4348292127251625
jm1,LinearModel,9796,1089,0.28038373589515686,0.4435696601867676,0.01764124259352684,0.01899835839867592,0.8154270052909851,0.43239510525017977
jm1,NeuralNetFastAI,9796,1089,0.27097100019454956,0.4329633414745331,0.021915674209594727,0.03084345906972885,0.8246097564697266,0.4411797896027565
jm1,NeuralNetTorch,9796,1089,0.27662819623947144,0.4377634823322296,0.02312651462852955,0.029727764427661896,0.8145087361335754,0.430486349388957
jm1,RandomForest,9796,1089,0.2632235288619995,0.41602587699890137,0.01607443019747734,0.026245728135108948,0.8209366202354431,0.4503218913450837
jm1,XGBoost,9796,1089,0.26585838198661804,0.4211307764053345,0.023155339062213898,0.031129911541938782,0.8181818127632141,0.43817872647196054
kc1,CatBoost,1898,211,0.18313243985176086,0.30878302454948425,0.02907947078347206,0.034015096724033356,0.8815165758132935,0.015628740191459656
kc1,ExtraTrees,1898,211,0.1859348714351654,0.3126375675201416,0.020080894231796265,0.036969080567359924,0.8767772316932678,0.019328693859279156
kc1,LightGBM,1898,211,0.19298386573791504,0.32057851552963257,0.030424904078245163,0.03627798706293106,0.8815165758132935,0.014809555374085903
kc1,LinearModel,1898,211,0.2145574539899826,0.34816303849220276,0.044057756662368774,0.06335540115833282,0.8578199148178101,0.01489038672298193
kc1,NeuralNetFastAI,1898,211,0.19809451699256897,0.32478779554367065,0.03571682795882225,0.055546388030052185,0.8530805706977844,0.01500428095459938
kc1,NeuralNetTorch,1898,211,0.21346406638622284,0.34326013922691345,0.036172255873680115,0.04429244622588158,0.8530805706977844,0.014688216149806976
kc1,RandomForest,1898,211,0.18603463470935822,0.30944007635116577,0.022171709686517715,0.043859779834747314,0.8862559199333191,0.02023635432124138
kc1,XGBoost,1898,211,0.20149792730808258,0.3346741199493408,0.031120996922254562,0.033111825585365295,0.8767772316932678,0.015191498212516308
kc2,CatBoost,469,53,0.27091944217681885,0.40868937969207764,0.10243110358715057,0.15959064662456512,0.7735849022865295,0.0018424512818455696
kc2,ExtraTrees,469,53,0.2881828844547272,0.4411800801753998,0.09997261315584183,0.12664102017879486,0.7924528121948242,0.0017682705074548721
kc2,LightGBM,469,53,0.2520785927772522,0.38040027022361755,0.10533956438302994,0.16388416290283203,0.8113207817077637,0.001605164259672165
kc2,LinearModel,469,53,0.2748962938785553,0.41393107175827026,0.10626828670501709,0.12162459641695023,0.7735849022865295,0.0017312336713075638
kc2,NeuralNetFastAI,469,53,0.2683677673339844,0.4001316428184509,0.09642313420772552,0.16691260039806366,0.8113207817077637,0.0016780169680714607
kc2,NeuralNetTorch,469,53,0.26707133650779724,0.40947097539901733,0.09081904590129852,0.12738792598247528,0.7924528121948242,0.001656481996178627
kc2,RandomForest,469,53,0.25277748703956604,0.38170352578163147,0.09036624431610107,0.16816295683383942,0.8113207817077637,0.0015783878043293953
kc2,XGBoost,469,53,0.25957590341567993,0.3961031138896942,0.10044257342815399,0.1494256556034088,0.8113207817077637,0.0015891380608081818
kdd_el_nino-small,CatBoost,703,79,0.1173606738448143,0.1912296563386917,0.03936459496617317,0.06227942928671837,0.9240506291389465,0.0034566689282655716
kdd_el_nino-small,ExtraTrees,703,79,0.11736355721950531,0.20235159993171692,0.030844824388623238,0.07292850315570831,0.9113923907279968,0.003133193589746952
kdd_el_nino-small,LightGBM,703,79,0.11661854386329651,0.19750525057315826,0.04153617471456528,0.06853510439395905,0.9367088675498962,0.0033475887030363083
