dataset,model,cal_size,test_size,CB-monotone_brier,CB-monotone_logloss,CB-monotone_kuiper,CB-monotone_ece-15,CB-monotone_accuracy,CB-monotone_time
puma32H,ExtraTrees,7372,820,0.14367339209712354,0.22196163720830314,0.010914238169789314,0.02772832103073597,0.8963414430618286,0.2774888165295124
puma32H,LightGBM,7372,820,0.14232438302478442,0.22230756474838537,0.010215426795184612,0.020804988220334053,0.8926829099655151,0.2823866195976734
puma32H,LinearModel,7372,820,0.46385400324013226,0.6566845599784118,0.020936131477355957,0.04366210848093033,0.6390243768692017,0.2828320078551769
puma32H,NeuralNetFastAI,7372,820,0.10504865633918331,0.17297844050862507,0.011302530765533447,0.022500647231936455,0.9268292784690857,0.2831175159662962
puma32H,NeuralNetTorch,7372,820,0.11024026254705364,0.18319025093817767,0.01674509607255459,0.029531482607126236,0.9231707453727722,0.28410717099905014
puma32H,RandomForest,7372,820,0.1501003317017917,0.23535604165531887,0.014404828660190105,0.03383609652519226,0.8890243768692017,0.2835760582238436
puma32H,XGBoost,7372,820,0.14475302726361927,0.23062542273586045,0.015412073582410812,0.03312983363866806,0.8939024209976196,0.27417840994894505
puma8NH,CatBoost,7372,820,0.22829791834990357,0.36139101822621233,0.01441335678100586,0.036521997302770615,0.8414633870124817,0.2734714522957802
puma8NH,ExtraTrees,7372,820,0.22717401452595667,0.3579165536854212,0.017836034297943115,0.046302344650030136,0.8426828980445862,0.28064739517867565
puma8NH,LightGBM,7372,820,0.23042241044489234,0.36403758040692663,0.018246985971927643,0.035934675484895706,0.8402438759803772,0.2807480785995722
puma8NH,LinearModel,7372,820,0.26335046256773353,0.42411313488752145,0.01897221803665161,0.030735310167074203,0.8268292546272278,0.281875180080533
puma8NH,NeuralNetFastAI,7372,820,0.22665055637330292,0.3567284575495621,0.018811818212270737,0.05183768644928932,0.8402438759803772,0.28432757407426834
puma8NH,NeuralNetTorch,7372,820,0.2262605360627448,0.3543183852077782,0.01798282563686371,0.05203309282660484,0.8426828980445862,0.2830775622278452
puma8NH,RandomForest,7372,820,0.22616207514918954,0.35843854677572723,0.016778383404016495,0.04606121405959129,0.8414633870124817,0.28168912418186665
puma8NH,XGBoost,7372,820,0.22894145259411458,0.36438979928915943,0.019626090303063393,0.03711557015776634,0.8439024686813354,0.28112812153995037
qsar-biodeg,CatBoost,949,106,0.17553984215745136,0.2903956737596811,0.020258262753486633,0.05718109384179115,0.8773584961891174,0.18550647422671318
qsar-biodeg,ExtraTrees,949,106,0.18010495038000296,0.2942390106239736,0.02373133972287178,0.09208916872739792,0.8584905862808228,0.1845291703939438
qsar-biodeg,LightGBM,949,106,0.16728329762765595,0.2805544704154443,0.027496226131916046,0.06065959110856056,0.8962264060974121,0.1856613364070654
qsar-biodeg,LinearModel,949,106,0.18705643856371604,0.30102991829703535,0.04321315884590149,0.09512023627758026,0.8584905862808228,0.18763141334056854
qsar-biodeg,NeuralNetFastAI,949,106,0.169638989739702,0.2731721460062085,0.03175627440214157,0.08401554822921753,0.8773584961891174,0.18296023085713387
qsar-biodeg,NeuralNetTorch,949,106,0.18467007916090447,0.30277971301172707,0.028652474284172058,0.06351488083600998,0.8773584961891174,0.18507357127964497
qsar-biodeg,RandomForest,949,106,0.16622005585642954,0.27523415313410277,0.02497325837612152,0.052314966917037964,0.8773584961891174,0.18410425633192062
qsar-biodeg,XGBoost,949,106,0.17664949861437368,0.29483968706196895,0.021791033446788788,0.08279630541801453,0.8867924809455872,0.1867290996015072
ringnorm,CatBoost,6660,740,0.031078238462880492,0.058616278374998845,0.006652485579252243,0.012474645860493183,0.9824324250221252,0.2653439175337553
ringnorm,ExtraTrees,6660,740,0.034171272592673364,0.05955982614060503,0.004950099624693394,0.007828304544091225,0.9770269989967346,0.26744938269257545
ringnorm,LightGBM,6660,740,0.030315176260487624,0.058730489322288575,0.0036559514701366425,0.00871637836098671,0.9824324250221252,0.2672718372195959
ringnorm,LinearModel,6660,740,0.30967474080358515,0.46328719309942185,0.017567334696650505,0.031875282526016235,0.7797297239303589,0.2722325623035431
ringnorm,NeuralNetFastAI,6660,740,0.03442099829478557,0.06124066602290611,0.006013616919517517,0.009970284067094326,0.9770269989967346,0.26536819711327553
ringnorm,NeuralNetTorch,6660,740,0.02973665441582622,0.05284566686764179,0.005678202491253614,0.007166084833443165,0.9797297120094299,0.2597022131085396
ringnorm,RandomForest,6660,740,0.05570314746490066,0.09870016395420814,0.009069394320249557,0.013945071958005428,0.9635134935379028,0.2690180018544197
ringnorm,XGBoost,6660,740,0.03442392348169257,0.06573808413319539,0.006528661586344242,0.018319690600037575,0.9797297120094299,0.26847043819725513
rmftsa_ladata,CatBoost,457,51,0.16329232492293969,0.26969547240964126,0.04153237119317055,0.093550905585289,0.8823529481887817,0.1740442607551813
rmftsa_ladata,ExtraTrees,457,51,0.14613735369266223,0.23627329545239817,0.04004870355129242,0.11398810148239136,0.8627451062202454,0.17490638233721256
rmftsa_ladata,LightGBM,457,51,0.1574365634594875,0.25411886511643744,0.05109458789229393,0.07203613966703415,0.8823529481887817,0.17314726300537586
rmftsa_ladata,LinearModel,457,51,0.11454570071895605,0.2052954599524262,0.05044422671198845,0.10479152202606201,0.9411764740943909,0.1789525095373392
rmftsa_ladata,NeuralNetFastAI,457,51,0.10178258724914865,0.1927846984886111,0.05139309912919998,0.13700146973133087,0.9607843160629272,0.17457666993141174
rmftsa_ladata,NeuralNetTorch,457,51,0.13369536223445902,0.23243359279586123,0.03789975494146347,0.13134939968585968,0.9019607901573181,0.17648346163332462
rmftsa_ladata,RandomForest,457,51,0.1551396385428292,0.252626983966941,0.03869040310382843,0.07906262576580048,0.8823529481887817,0.17514825239777565
rmftsa_ladata,XGBoost,457,51,0.16086059488299942,0.2689273091886775,0.05870302394032478,0.10866264998912811,0.9019607901573181,0.17395283840596676
spambase,CatBoost,4140,461,0.07976227753536616,0.14325518112009175,0.02503492496907711,0.035104215145111084,0.952277660369873,0.22789400443434715
spambase,ExtraTrees,4140,461,0.08819844799014202,0.1619127508209384,0.02368706651031971,0.029292961582541466,0.9479392766952515,0.23259696550667286
spambase,LightGBM,4140,461,0.08458953643487525,0.1474218823669309,0.026254957541823387,0.045232318341732025,0.9414316415786743,0.23144874162971973
spambase,LinearModel,4140,461,0.10455768907425718,0.1853031787100803,0.023781049996614456,0.025231288745999336,0.9305856823921204,0.23049769923090935
spambase,NeuralNetFastAI,4140,461,0.09200566958183913,0.1688960944052285,0.01900060847401619,0.025104064494371414,0.9414316415786743,0.2311958484351635
spambase,NeuralNetTorch,4140,461,0.09079431274657558,0.16240144099538692,0.022506143897771835,0.02917485497891903,0.9414316415786743,0.23162140883505344
spambase,RandomForest,4140,461,0.08981726928257522,0.15671028834579628,0.02574051544070244,0.03286750242114067,0.9370932579040527,0.2326444312930107
spambase,XGBoost,4140,461,0.09183613781107546,0.15442803741334343,0.03137318417429924,0.040610332041978836,0.9305856823921204,0.2333355750888586
sylvine,CatBoost,4611,513,0.08709396951799156,0.15429764360666,0.018283257260918617,0.02366737090051174,0.9415204524993896,0.23137126490473747
sylvine,ExtraTrees,4611,513,0.08991216344860328,0.1593104672289686,0.014244170859456062,0.027604933828115463,0.9376218318939209,0.23054293543100357
sylvine,LightGBM,4611,513,0.08602397366984892,0.15005139812673518,0.01344810239970684,0.028959399089217186,0.943469762802124,0.23114468157291412
sylvine,LinearModel,4611,513,0.15458015319297438,0.26519723945174434,0.01617102511227131,0.029635246843099594,0.8947368264198303,0.23038897663354874
sylvine,NeuralNetFastAI,4611,513,0.09814814489350938,0.16945137972524693,0.01720745861530304,0.028890596702694893,0.9337232112884521,0.23165713250637054
sylvine,NeuralNetTorch,4611,513,0.1009901741666315,0.1769753300861371,0.017902107909321785,0.0377911813557148,0.9337232112884521,0.23443840630352497
sylvine,RandomForest,4611,513,0.10938575606850875,0.18739806915908097,0.014543531462550163,0.02545550838112831,0.9259259104728699,0.23272640071809292
sylvine,XGBoost,4611,513,0.08809847435910079,0.1557245612105363,0.013341818004846573,0.024408716708421707,0.9395711421966553,0.2320086732506752
tokyo1,CatBoost,863,96,0.07689464101315924,0.1283806878839503,0.024010010063648224,0.07717172056436539,0.9166666865348816,0.18275966309010983
tokyo1,ExtraTrees,863,96,0.07380443727892678,0.12485807705539533,0.019540147855877876,0.06736323982477188,0.9375,0.18360070511698723
tokyo1,LightGBM,863,96,0.09590461324076162,0.15416946077828603,0.029170509427785873,0.0494827926158905,0.9270833134651184,0.18212642893195152
tokyo1,LinearModel,863,96,0.122936582884779,0.19641136698365413,0.036332644522190094,0.09495680034160614,0.90625,0.1840485166758299
tokyo1,NeuralNetFastAI,863,96,0.08967886630028361,0.1444241462280456,0.022362742573022842,0.05471901223063469,0.9166666865348816,0.18134654872119427
tokyo1,NeuralNetTorch,863,96,0.07174160377684023,0.12576608124509242,0.018352914601564407,0.048323679715394974,0.9479166865348816,0.17735054343938828
tokyo1,RandomForest,863,96,0.07688591623977581,0.12269789003214955,0.025767071172595024,0.05765744671225548,0.9166666865348816,0.18037186935544014
tokyo1,XGBoost,863,96,0.09755603136594128,0.15430549836212745,0.02913113310933113,0.06871765851974487,0.9166666865348816,0.18779417127370834
twonorm,CatBoost,6660,740,0.03220833063417786,0.056752190974774866,0.006480415351688862,0.011277751065790653,0.9770269989967346,0.27190995030105114
twonorm,ExtraTrees,6660,740,0.03333206559857571,0.059421701222745746,0.01031840592622757,0.014460347592830658,0.9756757020950317,0.2692386582493782
twonorm,LightGBM,6660,740,0.032391652771227145,0.057017521890994786,0.0069652884267270565,0.012985557317733765,0.9797297120094299,0.2695827782154083
twonorm,LinearModel,6660,740,0.029279535509521615,0.05484717890116542,0.008435066789388657,0.009857182390987873,0.9810810685157776,0.26557279005646706
twonorm,NeuralNetFastAI,6660,740,0.03098826182024859,0.0558485436594044,0.008887865580618382,0.011367855593562126,0.9783783555030823,0.2693874482065439
twonorm,NeuralNetTorch,6660,740,0.028877567161800385,0.05318157213463952,0.008040963672101498,0.011336402967572212,0.9810810685157776,0.26478929817676544
twonorm,RandomForest,6660,740,0.03193077013090723,0.05935019690309049,0.007926836609840393,0.012922598049044609,0.9810810685157776,0.26541467756032944
twonorm,XGBoost,6660,740,0.03571276800163142,0.062107881307271136,0.007792487740516663,0.015404599718749523,0.9770269989967346,0.25174386985599995
visualizing_soil,CatBoost,7776,865,2.9836627065342655e-06,0.0007273421455072833,0.0004920853534713387,0.0007265942404046655,1.0,0.2760954350233078
visualizing_soil,ExtraTrees,7776,865,0.00014817288139340609,0.000781458168262269,0.00046235075569711626,0.0007369648083113134,1.0,0.2693318594247103
visualizing_soil,LightGBM,7776,865,0.000273231519722869,0.0025319324380215797,0.0021158221643418074,0.0024441247805953026,1.0,0.2651100065559149
visualizing_soil,LinearModel,7776,865,6.301512217961529e-06,0.0004931966115904344,0.0004098060599062592,0.0004916014149785042,1.0,0.27047530747950077
visualizing_soil,NeuralNetFastAI,7776,865,0.0017448082956999908,0.0033434034101010013,0.001212296192534268,0.0008618755964562297,0.9988439083099365,0.27082527056336403
visualizing_soil,NeuralNetTorch,7776,865,6.28110894725881e-06,0.0008012366295326315,0.0006538702291436493,0.0007996573694981635,1.0,0.2698190174996853
visualizing_soil,RandomForest,7776,865,0.00012643655199097531,0.000919916857531886,0.0004603659035637975,0.0008830965380184352,1.0,0.2735553476959467
visualizing_soil,XGBoost,7776,865,0.0014322257503786321,0.002625140929020135,0.0011219196021556854,0.0012720621889457107,0.9988439083099365,0.27158149145543575
wilt,CatBoost,4355,484,0.0321494058596587,0.055229446521176506,0.007636161055415869,0.010428073816001415,0.9793388247489929,0.22340193390846252
wilt,ExtraTrees,4355,484,0.031468301320597074,0.055499157632306784,0.005783342756330967,0.012859526090323925,0.9814049601554871,0.22573326900601387
wilt,LightGBM,4355,484,0.03223255317173205,0.06027713955828762,0.005394016392529011,0.012189831584692001,0.9814049601554871,0.22817370295524597
wilt,LinearModel,4355,484,0.03124882097684092,0.05101697359685178,0.009222450666129589,0.009467349387705326,0.9793388247489929,0.22449727170169353
wilt,NeuralNetFastAI,4355,484,0.02261414769871705,0.03763737565739113,0.006222320254892111,0.011904035694897175,0.9834710955619812,0.22747652791440487
wilt,NeuralNetTorch,4355,484,0.02743370761795881,0.04477502821637431,0.006700483616441488,0.011171745136380196,0.9834710955619812,0.22442863881587982
wilt,RandomForest,4355,484,0.034076433121581845,0.05628147868261317,0.007890609093010426,0.010215082205832005,0.9772727489471436,0.21611916460096836
wilt,XGBoost,4355,484,0.03502489401685088,0.059270167889707424,0.007899057120084763,0.011785090900957584,0.9793388247489929,0.22300245612859726
wind,CatBoost,5916,658,0.1829205891628047,0.2940758149851908,0.017846643924713135,0.033497486263513565,0.8632218837738037,0.25357555598020554
wind,ExtraTrees,5916,658,0.18743594947325107,0.30403231455910484,0.014952845871448517,0.03894145414233208,0.8723404407501221,0.256796732544899
wind,LightGBM,5916,658,0.18014537326996918,0.2885581455152485,0.018507853150367737,0.04666172340512276,0.8723404407501221,0.2596972491592169
wind,LinearModel,5916,658,0.19822024545735575,0.31851622654751427,0.018398601561784744,0.0360117070376873,0.8601823449134827,0.25612737610936165
wind,NeuralNetFastAI,5916,658,0.17469036291647666,0.28177569698562727,0.01719529926776886,0.030612235888838768,0.8784194588661194,0.2634804230183363
wind,NeuralNetTorch,5916,658,0.17496493511131403,0.2819707380223406,0.013505183160305023,0.02965705096721649,0.8753799200057983,0.2598606292158365
wind,RandomForest,5916,658,0.19041277287109873,0.3095874712825185,0.010987795889377594,0.027833659201860428,0.8708206415176392,0.259567080065608
wind,XGBoost,5916,658,0.1819682886517107,0.2961186158575113,0.02005094289779663,0.04391796141862869,0.8708206415176392,0.25650732032954693
