dataset,model,cal_size,test_size,ETS_brier,ETS_logloss,ETS_kuiper,ETS_ece-15,ETS_accuracy,ETS_time
puma32H,NeuralNetFastAI,7372,820,0.10590115621838574,0.17505990783327918,0.012359850108623505,0.027807136997580528,0.9268292784690857,0.013893202994950116
puma32H,NeuralNetTorch,7372,820,0.10943408788903466,0.1841846112531629,0.01840713620185852,0.02891288697719574,0.9243902564048767,0.019115584902465343
puma32H,RandomForest,7372,820,0.15042159124718538,0.2397271280747402,0.013527676463127136,0.039933908730745316,0.8878048658370972,0.01430177700240165
puma32H,XGBoost,7372,820,0.14313844751851382,0.2368857685282214,0.01814800500869751,0.042666468769311905,0.8963414430618286,0.015904117026366293
puma8NH,CatBoost,7372,820,0.23020944094750387,0.3653827016283607,0.01848839968442917,0.047357719391584396,0.8402438759803772,0.014312959974631667
puma8NH,ExtraTrees,7372,820,0.2261415170261693,0.3576262052181969,0.01839551329612732,0.03863394632935524,0.8439024686813354,0.016780860954895616
puma8NH,LightGBM,7372,820,0.2314487382504474,0.3684636749653232,0.019208084791898727,0.04141279682517052,0.8414633870124817,0.01420092605985701
puma8NH,LinearModel,7372,820,0.2678438271159112,0.4355072185554368,0.031010985374450684,0.037261806428432465,0.8256097435951233,0.028651962988078594
puma8NH,NeuralNetFastAI,7372,820,0.22666706370945325,0.3595411395720201,0.01971163973212242,0.05939021334052086,0.8439024686813354,0.012572053004987538
puma8NH,NeuralNetTorch,7372,820,0.2248986164371893,0.3559892100474313,0.016009457409381866,0.050134237855672836,0.8426828980445862,0.01618537202011794
puma8NH,RandomForest,7372,820,0.22604818098648305,0.3575093467934722,0.01791723072528839,0.034464944154024124,0.8414633870124817,0.013485784991644323
puma8NH,XGBoost,7372,820,0.22972653952741742,0.3676196048288596,0.022373033687472343,0.04015970230102539,0.8414633870124817,0.013945542043074965
qsar-biodeg,CatBoost,949,106,0.17416501531174589,0.28629027603136403,0.021908629685640335,0.05758510157465935,0.8773584961891174,0.004687490058131516
qsar-biodeg,ExtraTrees,949,106,0.18010914107721845,0.29105091837586894,0.031461477279663086,0.08127754926681519,0.8773584961891174,0.008523690979927778
qsar-biodeg,LightGBM,949,106,0.1657116560618954,0.27620701132373804,0.019817018881440163,0.06605096906423569,0.8962264060974121,0.018248207052238286
qsar-biodeg,LinearModel,949,106,0.18063977061644543,0.2883890156289508,0.03433660790324211,0.11368855088949203,0.8679245114326477,0.007019570097327232
qsar-biodeg,NeuralNetFastAI,949,106,0.16761464570822426,0.26773152855394783,0.024052944034337997,0.09984911233186722,0.8584905862808228,0.006978602963499725
qsar-biodeg,NeuralNetTorch,949,106,0.18191750261680414,0.2988342354172192,0.02933267503976822,0.06534729897975922,0.8773584961891174,0.01383288693614304
qsar-biodeg,RandomForest,949,106,0.16846582741660396,0.2744964870444783,0.02407805435359478,0.0832342654466629,0.8773584961891174,0.008312958991155028
qsar-biodeg,XGBoost,949,106,0.1727126097107285,0.2894109593056462,0.021542061120271683,0.08065591752529144,0.8867924809455872,0.005085141980089247
ringnorm,CatBoost,6660,740,0.03362928822885256,0.061315862750715745,0.009628967382013798,0.020343463867902756,0.9810810685157776,0.013910560985095799
ringnorm,ExtraTrees,6660,740,0.035024349726630155,0.06426154884581291,0.010921858251094818,0.016988104209303856,0.9756757020950317,0.03210411802865565
ringnorm,LightGBM,6660,740,0.031046803121516857,0.05968992957683189,0.004752574488520622,0.011864874511957169,0.9824324250221252,0.016820385004393756
ringnorm,LinearModel,6660,740,0.32400241474736874,0.4962969940697521,0.04554254561662674,0.09138305485248566,0.7729730010032654,0.02190608996897936
ringnorm,NeuralNetFastAI,6660,740,0.03377007599042461,0.06195664740910922,0.006119099911302328,0.017869334667921066,0.9783783555030823,0.01630823197774589
ringnorm,NeuralNetTorch,6660,740,0.030513018366981535,0.055375629614655676,0.007744103670120239,0.011276787146925926,0.9797297120094299,0.015291001996956766
ringnorm,RandomForest,6660,740,0.06621665493979563,0.11119160542726458,0.025425171479582787,0.030405830591917038,0.954054057598114,0.022696617990732193
ringnorm,XGBoost,6660,740,0.03603045049686728,0.06598538018364464,0.009124414063990116,0.017019644379615784,0.9783783555030823,0.01267728500533849
rmftsa_ladata,CatBoost,457,51,0.13985642386146893,0.23750484844166037,0.03791169822216034,0.08936838805675507,0.9215686321258545,0.00404393405187875
rmftsa_ladata,ExtraTrees,457,51,0.13298524810532467,0.21369192997988748,0.04241609573364258,0.12855803966522217,0.9215686321258545,0.004417867981828749
rmftsa_ladata,LightGBM,457,51,0.1355636893628365,0.22513876252639428,0.03426142409443855,0.10274546593427658,0.9019607901573181,0.004159511066973209
rmftsa_ladata,LinearModel,457,51,0.10773669887887832,0.18805374524427573,0.04044971242547035,0.09987590461969376,0.9411764740943909,0.005223390995524824
rmftsa_ladata,NeuralNetFastAI,457,51,0.10370367288974391,0.1849318283821136,0.04589163511991501,0.12397843599319458,0.9607843160629272,0.0039025559090077877
rmftsa_ladata,NeuralNetTorch,457,51,0.13319468959467196,0.24377971975984183,0.04063837230205536,0.11367886513471603,0.9215686321258545,0.0071064470103010535
rmftsa_ladata,RandomForest,457,51,0.1476551022350589,0.2338304246845598,0.0266248881816864,0.08082222938537598,0.8823529481887817,0.0057943230494856834
rmftsa_ladata,XGBoost,457,51,0.13309144728918765,0.23499160340786085,0.04524824023246765,0.10583740472793579,0.9215686321258545,0.003934931010007858
spambase,CatBoost,4140,461,0.08027124275052493,0.14564616399813274,0.024537140503525734,0.0346684493124485,0.952277660369873,0.01176890090573579
spambase,ExtraTrees,4140,461,0.08951276829514523,0.1589317291881569,0.024665668606758118,0.03279528766870499,0.9479392766952515,0.017137840972281992
spambase,LightGBM,4140,461,0.08578846106009165,0.1504840994961074,0.02919606678187847,0.042849913239479065,0.9392624497413635,0.00931037892587483
spambase,LinearModel,4140,461,0.10482382073865158,0.18445307509486503,0.02575630322098732,0.035334743559360504,0.9262472987174988,0.04433572804555297
spambase,NeuralNetFastAI,4140,461,0.0916897555421918,0.16785523867713725,0.01392926461994648,0.02276046946644783,0.9370932579040527,0.02215198997873813
spambase,NeuralNetTorch,4140,461,0.08774868252919236,0.1587623804137429,0.021319007501006126,0.02467445656657219,0.9392624497413635,0.011860303930006921
spambase,RandomForest,4140,461,0.09294707543146172,0.1571010830819753,0.0318305529654026,0.03569230064749718,0.9392624497413635,0.01623734994791448
spambase,XGBoost,4140,461,0.0898572605998287,0.15518270192139808,0.031847577542066574,0.044757355004549026,0.9305856823921204,0.0097968690097332
sylvine,CatBoost,4611,513,0.09057901491179926,0.15852961855354572,0.027666570618748665,0.030487140640616417,0.9376218318939209,0.011523586930707097
sylvine,ExtraTrees,4611,513,0.09418293175813044,0.16496589543952297,0.03271260857582092,0.03983718901872635,0.9415204524993896,0.01260137208737433
sylvine,LightGBM,4611,513,0.08955306591076367,0.16027637367754302,0.030237525701522827,0.03205948323011398,0.9415204524993896,0.009424827061593533
sylvine,LinearModel,4611,513,0.1542632715898294,0.2680772183982877,0.01766955479979515,0.03801686689257622,0.892787516117096,0.016122814966365695
sylvine,NeuralNetFastAI,4611,513,0.09877484565688915,0.16890687663858459,0.02379429340362549,0.03256816416978836,0.9376218318939209,0.016305446974001825
sylvine,NeuralNetTorch,4611,513,0.10008496278772389,0.1744016313675311,0.01721266843378544,0.030108021572232246,0.9298245906829834,0.01382751006167382
sylvine,RandomForest,4611,513,0.11180427154967182,0.19340641209786102,0.023690059781074524,0.0316241979598999,0.9278752207756042,0.012553986976854503
sylvine,XGBoost,4611,513,0.09083317235550345,0.16066074669094038,0.024358704686164856,0.030832048505544662,0.9376218318939209,0.009549453970976174
tokyo1,CatBoost,863,96,0.07833375877816616,0.12858124962597475,0.02446550875902176,0.07120043784379959,0.9166666865348816,0.005006431019864976
tokyo1,ExtraTrees,863,96,0.07866108093929335,0.12580642303399217,0.02070757932960987,0.076739601790905,0.9375,0.0068840449675917625
tokyo1,LightGBM,863,96,0.09920000506453415,0.15395204312180702,0.027224261313676834,0.08175426721572876,0.9166666865348816,0.004880273016169667
tokyo1,LinearModel,863,96,0.1277401139181972,0.20102481824208626,0.03767542541027069,0.08808312565088272,0.90625,0.004852248006500304
tokyo1,NeuralNetFastAI,863,96,0.08826479919059545,0.14356714079266017,0.01881956122815609,0.05909976363182068,0.9270833134651184,0.004851827980019152
tokyo1,NeuralNetTorch,863,96,0.06881394306725021,0.11621385140599139,0.019905846565961838,0.056032296270132065,0.9583333134651184,0.007801788044162095
tokyo1,RandomForest,863,96,0.08102396131580951,0.12469802087031667,0.02732168883085251,0.0714295506477356,0.9270833134651184,0.005956766079179943
tokyo1,XGBoost,863,96,0.09582884908212812,0.15028920032187273,0.02766851708292961,0.08373106271028519,0.9166666865348816,0.004215976921841502
twonorm,CatBoost,6660,740,0.03229172831914573,0.05647110423025471,0.0072524938732385635,0.012025163508951664,0.9770269989967346,0.013436672976240516
twonorm,ExtraTrees,6660,740,0.033159708232327334,0.05922686430839884,0.011021433398127556,0.017482921481132507,0.9797297120094299,0.035059590940363705
twonorm,LightGBM,6660,740,0.03356493602492328,0.0578567436159326,0.007780777756124735,0.01664075069129467,0.9797297120094299,0.014095783932134509
twonorm,LinearModel,6660,740,0.029303672585908828,0.05424610734882572,0.008574185892939568,0.014059681445360184,0.9810810685157776,0.016575902001932263
twonorm,NeuralNetFastAI,6660,740,0.030639660318935242,0.054261068265897015,0.009487578645348549,0.012116567231714725,0.9783783555030823,0.016821037977933884
twonorm,NeuralNetTorch,6660,740,0.030711083074254773,0.05518391813711464,0.009928734973073006,0.014102360233664513,0.9797297120094299,0.01662519504316151
twonorm,RandomForest,6660,740,0.03128570159002184,0.058708860455488565,0.007158190943300724,0.01471702940762043,0.9783783555030823,0.026234962977468967
twonorm,XGBoost,6660,740,0.03532809696108415,0.06148739724252692,0.008355382829904556,0.015390544198453426,0.9770269989967346,0.01350720995105803
visualizing_soil,CatBoost,7776,865,4.1981973400585e-08,7.545399975208113e-06,5.62627565159346e-06,7.5348748396208975e-06,1.0,0.020981307025067508
visualizing_soil,ExtraTrees,7776,865,1.5164009997029557e-05,9.76360014772678e-05,9.363889694213867e-05,9.37263248488307e-05,1.0,0.022186169982887805
visualizing_soil,LightGBM,7776,865,8.330566661352115e-06,0.0016292036282136281,0.0008145514293573797,0.0016270984197035432,1.0,0.021140059921890497
visualizing_soil,LinearModel,7776,865,0.00052732741682245,0.0007524024872207286,0.0005520982085727155,0.0005540154525078833,1.0,0.03978040802758187
visualizing_soil,NeuralNetFastAI,7776,865,5.500101961689412e-06,5.916722908979316e-05,5.770799907622859e-05,5.784431050415151e-05,1.0,0.019000109983608127
visualizing_soil,NeuralNetTorch,7776,865,2.9351359504072793e-10,5.978045408342994e-07,6.556510925292969e-07,6.965592547203414e-07,1.0,0.03344011295121163
visualizing_soil,RandomForest,7776,865,0.0001592216760751249,0.000564933743997105,0.0004521766968537122,0.0005174520192667842,1.0,0.021097874967381358
visualizing_soil,XGBoost,7776,865,1.68899379527065e-51,0.0,1.3973525007673314e-27,1.0000000116860974e-07,1.0,0.014532062923535705
wilt,CatBoost,4355,484,0.03138134520302103,0.056086946022784516,0.007970910519361496,0.011697010137140751,0.9814049601554871,0.009467076975852251
wilt,ExtraTrees,4355,484,0.03317559688706128,0.05681254375342111,0.010839112102985382,0.01576370745897293,0.9772727489471436,0.01408755301963538
wilt,LightGBM,4355,484,0.030665443395323764,0.05628317427308843,0.005851272027939558,0.015053379349410534,0.9772727489471436,0.009900664910674095
wilt,LinearModel,4355,484,0.03533421801389988,0.05481817797386936,0.01507512666285038,0.018870338797569275,0.9731404781341553,0.009935009060427547
wilt,NeuralNetFastAI,4355,484,0.02263029671997797,0.037371390203117354,0.00861764419823885,0.009364573284983635,0.9834710955619812,0.021911373012699187
wilt,NeuralNetTorch,4355,484,0.024462399342838406,0.03853854174685778,0.004914458841085434,0.017173970118165016,0.9814049601554871,0.009246914996765554
wilt,RandomForest,4355,484,0.03455338148719625,0.05824019308393629,0.009650631807744503,0.012207766994833946,0.9793388247489929,0.01510607695672661
wilt,XGBoost,4355,484,0.036794238921934945,0.06506536672676151,0.011088603176176548,0.022955946624279022,0.9752066135406494,0.012468409026041627
wind,CatBoost,5916,658,0.1805009002225076,0.29286907826720016,0.01761334389448166,0.03554658591747284,0.8632218837738037,0.013853842974640429
wind,ExtraTrees,5916,658,0.18743274174350724,0.3038808323198232,0.016307055950164795,0.03946186229586601,0.8647416234016418,0.024333753040991724
wind,LightGBM,5916,658,0.17812760535666738,0.28666551523380523,0.017216607928276062,0.03937475010752678,0.8738601803779602,0.012585432035848498
wind,LinearModel,5916,658,0.1983728095460005,0.3177779448165485,0.017056111246347427,0.03728529438376427,0.8556231260299683,0.012169579975306988
wind,NeuralNetFastAI,5916,658,0.17478190397049187,0.28186447715364027,0.019409053027629852,0.03384452313184738,0.8814589381217957,0.013785104034468532
wind,NeuralNetTorch,5916,658,0.1755030764889871,0.28383991940524667,0.01771647483110428,0.033112864941358566,0.8784194588661194,0.013222577050328255
wind,RandomForest,5916,658,0.1904778110776963,0.311904308686332,0.012464694678783417,0.03683996945619583,0.8708206415176392,0.0240555020282045
wind,XGBoost,5916,658,0.18147878178615595,0.2946572492211158,0.01906784623861313,0.03737958148121834,0.8708206415176392,0.013816166087053716
