dataset,model,cal_size,test_size,Isotonic_brier,Isotonic_logloss,Isotonic_kuiper,Isotonic_ece-15,Isotonic_accuracy,Isotonic_time
pc2,LightGBM,5030,559,0.006518604722320216,0.013524374439963576,0.003346160287037492,0.0003176752361468971,0.9964221715927124,0.009330224245786667
pc2,LinearModel,5030,559,0.006438960896535617,0.013762815807986115,0.003560371696949005,0.0030530139338225126,0.9964221715927124,0.009457670152187347
pc2,NeuralNetFastAI,5030,559,0.006393688678795295,0.012436864499505824,0.002936015371233225,0.0025377648416906595,0.9964221715927124,0.00935092568397522
pc2,NeuralNetTorch,5030,559,0.006782281356507945,0.014709821706597572,0.0032467423006892204,0.0016797352582216263,0.9964221715927124,0.009189371019601822
pc2,RandomForest,5030,559,0.0068786214512047035,0.016004978712425632,0.003387844655662775,0.0005427675787359476,0.9964221715927124,0.009176712483167648
pc2,XGBoost,5030,559,0.006106454537315457,0.011704519451098877,0.002724354388192296,0.004823057912290096,0.9964221715927124,0.009281102567911148
pc3,CatBoost,1406,157,0.172339749980335,0.27789896381386786,0.04365690425038338,0.08454891294240952,0.9044585824012756,0.00652250275015831
pc3,ExtraTrees,1406,157,0.1661728824151219,0.26462460384536163,0.03423723950982094,0.052175674587488174,0.8980891704559326,0.006492286920547485
pc3,LightGBM,1406,157,0.17247235163284727,0.2840326083503126,0.03353068232536316,0.05772588402032852,0.8980891704559326,0.006659504026174545
pc3,LinearModel,1406,157,0.2010521657096405,1.4108096503469068,0.05198504775762558,0.097120501101017,0.8917197585105896,0.00640081986784935
pc3,NeuralNetFastAI,1406,157,0.18143003631365923,0.3016671872084879,0.04034887254238129,0.062381234019994736,0.8917197585105896,0.006589282304048538
pc3,NeuralNetTorch,1406,157,0.18750654492727362,0.3210630082043319,0.04785541072487831,0.07076672464609146,0.8980891704559326,0.006540566682815552
pc3,RandomForest,1406,157,0.16818803312982133,0.2757423054236601,0.03220459818840027,0.046085577458143234,0.8980891704559326,0.006608080118894577
pc3,XGBoost,1406,157,0.17507566914921788,0.2787372901865317,0.041430000215768814,0.05855274945497513,0.8789808750152588,0.006610143929719925
pc4,CatBoost,1312,146,0.12023650128436884,0.19011882856890958,0.03771142289042473,0.053700707852840424,0.8972602486610413,0.006455365568399429
pc4,ExtraTrees,1312,146,0.12631295544041077,0.7695065635605047,0.02328028902411461,0.04133046790957451,0.8904109597206116,0.006465479731559753
pc4,LightGBM,1312,146,0.12557028718768837,0.19505571494818422,0.02919563092291355,0.06161336600780487,0.9109588861465454,0.006600972265005112
pc4,LinearModel,1312,146,0.118697820752864,0.19712471693329045,0.03699702024459839,0.045703910291194916,0.931506872177124,0.0063683390617370605
pc4,NeuralNetFastAI,1312,146,0.1206702215584004,0.2006014260944064,0.035839904099702835,0.0526890829205513,0.931506872177124,0.006518427282571793
pc4,NeuralNetTorch,1312,146,0.1331657374729896,0.20597622966020654,0.033082183450460434,0.03535086289048195,0.9109588861465454,0.006714120507240295
pc4,RandomForest,1312,146,0.125593411623492,0.19039766456855964,0.03053888864815235,0.05071122944355011,0.9109588861465454,0.0065361931920051575
pc4,XGBoost,1312,146,0.1326653980204315,0.20748573521708102,0.03917156159877777,0.07274403423070908,0.9178082346916199,0.006501361727714539
philippine,CatBoost,5248,584,0.3163059482591449,0.4703854841451294,0.016511522233486176,0.04849236086010933,0.7636986374855042,0.009595073759555817
philippine,ExtraTrees,5248,584,0.3186872617968832,0.4786516329171445,0.0161154605448246,0.028138237074017525,0.767123281955719,0.009218621999025345
philippine,LightGBM,5248,584,0.30208810800656827,0.4552289691241631,0.025867678225040436,0.03211069479584694,0.7773972749710083,0.009207885712385178
philippine,LinearModel,5248,584,0.37534210895288617,0.562198282858116,0.0241510272026062,0.06208048015832901,0.7243150472640991,0.009209543466567993
philippine,NeuralNetFastAI,5248,584,0.36530517415365493,0.5404714374285021,0.02762819081544876,0.053344450891017914,0.7431507110595703,0.009257744997739792
philippine,NeuralNetTorch,5248,584,0.36575287799314926,0.5485142809863379,0.03167326748371124,0.06586902588605881,0.7345890402793884,0.009244866669178009
philippine,RandomForest,5248,584,0.32112293419484317,0.4869156956394556,0.017387382686138153,0.035716116428375244,0.7602739930152893,0.00931829959154129
philippine,XGBoost,5248,584,0.3010724937124314,0.5986371047529172,0.019028007984161377,0.03827395662665367,0.7773972749710083,0.009202156215906143
phoneme,CatBoost,4863,541,0.13333193938020016,0.21655967723043712,0.012207345105707645,0.04150446876883507,0.905730128288269,0.009026050567626953
phoneme,ExtraTrees,4863,541,0.12546564398741028,0.20278377824192445,0.012797322124242783,0.024414226412773132,0.9131238460540771,0.0091983862221241
phoneme,LightGBM,4863,541,0.13475834816943777,0.21938844803748228,0.01305440068244934,0.04055666923522949,0.9131238460540771,0.00921805202960968
phoneme,LinearModel,4863,541,0.3197056314288427,0.48035211449670984,0.04953908920288086,0.043525613844394684,0.7634010910987854,0.009219586849212646
phoneme,NeuralNetFastAI,4863,541,0.15825796793082875,0.25419333497329627,0.018608063459396362,0.03371593356132507,0.8835489749908447,0.00920218974351883
phoneme,NeuralNetTorch,4863,541,0.14044483867221022,0.23408662528728158,0.016916140913963318,0.0397830531001091,0.9112753868103027,0.009200647473335266
phoneme,RandomForest,4863,541,0.13283825209575945,0.21794097930415254,0.013620980083942413,0.03292808309197426,0.905730128288269,0.00920867919921875
phoneme,XGBoost,4863,541,0.13165352628886937,0.21801905923090406,0.018985727801918983,0.04563472792506218,0.9112753868103027,0.009281840175390244
pm10,CatBoost,450,50,0.43450011755080936,0.6315174132151525,0.09221842885017395,0.18063761293888092,0.7599999904632568,0.005724616348743439
pm10,ExtraTrees,450,50,0.4604930302903982,0.653016093494427,0.11069191992282867,0.13476629555225372,0.6000000238418579,0.0057635679841041565
pm10,LightGBM,450,50,0.42276781915353057,0.6136645561548137,0.07362100481987,0.09479540586471558,0.6600000262260437,0.00573473796248436
pm10,LinearModel,450,50,0.4969295263498221,0.6900953406319679,0.16924728453159332,0.03336372971534729,0.5600000023841858,0.005668669939041138
pm10,NeuralNetFastAI,450,50,0.5178221728548248,0.7115008067958573,0.10288162529468536,0.13472171127796173,0.47999998927116394,0.005646273493766785
pm10,NeuralNetTorch,450,50,0.526907164322471,0.7193381667972022,0.1398734152317047,0.1419372856616974,0.47999998927116394,0.005637962371110916
pm10,RandomForest,450,50,0.4319681152386886,0.6242640402349353,0.11066533625125885,0.16024799644947052,0.7400000095367432,0.005821514874696732
pm10,XGBoost,450,50,0.47472919059087104,0.6747819984253209,0.07097247242927551,0.07054454833269119,0.6800000071525574,0.005573086440563202
pollen,CatBoost,3463,385,0.5013694369760623,0.6945260015582441,0.07249675691127777,0.007726951036602259,0.4987013041973114,0.008184079080820084
pollen,ExtraTrees,3463,385,0.49984510300142726,0.6925249424903942,0.08742424845695496,0.003423041896894574,0.48051947355270386,0.007995355874300003
pollen,LightGBM,3463,385,0.5020920874665074,0.6953388966705939,0.10480152070522308,0.022485211491584778,0.5220779180526733,0.007960252463817596
pollen,LinearModel,3463,385,0.5008619158511678,0.6940155307328506,0.21604397892951965,0.006166887003928423,0.4935064911842346,0.007951013743877411
pollen,NeuralNetFastAI,3463,385,0.49798481133819256,0.6911537180515003,0.09940103441476822,0.02851037122309208,0.5402597188949585,0.008057814091444016
pollen,NeuralNetTorch,3463,385,0.5020996705983236,0.6952553043124382,0.13103614747524261,0.0295314509421587,0.4987013041973114,0.0077378638088703156
pollen,RandomForest,3463,385,0.49876376451359916,0.6918776304559435,0.20471450686454773,0.011409553699195385,0.5038961172103882,0.007757145911455154
pollen,XGBoost,3463,385,0.5042481279080911,0.6974102347211045,0.058240119367837906,0.04043833166360855,0.4909090995788574,0.00798744335770607
puma32H,CatBoost,7372,820,0.1299827892363201,0.203355112442388,0.0096205472946167,0.018163882195949554,0.9048780202865601,0.01097739115357399
puma32H,ExtraTrees,7372,820,0.14494670107779592,0.2229397131247,0.01969701051712036,0.025335771963000298,0.8926829099655151,0.01089482381939888
puma32H,LightGBM,7372,820,0.14306995842773887,0.22249431077929083,0.011258568614721298,0.021694015711545944,0.8926829099655151,0.010530337691307068
puma32H,LinearModel,7372,820,0.46444052554373094,0.6573077832364129,0.027225136756896973,0.04487179219722748,0.6378048658370972,0.010552942752838135
puma32H,NeuralNetFastAI,7372,820,0.10566230668519104,0.17518999253354084,0.010587401688098907,0.015668725594878197,0.9268292784690857,0.01067691296339035
puma32H,NeuralNetTorch,7372,820,0.11022359813753371,0.18249010839246782,0.015600879676640034,0.0289235208183527,0.9207317233085632,0.010714486241340637
puma32H,RandomForest,7372,820,0.150464107827938,0.23577699360232338,0.017313864082098007,0.035747628659009933,0.8865853548049927,0.01055704802274704
puma32H,XGBoost,7372,820,0.14506203451374214,0.23041730065523594,0.01331760361790657,0.028491774573922157,0.8975609540939331,0.010728470981121063
puma8NH,CatBoost,7372,820,0.2292313033044587,0.3624648687989363,0.015129731968045235,0.04068105295300484,0.8292682766914368,0.010571394115686417
puma8NH,ExtraTrees,7372,820,0.22759845001381057,0.35785255593698007,0.018303632736206055,0.04781682416796684,0.8390243649482727,0.010539617389440536
puma8NH,LightGBM,7372,820,0.23152144777824396,0.3664491297588152,0.018551595509052277,0.033733125776052475,0.8378048539161682,0.010904621332883835
puma8NH,LinearModel,7372,820,0.26387090587884793,0.4244111636119044,0.017210543155670166,0.031814586371183395,0.8243902325630188,0.010682031512260437
puma8NH,NeuralNetFastAI,7372,820,0.227177286892625,0.35765408800295795,0.01928490772843361,0.055087216198444366,0.8463414907455444,0.0106918103992939
puma8NH,NeuralNetTorch,7372,820,0.2258199311111448,0.3540140448015347,0.017152119427919388,0.04924037680029869,0.8378048539161682,0.01060013473033905
puma8NH,RandomForest,7372,820,0.2267056847511357,0.36035637278246146,0.017398931086063385,0.038157813251018524,0.8451219797134399,0.010690268129110336
puma8NH,XGBoost,7372,820,0.22938824135736488,0.36469949975273,0.022935966029763222,0.030798889696598053,0.8414633870124817,0.010727114975452423
qsar-biodeg,CatBoost,949,106,0.17690795421734037,0.2945740447956703,0.018050361424684525,0.0412796288728714,0.8773584961891174,0.006164234131574631
qsar-biodeg,ExtraTrees,949,106,0.1820567687800468,0.2961020706026645,0.04373294860124588,0.06281539797782898,0.8584905862808228,0.006041020154953003
qsar-biodeg,LightGBM,949,106,0.16860587294582352,0.28434243991247504,0.022027339786291122,0.0548170730471611,0.8867924809455872,0.006176959723234177
qsar-biodeg,LinearModel,949,106,0.18284436036440416,0.2929002195091838,0.04238200560212135,0.10858725756406784,0.8679245114326477,0.006391942501068115
qsar-biodeg,NeuralNetFastAI,949,106,0.17222286102007028,0.2729584512523961,0.03711732476949692,0.05743176117539406,0.8773584961891174,0.006166920065879822
qsar-biodeg,NeuralNetTorch,949,106,0.18879552268576422,0.3091813798255877,0.031520046293735504,0.032893404364585876,0.8773584961891174,0.006093598902225494
qsar-biodeg,RandomForest,949,106,0.16775282868586236,0.275490981212812,0.02594643086194992,0.07045098394155502,0.8773584961891174,0.00607772171497345
qsar-biodeg,XGBoost,949,106,0.17965667985032627,0.2982065737166386,0.037069786339998245,0.05404314026236534,0.8867924809455872,0.006255902349948883
ringnorm,CatBoost,6660,740,0.031185316469725662,0.05869961429064597,0.005132647231221199,0.01333853043615818,0.9824324250221252,0.010474562644958496
ringnorm,ExtraTrees,6660,740,0.034293446320655806,0.059736731752848334,0.005867154337465763,0.00931617058813572,0.9783783555030823,0.01015772670507431
ringnorm,LightGBM,6660,740,0.03095847046463029,0.16969159753453197,0.003542902646586299,0.007471972145140171,0.9824324250221252,0.010661732405424118
ringnorm,LinearModel,6660,740,0.31128359251631565,0.4655721526919114,0.016829144209623337,0.03935236483812332,0.7770270109176636,0.010057937353849411
ringnorm,NeuralNetFastAI,6660,740,0.03553802992774327,0.17236716877231578,0.005661299452185631,0.009884186089038849,0.9770269989967346,0.010170333087444305
ringnorm,NeuralNetTorch,6660,740,0.029674458445081927,0.05123260475927526,0.00509185204282403,0.007423002738505602,0.9783783555030823,0.010355383157730103
ringnorm,RandomForest,6660,740,0.056470565023375906,0.10008055347828855,0.007974263280630112,0.01486139465123415,0.9648648500442505,0.010055258870124817
ringnorm,XGBoost,6660,740,0.033764922094674,0.06408505373198166,0.0066664633341133595,0.013764879666268826,0.9810810685157776,0.010094735771417618
rmftsa_ladata,CatBoost,457,51,0.1653620440104755,0.28583761639079425,0.04537338390946388,0.07697347551584244,0.8823529481887817,0.0057746246457099915
rmftsa_ladata,ExtraTrees,457,51,0.1573626372162468,0.23868488263073367,0.0419149324297905,0.10686130821704865,0.8627451062202454,0.005564089864492416
rmftsa_ladata,LightGBM,457,51,0.17096326904971024,0.2711291184880103,0.0381733700633049,0.07251036167144775,0.8823529481887817,0.005570277571678162
rmftsa_ladata,LinearModel,457,51,0.10849837245032828,0.1819311512023589,0.04942202568054199,0.07597827166318893,0.9411764740943909,0.005879729986190796
rmftsa_ladata,NeuralNetFastAI,457,51,0.09634454466833492,0.163571557623521,0.05503194406628609,0.08562742173671722,0.9607843160629272,0.0058367326855659485
rmftsa_ladata,NeuralNetTorch,457,51,0.136203062982213,0.23133151082585193,0.032669831067323685,0.11099959909915924,0.9019607901573181,0.006096135824918747
rmftsa_ladata,RandomForest,457,51,0.15438516128548266,0.2455866180134263,0.038530465215444565,0.053357698023319244,0.8823529481887817,0.005718592554330826
rmftsa_ladata,XGBoost,457,51,0.16842467418070062,0.26348759330966076,0.0642976313829422,0.07177287340164185,0.8627451062202454,0.005738794803619385
spambase,CatBoost,4140,461,0.08017328810155151,0.3196206266656687,0.024539750069379807,0.027785945683717728,0.9501084685325623,0.008541028946638107
spambase,ExtraTrees,4140,461,0.08780844674911362,0.33728966977121844,0.023971226066350937,0.025296824052929878,0.9501084685325623,0.008181799203157425
spambase,LightGBM,4140,461,0.08905704650130514,0.3264184191054742,0.027537213638424873,0.03649315983057022,0.9414316415786743,0.008510082960128784
spambase,LinearModel,4140,461,0.10354129410078315,0.36364554386188225,0.021988047286868095,0.02639150433242321,0.9327548742294312,0.008488655090332031
spambase,NeuralNetFastAI,4140,461,0.09407080976961323,0.17403024176727444,0.018278952687978745,0.027564262971282005,0.9414316415786743,0.008475787937641144
spambase,NeuralNetTorch,4140,461,0.09041002681912289,0.3393006942632227,0.02289193868637085,0.028010131791234016,0.9327548742294312,0.008434109389781952
spambase,RandomForest,4140,461,0.0891981827346492,0.33232169273035433,0.026248978450894356,0.030565856024622917,0.9370932579040527,0.008561063557863235
spambase,XGBoost,4140,461,0.0929012202442335,0.33290440901360197,0.03239598870277405,0.04287605732679367,0.9305856823921204,0.008504476398229599
sylvine,CatBoost,4611,513,0.08562709634047284,0.3107843593272118,0.02014845609664917,0.02004125528037548,0.943469762802124,0.008777078241109848
sylvine,ExtraTrees,4611,513,0.09182564246978904,0.1613696622831663,0.015207438729703426,0.02911417745053768,0.9356725215911865,0.008732475340366364
sylvine,LightGBM,4611,513,0.08754789737520621,0.15334668712782237,0.014247018843889236,0.023173311725258827,0.9395711421966553,0.008722934871912003
sylvine,LinearModel,4611,513,0.15489185314757892,0.423696767170685,0.017695993185043335,0.032174963504076004,0.8908382058143616,0.008665189146995544
sylvine,NeuralNetFastAI,4611,513,0.09923107031294895,0.17301387669857746,0.01916154846549034,0.024651160463690758,0.9337232112884521,0.00895361602306366
sylvine,NeuralNetTorch,4611,513,0.10187927353483307,0.3375819993505647,0.020141955465078354,0.034367457032203674,0.9337232112884521,0.008631303906440735
sylvine,RandomForest,4611,513,0.10964182882281383,0.18887515311902073,0.013592584989964962,0.021731030195951462,0.9278752207756042,0.008584309369325638
sylvine,XGBoost,4611,513,0.08749830364653861,0.15535611638924454,0.011635123752057552,0.028589127585291862,0.9395711421966553,0.00887903943657875
tokyo1,CatBoost,863,96,0.0696391933542627,0.1083190515759704,0.021978024393320084,0.024622337892651558,0.9166666865348816,0.006048571318387985
tokyo1,ExtraTrees,863,96,0.07205374526579815,0.1182158017541553,0.018007103353738785,0.0485275462269783,0.9375,0.005975209176540375
tokyo1,LightGBM,863,96,0.0948036028545467,0.14696943868195067,0.026617424562573433,0.04148527979850769,0.9375,0.006093278527259827
tokyo1,LinearModel,863,96,0.11831493526558556,0.18311455137931706,0.034897301346063614,0.051458291709423065,0.90625,0.006022121757268906
tokyo1,NeuralNetFastAI,863,96,0.08475287543329225,0.1250011818854479,0.019440783187747,0.032781489193439484,0.9270833134651184,0.006043531000614166
tokyo1,NeuralNetTorch,863,96,0.07214162250792827,0.11973879341296371,0.016238082200288773,0.03465899080038071,0.9479166865348816,0.005976177752017975
tokyo1,RandomForest,863,96,0.07395156735014403,0.11656107863388236,0.01972292549908161,0.04929537698626518,0.9375,0.006011400371789932
tokyo1,XGBoost,863,96,0.09657383394825288,0.1515469340135082,0.026915794238448143,0.03470313176512718,0.9166666865348816,0.005924005061388016
twonorm,CatBoost,6660,740,0.03194952561543422,0.05606421006071033,0.006108504720032215,0.010155649855732918,0.9770269989967346,0.010690130293369293
twonorm,ExtraTrees,6660,740,0.03153468347877432,0.05764606268388108,0.008898517116904259,0.012008605524897575,0.9797297120094299,0.010618753731250763
twonorm,LightGBM,6660,740,0.034040656421889214,0.06012383315490372,0.006595083512365818,0.010351784527301788,0.9797297120094299,0.010116435587406158
twonorm,LinearModel,6660,740,0.029129971820417423,0.054088645616107024,0.00785842165350914,0.013814318925142288,0.9810810685157776,0.01003958284854889
twonorm,NeuralNetFastAI,6660,740,0.03255209645568172,0.059320950003965124,0.010060608386993408,0.0123320072889328,0.9783783555030823,0.009920530021190643
twonorm,NeuralNetTorch,6660,740,0.029792585871350755,0.056241643695443926,0.008347703143954277,0.012079446576535702,0.9797297120094299,0.010195616632699966
twonorm,RandomForest,6660,740,0.03319453482990972,0.06035848195518116,0.009169124998152256,0.01240322832018137,0.9797297120094299,0.010222252458333969
twonorm,XGBoost,6660,740,0.035518305404167054,0.060972755197559306,0.007725385017693043,0.01223058346658945,0.9770269989967346,0.010153491050004959
visualizing_soil,CatBoost,7776,865,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.011159658432006836
visualizing_soil,ExtraTrees,7776,865,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.010372258722782135
visualizing_soil,LightGBM,7776,865,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.010507859289646149
visualizing_soil,LinearModel,7776,865,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.010458763688802719
visualizing_soil,NeuralNetFastAI,7776,865,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.010804124176502228
visualizing_soil,NeuralNetTorch,7776,865,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.010742902755737305
visualizing_soil,RandomForest,7776,865,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.010331958532333374
visualizing_soil,XGBoost,7776,865,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.010688789188861847
wilt,CatBoost,4355,484,0.03131376858453067,0.052561815294679855,0.00732884556055069,0.010080396197736263,0.9793388247489929,0.008746903389692307
wilt,ExtraTrees,4355,484,0.031764184327551584,0.05764385368446058,0.006517595611512661,0.013363420031964779,0.9793388247489929,0.00856734812259674
wilt,LightGBM,4355,484,0.030238550730547126,0.05791826131716338,0.005266755819320679,0.0074551603756845,0.9814049601554871,0.008973833173513412
wilt,LinearModel,4355,484,0.02980409291866184,0.04812177019515806,0.009667882695794106,0.01132228970527649,0.9793388247489929,0.008718729019165039
wilt,NeuralNetFastAI,4355,484,0.022535253497261945,0.03685269635278237,0.005230535753071308,0.004994413815438747,0.9855371713638306,0.008763272315263748
wilt,NeuralNetTorch,4355,484,0.028262242950249202,0.04542595020191499,0.006962379440665245,0.010220293886959553,0.9814049601554871,0.008671727031469345
wilt,RandomForest,4355,484,0.034420330859617265,0.057265146849266514,0.009413574822247028,0.011517729610204697,0.9772727489471436,0.008588925004005432
wilt,XGBoost,4355,484,0.03837594836682373,0.06387386368359432,0.007431934121996164,0.022260628640651703,0.9731404781341553,0.008879676461219788
wind,CatBoost,5916,658,0.1821166229729755,0.29250581656384445,0.021118640899658203,0.04419562220573425,0.8632218837738037,0.009563706815242767
wind,ExtraTrees,5916,658,0.18653654798289354,0.42722442346547895,0.014918848872184753,0.03382861614227295,0.8738601803779602,0.009627696126699448
wind,LightGBM,5916,658,0.18006674360464922,0.28829005409714004,0.02101597562432289,0.04346351698040962,0.869300901889801,0.009547680616378784
wind,LinearModel,5916,658,0.19852590961981045,0.44343496984891345,0.017560673877596855,0.02431841567158699,0.8601823449134827,0.009785842150449753
wind,NeuralNetFastAI,5916,658,0.17453646342679704,0.28174230249708115,0.017939314246177673,0.028013236820697784,0.8784194588661194,0.009616684168577194
wind,NeuralNetTorch,5916,658,0.17430095509952007,0.28161341438371934,0.014797843992710114,0.038877908140420914,0.8784194588661194,0.009549751877784729
wind,RandomForest,5916,658,0.19195951934758781,0.3126669113039001,0.011989191174507141,0.04304860532283783,0.8647416234016418,0.009538967162370682
wind,XGBoost,5916,658,0.18130748309192665,0.29872335692441354,0.021888181567192078,0.0319766141474247,0.8768997192382812,0.009632255882024765
