dataset,model,cal_size,test_size,TS_brier,TS_logloss,TS_kuiper,TS_ece-15,TS_accuracy,TS_time
pc3,LinearModel,1406,157,0.20320968329906464,0.34723618626594543,0.05327963829040527,0.10617616027593613,0.8726114630699158,0.006169653031975031
pc3,NeuralNetFastAI,1406,157,0.1778327226638794,0.28969162702560425,0.03580659627914429,0.06577317416667938,0.8980891704559326,0.0061829660553485155
pc3,NeuralNetTorch,1406,157,0.18202058970928192,0.29781341552734375,0.053767815232276917,0.056260500103235245,0.8980891704559326,0.0063633699901402
pc3,RandomForest,1406,157,0.17802971601486206,0.5947979092597961,0.08698852360248566,0.07782906293869019,0.8853503465652466,0.006740455981343985
pc3,XGBoost,1406,157,0.1791735142469406,0.28681203722953796,0.038019854575395584,0.06126057729125023,0.8789808750152588,0.006511503946967423
pc4,CatBoost,1312,146,0.11493679881095886,0.1813235878944397,0.02423838898539543,0.04787661135196686,0.9109588861465454,0.0060586059698835015
pc4,ExtraTrees,1312,146,0.12345132231712341,0.20205476880073547,0.02173539623618126,0.050403282046318054,0.9041095972061157,0.0062479740008711815
pc4,LightGBM,1312,146,0.1177133172750473,0.18958979845046997,0.022045673802495003,0.05963420495390892,0.9109588861465454,0.006230208091437817
pc4,LinearModel,1312,146,0.12132537364959717,0.20336125791072845,0.0484907329082489,0.059153273701667786,0.9041095972061157,0.005951942992396653
pc4,NeuralNetFastAI,1312,146,0.11570233851671219,0.19442540407180786,0.025054892525076866,0.05547148734331131,0.9383561611175537,0.005982675007544458
pc4,NeuralNetTorch,1312,146,0.14272896945476532,0.22024667263031006,0.050207629799842834,0.07493335008621216,0.8835616707801819,0.006122429971583188
pc4,RandomForest,1312,146,0.1198868528008461,0.1833578199148178,0.023859746754169464,0.05941544473171234,0.9109588861465454,0.007416052045300603
pc4,XGBoost,1312,146,0.122801274061203,0.19737005233764648,0.021861983463168144,0.04814312979578972,0.9109588861465454,0.006258414941839874
philippine,CatBoost,5248,584,0.31817036867141724,0.47642815113067627,0.02584090456366539,0.07193390280008316,0.7654109597206116,0.016674835002049804
philippine,ExtraTrees,5248,584,0.31641051173210144,0.4753909707069397,0.023419255390763283,0.037450652569532394,0.767123281955719,0.016355917905457318
philippine,LightGBM,5248,584,0.30125176906585693,0.4556759297847748,0.02333611436188221,0.03196937218308449,0.7808219194412231,0.01666865195147693
philippine,LinearModel,5248,584,0.3730142116546631,0.5562479496002197,0.023488452658057213,0.04808497428894043,0.7226027250289917,0.016966964001767337
philippine,NeuralNetFastAI,5248,584,0.3690248131752014,0.5448957681655884,0.03176902234554291,0.05049680918455124,0.732876718044281,0.016842728946357965
philippine,NeuralNetTorch,5248,584,0.3624565899372101,0.5407529473304749,0.025508634746074677,0.0670587420463562,0.7294520735740662,0.016136561054736376
philippine,RandomForest,5248,584,0.32159700989723206,0.485722154378891,0.016917742788791656,0.049246955662965775,0.7619863152503967,0.01738717604894191
philippine,XGBoost,5248,584,0.30044668912887573,0.45694699883461,0.02413049340248108,0.05106139928102493,0.789383590221405,0.017072562011890113
phoneme,CatBoost,4863,541,0.1346573680639267,0.21827517449855804,0.013217631727457047,0.03610609844326973,0.8964880108833313,0.01534522499423474
phoneme,ExtraTrees,4863,541,0.12302752584218979,0.2042485773563385,0.009191915392875671,0.033255208283662796,0.9094269871711731,0.015611692098900676
phoneme,LightGBM,4863,541,0.13327375054359436,0.21781571209430695,0.014445682056248188,0.031160429120063782,0.905730128288269,0.015768372104503214
phoneme,LinearModel,4863,541,0.32718604803085327,0.4886835515499115,0.03329228237271309,0.08340410888195038,0.7504621148109436,0.01598694105632603
phoneme,NeuralNetFastAI,4863,541,0.15676304697990417,0.25134727358818054,0.01743415743112564,0.043305233120918274,0.8853974342346191,0.015067168977111578
phoneme,NeuralNetTorch,4863,541,0.1450432538986206,0.2427108734846115,0.03373246267437935,0.051877789199352264,0.9001848697662354,0.015467565041035414
phoneme,RandomForest,4863,541,0.13661538064479828,0.23012205958366394,0.028474383056163788,0.04822458699345589,0.9075785875320435,0.015952073968946934
phoneme,XGBoost,4863,541,0.13070540130138397,0.21651259064674377,0.01855594292283058,0.04841185361146927,0.9094269871711731,0.016056290944106877
pm10,CatBoost,450,50,0.43150192499160767,0.6234735250473022,0.09016566723585129,0.14242279529571533,0.7400000095367432,0.0039140250300988555
pm10,ExtraTrees,450,50,0.4493325352668762,0.6416261196136475,0.08463194966316223,0.16093163192272186,0.6399999856948853,0.003942964016459882
pm10,LightGBM,450,50,0.4332060217857361,0.6255209445953369,0.09549885988235474,0.13899430632591248,0.6800000071525574,0.0037391389487311244
pm10,LinearModel,450,50,0.5,0.6931471228599548,0.23000000417232513,0.019999980926513672,0.4399999976158142,0.0037981480127200484
pm10,NeuralNetFastAI,450,50,0.4999050796031952,0.6927331686019897,0.0655125230550766,0.06742385774850845,0.5,0.004086120054125786
pm10,NeuralNetTorch,450,50,0.494399756193161,0.6866457462310791,0.07316164672374725,0.08896881341934204,0.5400000214576721,0.0039163060719147325
pm10,RandomForest,450,50,0.4308479428291321,0.623688280582428,0.08212524652481079,0.16513691842556,0.7200000286102295,0.003884861944243312
pm10,XGBoost,450,50,0.4483723044395447,0.641099214553833,0.09182514995336533,0.14790135622024536,0.6600000262260437,0.003958430956117809
pollen,CatBoost,3463,385,0.499789834022522,0.6929356455802917,0.03528676927089691,0.0058669159188866615,0.4961038827896118,0.012313224957324564
pollen,ExtraTrees,3463,385,0.5,0.6931471228599548,0.19090907275676727,0.0012986958026885986,0.5090909004211426,0.011579273035749793
pollen,LightGBM,3463,385,0.5010581612586975,0.6942105293273926,0.034751489758491516,0.006955495569854975,0.5376623272895813,0.011653961963020265
pollen,LinearModel,3463,385,0.5,0.6931471228599548,0.2493506371974945,0.0012986958026885986,0.501298725605011,0.012235280009917915
pollen,NeuralNetFastAI,3463,385,0.49964484572410583,0.6927984952926636,0.03786689043045044,0.007706803269684315,0.5194805264472961,0.012102251057513058
pollen,NeuralNetTorch,3463,385,0.49991321563720703,0.6930609345436096,0.01982620358467102,0.0035473965108394623,0.5090909004211426,0.012102151988074183
pollen,RandomForest,3463,385,0.4998275935649872,0.6929747462272644,0.031905800104141235,0.0012561380863189697,0.4935064911842346,0.011671317974105477
pollen,XGBoost,3463,385,0.5008251667022705,0.6939725875854492,0.029181629419326782,0.003713908838108182,0.48831167817115784,0.012018160079605877
puma32H,CatBoost,7372,820,0.13147912919521332,0.2112342119216919,0.014230260625481606,0.02886240929365158,0.9073171019554138,0.022906061029061675
puma32H,ExtraTrees,7372,820,0.14242933690547943,0.22246213257312775,0.011027663946151733,0.02768806368112564,0.8963414430618286,0.022279510973021388
puma32H,LightGBM,7372,820,0.14330266416072845,0.22660623490810394,0.009958788752555847,0.028551332652568817,0.8902438879013062,0.022514736047014594
puma32H,LinearModel,7372,820,0.46787840127944946,0.6610006093978882,0.02919885516166687,0.0547141395509243,0.6414633989334106,0.02272210700903088
puma32H,NeuralNetFastAI,7372,820,0.10558854788541794,0.17422057688236237,0.011844657361507416,0.023722149431705475,0.9268292784690857,0.02144905098248273
puma32H,NeuralNetTorch,7372,820,0.10805759578943253,0.18074935674667358,0.014656566083431244,0.02699945867061615,0.9243902564048767,0.022674230975098908
puma32H,RandomForest,7372,820,0.1500990092754364,0.23737238347530365,0.012749580666422844,0.03627860173583031,0.8878048658370972,0.022923255106434226
puma32H,XGBoost,7372,820,0.14199502766132355,0.22955672442913055,0.012405291199684143,0.033255741000175476,0.8963414430618286,0.021529516903683543
puma8NH,CatBoost,7372,820,0.23003517091274261,0.36405089497566223,0.019618775695562363,0.03965332731604576,0.8402438759803772,0.023113996954634786
puma8NH,ExtraTrees,7372,820,0.22592255473136902,0.35685014724731445,0.017304737120866776,0.0301975030452013,0.8439024686813354,0.022454455960541964
puma8NH,LightGBM,7372,820,0.2310723066329956,0.3668413460254669,0.01616060361266136,0.032740768045186996,0.8414633870124817,0.022655520937405527
puma8NH,LinearModel,7372,820,0.3056890666484833,0.5056519508361816,0.0664006769657135,0.14566203951835632,0.8256097435951233,0.02275921101681888
puma8NH,NeuralNetFastAI,7372,820,0.2264300435781479,0.35800257325172424,0.017212696373462677,0.05261533707380295,0.8439024686813354,0.022030772059224546
puma8NH,NeuralNetTorch,7372,820,0.22459036111831665,0.35415035486221313,0.016385763883590698,0.045769102871418,0.8426828980445862,0.022949774051085114
puma8NH,RandomForest,7372,820,0.22590261697769165,0.35694000124931335,0.017002111300826073,0.034004077315330505,0.8414633870124817,0.02335751603823155
puma8NH,XGBoost,7372,820,0.22953058779239655,0.36611470580101013,0.023037659004330635,0.042003192007541656,0.8414633870124817,0.022997398977167904
qsar-biodeg,CatBoost,949,106,0.174184650182724,0.28587034344673157,0.02215753123164177,0.06984418630599976,0.8773584961891174,0.005279458011500537
qsar-biodeg,ExtraTrees,949,106,0.18827539682388306,0.311239093542099,0.04410775005817413,0.09780646860599518,0.8773584961891174,0.005480193067342043
qsar-biodeg,LightGBM,949,106,0.16614867746829987,0.2761675715446472,0.022879792377352715,0.05298338830471039,0.8962264060974121,0.00544537091627717
qsar-biodeg,LinearModel,949,106,0.18271367251873016,0.2913782000541687,0.03483615443110466,0.11738989502191544,0.8679245114326477,0.0053732049418613315
qsar-biodeg,NeuralNetFastAI,949,106,0.16828979551792145,0.26919278502464294,0.026445504277944565,0.09021130204200745,0.8584905862808228,0.005355585948564112
qsar-biodeg,NeuralNetTorch,949,106,0.1829807013273239,0.3006715476512909,0.032063789665699005,0.06648460030555725,0.8773584961891174,0.005442988942377269
qsar-biodeg,RandomForest,949,106,0.16870447993278503,0.27487611770629883,0.025057632476091385,0.08573472499847412,0.8773584961891174,0.005241759936325252
qsar-biodeg,XGBoost,949,106,0.17239072918891907,0.2886441648006439,0.020222458988428116,0.07892762124538422,0.8867924809455872,0.005236502969637513
ringnorm,CatBoost,6660,740,0.03345665708184242,0.06104414537549019,0.009630451910197735,0.017595738172531128,0.9810810685157776,0.020652236067689955
ringnorm,ExtraTrees,6660,740,0.03479137644171715,0.06333614885807037,0.010558582842350006,0.018826527521014214,0.9756757020950317,0.020331254927441478
ringnorm,LightGBM,6660,740,0.031099071726202965,0.058923911303281784,0.004480515606701374,0.011877368204295635,0.9824324250221252,0.019781347014941275
ringnorm,LinearModel,6660,740,0.32611405849456787,0.49953123927116394,0.048339709639549255,0.07949989289045334,0.7729730010032654,0.020164157962426543
ringnorm,NeuralNetFastAI,6660,740,0.0337153859436512,0.06187640503048897,0.005890021100640297,0.016701258718967438,0.9783783555030823,0.020382817019708455
ringnorm,NeuralNetTorch,6660,740,0.030562859028577805,0.055239882320165634,0.008127734065055847,0.014102958142757416,0.9797297120094299,0.019668864086270332
ringnorm,RandomForest,6660,740,0.06635134667158127,0.1109924241900444,0.025613516569137573,0.0283733569085598,0.954054057598114,0.019956705975346267
ringnorm,XGBoost,6660,740,0.035912249237298965,0.06598953902721405,0.009012461639940739,0.01742469146847725,0.9783783555030823,0.01960253098513931
rmftsa_ladata,CatBoost,457,51,0.13932684063911438,0.23554186522960663,0.03680633008480072,0.0868757963180542,0.9215686321258545,0.0037409448996186256
rmftsa_ladata,ExtraTrees,457,51,0.13260392844676971,0.21285218000411987,0.042447447776794434,0.11207424849271774,0.9215686321258545,0.003740216954611242
rmftsa_ladata,LightGBM,457,51,0.1346871554851532,0.22002668678760529,0.02964945137500763,0.08662223070859909,0.9019607901573181,0.0037734730867668986
rmftsa_ladata,LinearModel,457,51,0.10553278028964996,0.18219256401062012,0.03600483015179634,0.08286085724830627,0.9411764740943909,0.0036825230345129967
rmftsa_ladata,NeuralNetFastAI,457,51,0.10160387307405472,0.18144959211349487,0.043552741408348083,0.11899804323911667,0.9607843160629272,0.0037505360087379813
rmftsa_ladata,NeuralNetTorch,457,51,0.14151157438755035,0.23373901844024658,0.041916459798812866,0.11869493126869202,0.9215686321258545,0.0037422949681058526
rmftsa_ladata,RandomForest,457,51,0.14786285161972046,0.23317603766918182,0.02634674496948719,0.09036945551633835,0.8823529481887817,0.003955555963329971
rmftsa_ladata,XGBoost,457,51,0.13037654757499695,0.22807228565216064,0.038835298269987106,0.1352134793996811,0.9215686321258545,0.0038831529673188925
spambase,CatBoost,4140,461,0.08018966764211655,0.1492011845111847,0.02471935749053955,0.038049619644880295,0.952277660369873,0.013774780090898275
spambase,ExtraTrees,4140,461,0.09082208573818207,0.16622203588485718,0.025234457105398178,0.03783715143799782,0.9479392766952515,0.013866975903511047
spambase,LightGBM,4140,461,0.08598297089338303,0.15119805932044983,0.02922261506319046,0.04576044902205467,0.9392624497413635,0.013114511966705322
spambase,LinearModel,4140,461,0.10478175431489944,0.19144856929779053,0.026519563049077988,0.028027474880218506,0.9262472987174988,0.014080020016990602
spambase,NeuralNetFastAI,4140,461,0.09187572449445724,0.1687602400779724,0.014758975245058537,0.024988515302538872,0.9370932579040527,0.013764815987087786
spambase,NeuralNetTorch,4140,461,0.08778925240039825,0.1635141372680664,0.020816223695874214,0.026293789967894554,0.9392624497413635,0.0134840770624578
spambase,RandomForest,4140,461,0.09156942367553711,0.33353671431541443,0.03125399351119995,0.04252135381102562,0.9392624497413635,0.013465887983329594
spambase,XGBoost,4140,461,0.08989649266004562,0.15527646243572235,0.0318482406437397,0.04377240687608719,0.9305856823921204,0.013973376015201211
sylvine,CatBoost,4611,513,0.09128443896770477,0.16034631431102753,0.03034702129662037,0.03172828257083893,0.9376218318939209,0.015265902038663626
sylvine,ExtraTrees,4611,513,0.09438750147819519,0.16618625819683075,0.034061700105667114,0.036311402916908264,0.9415204524993896,0.015104471938684583
sylvine,LightGBM,4611,513,0.0905526652932167,0.161479189991951,0.03050670027732849,0.03647252172231674,0.9415204524993896,0.014454539050348103
sylvine,LinearModel,4611,513,0.1544942408800125,0.2758040428161621,0.014153430238366127,0.03741398826241493,0.892787516117096,0.01570947701111436
sylvine,NeuralNetFastAI,4611,513,0.09886448085308075,0.16924472153186798,0.024379869922995567,0.03226889297366142,0.9376218318939209,0.01536532398313284
sylvine,NeuralNetTorch,4611,513,0.09994335472583771,0.17404983937740326,0.015631671994924545,0.030285492539405823,0.9298245906829834,0.015011508017778397
sylvine,RandomForest,4611,513,0.11297906935214996,0.19573760032653809,0.024982627481222153,0.03918235003948212,0.9278752207756042,0.014416389050893486
sylvine,XGBoost,4611,513,0.091472327709198,0.16135825216770172,0.026911795139312744,0.03551831096410751,0.9376218318939209,0.015559259918518364
tokyo1,CatBoost,863,96,0.07921818643808365,0.12539535760879517,0.025270119309425354,0.06977775692939758,0.9166666865348816,0.00497197697404772
tokyo1,ExtraTrees,863,96,0.08676168322563171,0.15289413928985596,0.03782545030117035,0.09756113588809967,0.9375,0.0051705799996852875
tokyo1,LightGBM,863,96,0.10066352039575577,0.15366312861442566,0.028164729475975037,0.08000072836875916,0.9166666865348816,0.004955145064741373
tokyo1,LinearModel,863,96,0.1286143809556961,0.2015119045972824,0.03773299604654312,0.09685958921909332,0.90625,0.004844087990932167
tokyo1,NeuralNetFastAI,863,96,0.0877809152007103,0.13717962801456451,0.016481980681419373,0.0583537220954895,0.9270833134651184,0.004827297991141677
tokyo1,NeuralNetTorch,863,96,0.07553756237030029,0.1278621256351471,0.03126074746251106,0.05178202688694,0.9583333134651184,0.004895944963209331
tokyo1,RandomForest,863,96,0.08081842213869095,0.12451785802841187,0.02716066688299179,0.07436061650514603,0.9270833134651184,0.006422671023756266
tokyo1,XGBoost,863,96,0.09772346168756485,0.14884676039218903,0.02843301370739937,0.06777926534414291,0.9166666865348816,0.005215473007410765
twonorm,CatBoost,6660,740,0.032276131212711334,0.05605144426226616,0.006619189400225878,0.011867924593389034,0.9770269989967346,0.020032759057357907
twonorm,ExtraTrees,6660,740,0.03318385034799576,0.0588427372276783,0.011242318898439407,0.014237640425562859,0.9797297120094299,0.01983886701054871
twonorm,LightGBM,6660,740,0.033565767109394073,0.057362984865903854,0.007678759749978781,0.016591930761933327,0.9797297120094299,0.019928143941797316
twonorm,LinearModel,6660,740,0.02930440381169319,0.05398999899625778,0.008758295327425003,0.013942067511379719,0.9810810685157776,0.02079084503930062
twonorm,NeuralNetFastAI,6660,740,0.030641699209809303,0.054209887981414795,0.009488515555858612,0.01211514137685299,0.9783783555030823,0.0198894269997254
twonorm,NeuralNetTorch,6660,740,0.030771592631936073,0.05518145114183426,0.009864204563200474,0.015847153961658478,0.9797297120094299,0.019243478076532483
twonorm,RandomForest,6660,740,0.03131774067878723,0.058799393475055695,0.007265475578606129,0.014855117537081242,0.9783783555030823,0.01982078596483916
twonorm,XGBoost,6660,740,0.035283010452985764,0.06103436276316643,0.0077508133836090565,0.01314941979944706,0.9770269989967346,0.01931434404104948
visualizing_soil,CatBoost,7776,865,5.572550199062221e-10,5.848819455422927e-07,5.960464477539062e-07,6.465992896664829e-07,1.0,0.022247167071327567
visualizing_soil,ExtraTrees,7776,865,2.9530381198128453e-06,4.2071667849086225e-05,4.1365623474121094e-05,4.139323937124573e-05,1.0,0.02416251297108829
visualizing_soil,LightGBM,7776,865,6.982586597814588e-08,3.7762802094221115e-05,2.2310809072223492e-05,3.884190664393827e-05,1.0,0.023146823048591614
visualizing_soil,LinearModel,7776,865,0.0005177820567041636,0.0007414380670525134,0.0005470794276334345,0.0005475835059769452,1.0,0.02386041299905628
visualizing_soil,NeuralNetFastAI,7776,865,0.0,0.0,0.0,7.777107668971439e-08,1.0,0.023474434041418135
visualizing_soil,NeuralNetTorch,7776,865,6.838597049751982e-11,2.8484487302193884e-07,2.980232238769531e-07,3.605586869070976e-07,1.0,0.02405327302403748
visualizing_soil,RandomForest,7776,865,7.181763794505969e-05,0.0002663847408257425,0.00023979321122169495,0.00024595786817371845,1.0,0.02314608101733029
visualizing_soil,XGBoost,7776,865,0.0,0.0,0.0,7.777107668971439e-08,1.0,0.023517031921073794
wilt,CatBoost,4355,484,0.031702663749456406,0.05700503662228584,0.008830144070088863,0.015053545124828815,0.9814049601554871,0.013529839925467968
wilt,ExtraTrees,4355,484,0.032944194972515106,0.055543914437294006,0.010333660989999771,0.0153306033462286,0.9772727489471436,0.014098915969952941
wilt,LightGBM,4355,484,0.030674541369080544,0.056627970188856125,0.00650426372885704,0.014840835705399513,0.9772727489471436,0.01333495497237891
wilt,LinearModel,4355,484,0.035743989050388336,0.05524595454335213,0.01541141513735056,0.018459688872098923,0.9731404781341553,0.013495018938556314
wilt,NeuralNetFastAI,4355,484,0.02248236909508705,0.03658140450716019,0.008497077971696854,0.008503048680722713,0.9834710955619812,0.013778986991383135
wilt,NeuralNetTorch,4355,484,0.024451615288853645,0.03853841871023178,0.004898354411125183,0.017187973484396935,0.9814049601554871,0.013552341028116643
wilt,RandomForest,4355,484,0.03372235968708992,0.05684757977724075,0.008081832900643349,0.013808631338179111,0.9793388247489929,0.013858712976798415
wilt,XGBoost,4355,484,0.03765575587749481,0.0653904601931572,0.01270610187202692,0.0178393442183733,0.9752066135406494,0.013495648046955466
wind,CatBoost,5916,658,0.18031622469425201,0.291663259267807,0.015006735920906067,0.03864220902323723,0.8632218837738037,0.017503907904028893
wind,ExtraTrees,5916,658,0.187508225440979,0.30404144525527954,0.016845107078552246,0.040354520082473755,0.8647416234016418,0.01764563494361937
wind,LightGBM,5916,658,0.1780315786600113,0.2863094210624695,0.016547441482543945,0.04147649183869362,0.8738601803779602,0.01744657289236784
wind,LinearModel,5916,658,0.19830352067947388,0.31752169132232666,0.016516122967004776,0.034717317670583725,0.8556231260299683,0.017418511910364032
wind,NeuralNetFastAI,5916,658,0.17466318607330322,0.28151267766952515,0.019309643656015396,0.02744349092245102,0.8814589381217957,0.017415627953596413
wind,NeuralNetTorch,5916,658,0.1754680722951889,0.28373855352401733,0.017441801726818085,0.03389858081936836,0.8784194588661194,0.01729570608586073
wind,RandomForest,5916,658,0.19165989756584167,0.3134467303752899,0.018235690891742706,0.049293152987957,0.8708206415176392,0.01936709601432085
wind,XGBoost,5916,658,0.18124359846115112,0.2940017879009247,0.017622828483581543,0.037839584052562714,0.8708206415176392,0.017473394982516766
